tmc,hour,truck pct
110+04188,5,22.91
110+04188,6,15.09
110+04188,7,12.48
110+04188,8,12.7
110+04188,9,14.26
110+04188,10,14.63
110+04188,11,14.76
110+04188,12,13.93
110+04188,13,11.52
110+04188,14,7.96
110+04188,15,5.56
110+04188,16,4.38
110+04188,17,4.22
110+04188,18,5.23
110+04188,19,7.27
110+04188,20,8.15
110+04188,21,9.36
110+04188,22,10.68
110+04188,23,13
110+04189,0,18.2
110+04189,1,28.62
110+04189,2,37.74
110+04189,3,40.97
110+04189,4,29.71
110+04189,5,22.94
110+04189,6,15.11
110+04189,7,12.48
110+04189,8,12.71
110+04189,9,14.25
110+04189,10,14.62
110+04189,11,14.81
110+04189,12,13.97
110+04189,13,11.55
110+04189,14,7.98
110+04189,15,5.56
110+04189,16,4.38
110+04189,17,4.22
110+04189,18,5.22
110+04189,19,7.27
110+04189,20,8.16
110+04189,21,9.35
110+04189,22,10.68
110+04189,23,13
110+04190,0,18.16
110+04190,1,28.8
110+04190,2,37.72
110+04190,3,40.97
110+04190,4,29.77
110+04190,5,22.97
110+04190,6,15.13
110+04190,7,12.48
110+04190,8,12.72
110+04190,9,14.27
110+04190,10,14.67
110+04190,11,14.81
110+04190,12,13.98
110+04190,13,11.56
110+04190,14,7.96
110+04190,15,5.55
110+04190,16,4.38
110+04190,17,4.22
110+04190,18,5.21
110+04190,19,7.25
110+04190,20,8.14
110+04190,21,9.33
110+04190,22,10.65
110+04190,23,12.99
110+04191,0,18.15
110+04191,1,28.79
110+04191,2,37.71
110+04191,3,40.99
110+04191,4,29.82
110+04191,5,22.98
110+04191,6,15.13
110+04191,7,12.49
110+04191,8,12.72
110+04191,9,14.27
110+04191,10,14.67
110+04191,11,14.81
110+04191,12,13.98
110+04191,13,11.56
110+04191,14,7.96
110+04191,15,5.55
110+04191,16,4.38
110+04191,17,4.22
110+04191,18,5.2
110+04191,19,7.23
110+04191,20,8.12
110+04191,21,9.32
110+04191,22,10.64
110+04191,23,13
110+04192,0,18.18
110+04192,1,28.84
110+04192,2,37.74
110+04192,3,40.98
110+04192,4,30.14
110+04192,5,22.95
110+04192,6,15.12
110+04192,7,12.47
110+04192,8,12.71
110+04192,9,14.25
110+04192,10,14.65
110+04192,11,14.79
110+04192,12,13.96
110+04192,13,11.55
110+04192,14,7.94
110+04192,15,5.55
110+04192,16,4.38
110+04192,17,4.22
110+04192,18,5.21
110+04192,19,7.23
110+04192,20,8.1
110+04192,21,9.3
110+04192,22,10.64
110+04192,23,13.04
110+04193,0,18.18
110+04193,1,28.84
110+04193,2,37.74
110+04193,3,40.98
110+04193,4,30.14
110+04193,5,22.95
110+04193,6,15.12
110+04193,7,12.47
110+04193,8,12.71
110+04193,9,14.25
110+04193,10,14.65
110+04193,11,14.79
110+04193,12,13.96
110+04193,13,11.55
110+04193,14,7.94
110+04193,15,5.55
110+04193,16,4.38
110+04193,17,4.22
110+04193,18,5.21
110+04193,19,7.23
110+04193,20,8.1
110+04193,21,9.3
110+04193,22,10.64
110+04193,23,13.04
110+04194,0,33.46
110+04194,1,39.93
110+04194,2,51.47
110+04194,3,55.51
110+04194,4,46.72
110+04194,5,36.51
110+04194,6,26.12
110+04194,7,19.25
110+04194,8,19.05
110+04194,9,20.39
110+04194,10,19.84
110+04194,11,19.97
110+04194,12,20.88
110+04194,13,19.07
110+04194,14,15.99
110+04194,15,12.76
110+04194,16,11.54
110+04194,17,11.26
110+04194,18,12.51
110+04194,19,15.77
110+04194,20,17.32
110+04194,21,18.76
110+04194,22,22.18
110+04194,23,27.51
110+04603,0,16.731
110+04603,1,23.811
110+04603,2,29.977
110+04603,3,33.389
110+04603,4,29.708
110+04603,5,18.722
110+04603,6,10.793
110+04603,7,6.99
110+04603,8,7.764
110+04603,9,9.941
110+04603,10,11.172
110+04603,11,11.348
110+04603,12,10.957
110+04603,13,9.714
110+04603,14,7.643
110+04603,15,5.96
110+04603,16,5.123
110+04603,17,4.577
110+04603,18,5.041
110+04603,19,6.679
110+04603,20,7.929
110+04603,21,7.922
110+04603,22,9.988
110+04603,23,12.94
110+04604,0,11.549
110+04604,1,17.219
110+04604,2,21.935
110+04604,3,18.896
110+04604,4,9.001
110+04604,5,5.353
110+04604,6,5.285
110+04604,7,4.686
110+04604,8,6.04
110+04604,9,6.87
110+04604,10,7.351
110+04604,11,7.75
110+04604,12,7.139
110+04604,13,6.595
110+04604,14,5.488
110+04604,15,4.207
110+04604,16,3.377
110+04604,17,2.964
110+04604,18,2.997
110+04604,19,3.43
110+04604,20,4.019
110+04604,21,4.509
110+04604,22,5.458
110+04604,23,7.683
110+04605,0,11.551
110+04605,1,17.217
110+04605,2,21.938
110+04605,3,18.896
110+04605,4,9.002
110+04605,5,5.353
110+04605,6,5.285
110+04605,7,4.686
110+04605,8,6.04
110+04605,9,6.87
110+04605,10,7.351
110+04605,11,7.75
110+04605,12,7.139
110+04605,13,6.595
110+04605,14,5.488
110+04605,15,4.207
110+04605,16,3.377
110+04605,17,2.964
110+04605,18,2.997
110+04605,19,3.43
110+04605,20,4.019
110+04605,21,4.509
110+04605,22,5.458
110+04605,23,7.683
110+04606,0,11.55
110+04606,1,17.219
110+04606,2,21.938
110+04606,3,18.894
110+04606,4,9
110+04606,5,5.353
110+04606,6,5.285
110+04606,7,4.686
110+04606,8,6.04
110+04606,9,6.87
110+04606,10,7.351
110+04606,11,7.75
110+04606,12,7.139
110+04606,13,6.595
110+04606,14,5.488
110+04606,15,4.207
110+04606,16,3.377
110+04606,17,2.964
110+04606,18,2.997
110+04606,19,3.43
110+04606,20,4.019
110+04606,21,4.509
110+04606,22,5.458
110+04606,23,7.683
110+04607,0,11.548
110+04607,1,17.216
110+04607,2,21.937
110+04607,3,18.895
110+04607,4,9.001
110+04607,5,5.353
110+04607,6,5.285
110+04607,7,4.686
110+04607,8,6.04
110+04607,9,6.87
110+04607,10,7.351
110+04607,11,7.75
110+04607,12,7.139
110+04607,13,6.595
110+04607,14,5.488
110+04607,15,4.207
110+04607,16,3.377
110+04607,17,2.964
110+04607,18,2.997
110+04607,19,3.43
110+04607,20,4.019
110+04607,21,4.509
110+04607,22,5.458
110+04607,23,7.683
110+04608,0,11.548
110+04608,1,17.217
110+04608,2,21.936
110+04608,3,18.896
110+04608,4,9.001
110+04608,5,5.353
110+04608,6,5.285
110+04608,7,4.686
110+04608,8,6.04
110+04608,9,6.87
110+04608,10,7.351
110+04608,11,7.75
110+04608,12,7.139
110+04608,13,6.595
110+04608,14,5.488
110+04608,15,4.207
110+04608,16,3.377
110+04608,17,2.964
110+04608,18,2.997
110+04608,19,3.43
110+04608,20,4.019
110+04608,21,4.509
110+04608,22,5.458
110+04608,23,7.683
110+04609,0,11.548
110+04609,1,17.215
110+04609,2,21.938
110+04609,3,18.896
110+04609,4,9.001
110+04609,5,5.353
110+04609,6,5.285
110+04609,7,4.686
110+04609,8,6.04
110+04609,9,6.87
110+04609,10,7.351
110+04609,11,7.75
110+04609,12,7.139
110+04609,13,6.595
110+04609,14,5.488
110+04609,15,4.207
110+04609,16,3.377
110+04609,17,2.964
110+04609,18,2.997
110+04609,19,3.43
110+04609,20,4.019
110+04609,21,4.509
110+04609,22,5.458
110+04609,23,7.683
110+04610,0,11.55
110+04610,1,17.218
110+04610,2,21.934
110+04610,3,18.896
110+04610,4,9.001
110+04610,5,5.353
110+04610,6,5.285
110+04610,7,4.686
110+04610,8,6.04
110+04610,9,6.87
110+04610,10,7.351
110+04610,11,7.75
110+04610,12,7.139
110+04610,13,6.595
110+04610,14,5.488
110+04610,15,4.207
110+04610,16,3.377
110+04610,17,2.964
110+04610,18,2.997
110+04610,19,3.43
110+04610,20,4.019
110+04610,21,4.509
110+04610,22,5.458
110+04610,23,7.683
110+04611,0,11.55
110+04611,1,17.219
110+04611,2,21.938
110+04611,3,18.894
110+04611,4,9.001
110+04611,5,5.353
110+04611,6,5.285
110+04611,7,4.686
110+04611,8,6.04
110+04611,9,6.87
110+04611,10,7.351
110+04611,11,7.75
110+04611,12,7.139
110+04611,13,6.595
110+04611,14,5.488
110+04611,15,4.207
110+04611,16,3.377
110+04611,17,2.964
110+04611,18,2.997
110+04611,19,3.43
110+04611,20,4.019
110+04611,21,4.509
110+04611,22,5.458
110+04611,23,7.683
110+04612,0,11.549
110+04612,1,17.216
110+04612,2,21.937
110+04612,3,18.898
110+04612,4,9.001
110+04612,5,5.353
110+04612,6,5.285
110+04612,7,4.686
110+04612,8,6.04
110+04612,9,6.87
110+04612,10,7.351
110+04612,11,7.75
110+04612,12,7.139
110+04612,13,6.595
110+04612,14,5.488
110+04612,15,4.207
110+04612,16,3.377
110+04612,17,2.964
110+04612,18,2.997
110+04612,19,3.43
110+04612,20,4.019
110+04612,21,4.509
110+04612,22,5.459
110+04612,23,7.683
110+04613,0,11.55
110+04613,1,17.215
110+04613,2,21.936
110+04613,3,18.895
110+04613,4,9
110+04613,5,5.353
110+04613,6,5.285
110+04613,7,4.686
110+04613,8,6.04
110+04613,9,6.87
110+04613,10,7.351
110+04613,11,7.75
110+04613,12,7.139
110+04613,13,6.595
110+04613,14,5.488
110+04613,15,4.207
110+04613,16,3.377
110+04613,17,2.964
110+04613,18,2.997
110+04613,19,3.43
110+04613,20,4.019
110+04613,21,4.509
110+04613,22,5.458
110+04613,23,7.683
110+04614,0,11.55
110+04614,1,17.218
110+04614,2,21.934
110+04614,3,18.896
110+04614,4,9.002
110+04614,5,5.353
110+04614,6,5.285
110+04614,7,4.686
110+04614,8,6.04
110+04614,9,6.87
110+04614,10,7.351
110+04614,11,7.75
110+04614,12,7.139
110+04614,13,6.595
110+04614,14,5.488
110+04614,15,4.207
110+04614,16,3.377
110+04614,17,2.964
110+04614,18,2.997
110+04614,19,3.43
110+04614,20,4.019
110+04614,21,4.509
110+04614,22,5.458
110+04614,23,7.683
110+04645,0,16.73
110+04645,1,23.812
110+04645,2,29.973
110+04645,3,33.391
110+04645,4,29.707
110+04645,5,18.721
110+04645,6,10.793
110+04645,7,6.99
110+04645,8,7.764
110+04645,9,9.941
110+04645,10,11.172
110+04645,11,11.348
110+04645,12,10.957
110+04645,13,9.714
110+04645,14,7.643
110+04645,15,5.96
110+04645,16,5.123
110+04645,17,4.577
110+04645,18,5.041
110+04645,19,6.679
110+04645,20,7.929
110+04645,21,7.922
110+04645,22,9.988
110+04645,23,12.94
110+04646,0,16.731
110+04646,1,23.811
110+04646,2,29.973
110+04646,3,33.388
110+04646,4,29.708
110+04646,5,18.722
110+04646,6,10.793
110+04646,7,6.99
110+04646,8,7.764
110+04646,9,9.941
110+04646,10,11.172
110+04646,11,11.348
110+04646,12,10.957
110+04646,13,9.714
110+04646,14,7.643
110+04646,15,5.96
110+04646,16,5.123
110+04646,17,4.577
110+04646,18,5.041
110+04646,19,6.679
110+04646,20,7.929
110+04646,21,7.922
110+04646,22,9.987
110+04646,23,12.94
110+04647,0,16.733
110+04647,1,23.806
110+04647,2,29.969
110+04647,3,33.389
110+04647,4,29.707
110+04647,5,18.722
110+04647,6,10.793
110+04647,7,6.99
110+04647,8,7.764
110+04647,9,9.941
110+04647,10,11.172
110+04647,11,11.348
110+04647,12,10.957
110+04647,13,9.714
110+04647,14,7.643
110+04647,15,5.96
110+04647,16,5.123
110+04647,17,4.577
110+04647,18,5.041
110+04647,19,6.679
110+04647,20,7.929
110+04647,21,7.922
110+04647,22,9.987
110+04647,23,12.94
110+04648,0,16.731
110+04648,1,23.81
110+04648,2,29.974
110+04648,3,33.393
110+04648,4,29.708
110+04648,5,18.722
110+04648,6,10.793
110+04648,7,6.99
110+04648,8,7.764
110+04648,9,9.941
110+04648,10,11.172
110+04648,11,11.348
110+04648,12,10.957
110+04648,13,9.714
110+04648,14,7.643
110+04648,15,5.96
110+04648,16,5.123
110+04648,17,4.577
110+04648,18,5.04
110+04648,19,6.679
110+04648,20,7.929
110+04648,21,7.922
110+04648,22,9.988
110+04648,23,12.941
110+04670,0,2.472092252
110+04670,1,2.472092252
110+04670,2,2.472092252
110+04670,3,2.472092252
110+04670,4,2.472092252
110+04670,5,2.472092252
110+04670,6,2.472092252
110+04670,7,2.472092252
110+04670,8,2.472092252
110+04670,9,2.472092252
110+04670,10,2.472092252
110+04670,11,2.472092252
110+04670,12,2.472092252
110+04670,13,2.472092252
110+04670,14,2.472092252
110+04670,15,2.472092252
110+04670,16,2.472092252
110+04670,17,2.472092252
110+04670,18,2.472092252
110+04670,19,2.472092252
110+04670,20,2.472092252
110+04670,21,2.472092252
110+04670,22,2.472092252
110+04670,23,2.472092252
110+04681,0,46.969
110+04681,1,51.794
110+04681,2,53.437
110+04681,3,56.17
110+04681,4,41.673
110+04681,5,25.99
110+04681,6,19.937
110+04681,7,20.97
110+04681,8,25.745
110+04681,9,28.701
110+04681,10,27.06
110+04681,11,25.408
110+04681,12,24.03
110+04681,13,23.378
110+04681,14,21.192
110+04681,15,18.788
110+04681,16,16.932
110+04681,17,16.204
110+04681,18,18.806
110+04681,19,21.631
110+04681,20,22.934
110+04681,21,25.594
110+04681,22,30.968
110+04681,23,38.027
110+04682,0,46.942
110+04682,1,51.813
110+04682,2,53.421
110+04682,3,56.175
110+04682,4,41.598
110+04682,5,25.965
110+04682,6,19.97
110+04682,7,20.992
110+04682,8,25.763
110+04682,9,28.723
110+04682,10,27.075
110+04682,11,25.452
110+04682,12,24.058
110+04682,13,23.419
110+04682,14,21.215
110+04682,15,18.809
110+04682,16,16.957
110+04682,17,16.232
110+04682,18,18.863
110+04682,19,21.75
110+04682,20,23.044
110+04682,21,25.621
110+04682,22,31.108
110+04682,23,38.03
110+04683,0,47.013
110+04683,1,51.774
110+04683,2,53.423
110+04683,3,56.219
110+04683,4,41.68
110+04683,5,25.997
110+04683,6,20.007
110+04683,7,20.954
110+04683,8,25.764
110+04683,9,28.711
110+04683,10,27.073
110+04683,11,25.424
110+04683,12,24.04
110+04683,13,23.383
110+04683,14,21.192
110+04683,15,18.778
110+04683,16,16.955
110+04683,17,16.228
110+04683,18,18.856
110+04683,19,21.739
110+04683,20,22.975
110+04683,21,25.488
110+04683,22,30.824
110+04683,23,37.962
110+04684,0,47.019
110+04684,1,51.776
110+04684,2,53.422
110+04684,3,56.219
110+04684,4,41.682
110+04684,5,25.995
110+04684,6,20.007
110+04684,7,20.954
110+04684,8,25.763
110+04684,9,28.711
110+04684,10,27.073
110+04684,11,25.425
110+04684,12,24.039
110+04684,13,23.383
110+04684,14,21.192
110+04684,15,18.777
110+04684,16,16.954
110+04684,17,16.228
110+04684,18,18.856
110+04684,19,21.737
110+04684,20,22.974
110+04684,21,25.489
110+04684,22,30.825
110+04684,23,37.957
110+04686,0,6.121
110+04686,1,11.516
110+04686,2,18.723
110+04686,3,19.259
110+04686,4,11.73
110+04686,5,5.495
110+04686,6,5.321
110+04686,7,5.745
110+04686,8,8.7
110+04686,9,11.794
110+04686,10,12.859
110+04686,11,12.558
110+04686,12,12.009
110+04686,13,12.553
110+04686,14,11.065
110+04686,15,8.794
110+04686,16,6.198
110+04686,17,3.553
110+04686,18,3.069
110+04686,19,3.079
110+04686,20,2.59
110+04686,21,2.582
110+04686,22,2.83
110+04686,23,3.322
110+04687,0,6.125
110+04687,1,11.511
110+04687,2,18.729
110+04687,3,19.258
110+04687,4,11.731
110+04687,5,5.495
110+04687,6,5.321
110+04687,7,5.745
110+04687,8,8.701
110+04687,9,11.794
110+04687,10,12.86
110+04687,11,12.558
110+04687,12,12.009
110+04687,13,12.553
110+04687,14,11.064
110+04687,15,8.795
110+04687,16,6.198
110+04687,17,3.553
110+04687,18,3.069
110+04687,19,3.079
110+04687,20,2.59
110+04687,21,2.582
110+04687,22,2.83
110+04687,23,3.321
110+04688,0,6.122
110+04688,1,11.516
110+04688,2,18.729
110+04688,3,19.262
110+04688,4,11.73
110+04688,5,5.495
110+04688,6,5.321
110+04688,7,5.745
110+04688,8,8.7
110+04688,9,11.794
110+04688,10,12.86
110+04688,11,12.558
110+04688,12,12.009
110+04688,13,12.553
110+04688,14,11.065
110+04688,15,8.795
110+04688,16,6.198
110+04688,17,3.553
110+04688,18,3.069
110+04688,19,3.079
110+04688,20,2.59
110+04688,21,2.582
110+04688,22,2.83
110+04688,23,3.321
110+04689,0,6.123
110+04689,1,11.516
110+04689,2,18.73
110+04689,3,19.257
110+04689,4,11.729
110+04689,5,5.495
110+04689,6,5.321
110+04689,7,5.745
110+04689,8,8.7
110+04689,9,11.794
110+04689,10,12.86
110+04689,11,12.558
110+04689,12,12.009
110+04689,13,12.553
110+04689,14,11.065
110+04689,15,8.795
110+04689,16,6.198
110+04689,17,3.553
110+04689,18,3.069
110+04689,19,3.078
110+04689,20,2.59
110+04689,21,2.582
110+04689,22,2.831
110+04689,23,3.319
110+04690,0,6.121
110+04690,1,11.519
110+04690,2,18.727
110+04690,3,19.259
110+04690,4,11.728
110+04690,5,5.495
110+04690,6,5.321
110+04690,7,5.745
110+04690,8,8.7
110+04690,9,11.794
110+04690,10,12.86
110+04690,11,12.558
110+04690,12,12.009
110+04690,13,12.553
110+04690,14,11.065
110+04690,15,8.794
110+04690,16,6.198
110+04690,17,3.553
110+04690,18,3.069
110+04690,19,3.079
110+04690,20,2.59
110+04690,21,2.582
110+04690,22,2.831
110+04690,23,3.323
110+04691,0,6.123
110+04691,1,11.517
110+04691,2,18.731
110+04691,3,19.261
110+04691,4,11.73
110+04691,5,5.495
110+04691,6,5.321
110+04691,7,5.745
110+04691,8,8.701
110+04691,9,11.794
110+04691,10,12.86
110+04691,11,12.558
110+04691,12,12.009
110+04691,13,12.553
110+04691,14,11.065
110+04691,15,8.795
110+04691,16,6.198
110+04691,17,3.553
110+04691,18,3.069
110+04691,19,3.079
110+04691,20,2.59
110+04691,21,2.582
110+04691,22,2.831
110+04691,23,3.321
110+04692,0,6.12
110+04692,1,11.518
110+04692,2,18.731
110+04692,3,19.266
110+04692,4,11.728
110+04692,5,5.495
110+04692,6,5.321
110+04692,7,5.745
110+04692,8,8.701
110+04692,9,11.794
110+04692,10,12.86
110+04692,11,12.558
110+04692,12,12.009
110+04692,13,12.553
110+04692,14,11.065
110+04692,15,8.795
110+04692,16,6.198
110+04692,17,3.553
110+04692,18,3.069
110+04692,19,3.079
110+04692,20,2.59
110+04692,21,2.582
110+04692,22,2.83
110+04692,23,3.321
110+04693,0,6.12
110+04693,1,11.518
110+04693,2,18.731
110+04693,3,19.266
110+04693,4,11.728
110+04693,5,5.495
110+04693,6,5.321
110+04693,7,5.745
110+04693,8,8.701
110+04693,9,11.794
110+04693,10,12.86
110+04693,11,12.558
110+04693,12,12.009
110+04693,13,12.553
110+04693,14,11.065
110+04693,15,8.795
110+04693,16,6.198
110+04693,17,3.553
110+04693,18,3.069
110+04693,19,3.079
110+04693,20,2.59
110+04693,21,2.582
110+04693,22,2.83
110+04693,23,3.321
110+04694,0,6.12
110+04694,1,11.518
110+04694,2,18.731
110+04694,3,19.266
110+04694,4,11.728
110+04694,5,5.495
110+04694,6,5.321
110+04694,7,5.745
110+04694,8,8.701
110+04694,9,11.794
110+04694,10,12.86
110+04694,11,12.558
110+04694,12,12.009
110+04694,13,12.553
110+04694,14,11.065
110+04694,15,8.795
110+04694,16,6.198
110+04694,17,3.553
110+04694,18,3.069
110+04694,19,3.079
110+04694,20,2.59
110+04694,21,2.582
110+04694,22,2.83
110+04694,23,3.321
110+04695,0,6.122
110+04695,1,11.516
110+04695,2,18.729
110+04695,3,19.262
110+04695,4,11.73
110+04695,5,5.495
110+04695,6,5.321
110+04695,7,5.745
110+04695,8,8.7
110+04695,9,11.794
110+04695,10,12.86
110+04695,11,12.558
110+04695,12,12.009
110+04695,13,12.553
110+04695,14,11.065
110+04695,15,8.795
110+04695,16,6.198
110+04695,17,3.553
110+04695,18,3.069
110+04695,19,3.079
110+04695,20,2.59
110+04695,21,2.582
110+04695,22,2.83
110+04695,23,3.321
110+04696,0,6.12
110+04696,1,11.517
110+04696,2,18.734
110+04696,3,19.263
110+04696,4,11.73
110+04696,5,5.495
110+04696,6,5.321
110+04696,7,5.745
110+04696,8,8.701
110+04696,9,11.794
110+04696,10,12.86
110+04696,11,12.558
110+04696,12,12.009
110+04696,13,12.553
110+04696,14,11.065
110+04696,15,8.795
110+04696,16,6.198
110+04696,17,3.553
110+04696,18,3.069
110+04696,19,3.079
110+04696,20,2.59
110+04696,21,2.583
110+04696,22,2.83
110+04696,23,3.32
110+04697,0,6.12
110+04697,1,11.517
110+04697,2,18.734
110+04697,3,19.263
110+04697,4,11.73
110+04697,5,5.495
110+04697,6,5.321
110+04697,7,5.745
110+04697,8,8.701
110+04697,9,11.794
110+04697,10,12.86
110+04697,11,12.558
110+04697,12,12.009
110+04697,13,12.553
110+04697,14,11.065
110+04697,15,8.795
110+04697,16,6.198
110+04697,17,3.553
110+04697,18,3.069
110+04697,19,3.079
110+04697,20,2.59
110+04697,21,2.583
110+04697,22,2.83
110+04697,23,3.32
110+04698,0,6.12
110+04698,1,11.517
110+04698,2,18.734
110+04698,3,19.263
110+04698,4,11.73
110+04698,5,5.495
110+04698,6,5.321
110+04698,7,5.745
110+04698,8,8.701
110+04698,9,11.794
110+04698,10,12.86
110+04698,11,12.558
110+04698,12,12.009
110+04698,13,12.553
110+04698,14,11.065
110+04698,15,8.795
110+04698,16,6.198
110+04698,17,3.553
110+04698,18,3.069
110+04698,19,3.079
110+04698,20,2.59
110+04698,21,2.583
110+04698,22,2.83
110+04698,23,3.32
110+04699,0,6.123
110+04699,1,11.513
110+04699,2,18.733
110+04699,3,19.266
110+04699,4,11.73
110+04699,5,5.495
110+04699,6,5.321
110+04699,7,5.745
110+04699,8,8.701
110+04699,9,11.794
110+04699,10,12.86
110+04699,11,12.558
110+04699,12,12.009
110+04699,13,12.553
110+04699,14,11.065
110+04699,15,8.795
110+04699,16,6.198
110+04699,17,3.553
110+04699,18,3.069
110+04699,19,3.079
110+04699,20,2.59
110+04699,21,2.583
110+04699,22,2.83
110+04699,23,3.32
110+04700,0,6.123
110+04700,1,11.513
110+04700,2,18.733
110+04700,3,19.266
110+04700,4,11.73
110+04700,5,5.495
110+04700,6,5.321
110+04700,7,5.745
110+04700,8,8.701
110+04700,9,11.794
110+04700,10,12.86
110+04700,11,12.558
110+04700,12,12.009
110+04700,13,12.553
110+04700,14,11.065
110+04700,15,8.795
110+04700,16,6.198
110+04700,17,3.553
110+04700,18,3.069
110+04700,19,3.079
110+04700,20,2.59
110+04700,21,2.583
110+04700,22,2.83
110+04700,23,3.32
110+04701,0,6.122
