TMC,YEAR,PERIOD,V/C_STRAIGHT_AVG,AVG_HOURLY_VAL
110N05443,2017,WE,0.391044856,1708.714286
110N05443,2018,AMP,0.47190035,2073
110N05443,2018,MIDD,0.356336113,1536.666667
110N05443,2018,PMP,0.365222565,1615.5
110N05443,2018,WE,0.391893453,1712.428571
110N05443,2019,AMP,0.490137627,2152.75
110N05443,2019,MIDD,0.370107241,1596.166667
110N05443,2019,PMP,0.379337123,1677.75
110N05443,2019,WE,0.407038746,1778.5
110N05443,2020,AMP,0.414694535,1821.5
110N05443,2020,MIDD,0.313139497,1350.5
110N05443,2020,PMP,0.320948695,1419.5
110N05443,2020,WE,0.344386422,1504.785714
110N05443,2021,AMP,0.458633728,2014.5
110N05443,2021,MIDD,0.346318369,1493.5
110N05443,2021,PMP,0.354954995,1570
110N05443,2021,WE,0.380876079,1664.214286
110N05443,2022,AMP,0.464470349,2040
110N05443,2022,MIDD,0.350725653,1512.666667
110N05443,2022,PMP,0.35947219,1590
110N05443,2022,WE,0.385723148,1685.428571
110N05443,2023,AMP,0.470376247,2066
110N05443,2023,MIDD,0.355185249,1531.833333
110N05443,2023,PMP,0.364043001,1610
110N05443,2023,WE,0.390627749,1706.785714
110N05443,2024,AMP,0.476351423,2092.25
110N05443,2024,MIDD,0.359697157,1551.333333
110N05443,2024,PMP,0.368667429,1630.5
110N05443,2024,WE,0.395589882,1728.5
110N05444,2017,AMP,0.410491451,1802.75
110N05444,2017,MIDD,0.305035057,1315.666667
110N05444,2017,PMP,0.31244355,1381.75
110N05444,2017,WE,0.337282167,1473.714286
110N05444,2018,AMP,0.41310748,1814.25
110N05444,2018,MIDD,0.306979021,1324
110N05444,2018,PMP,0.314434728,1391
110N05444,2018,WE,0.33943164,1483.214286
110N05444,2019,AMP,0.426603422,1873.75
110N05444,2019,MIDD,0.317007818,1367.333333
110N05444,2019,PMP,0.324707098,1436.5
110N05444,2019,WE,0.350520642,1531.785714
110N05444,2020,AMP,0.358586648,1575
110N05444,2020,MIDD,0.266464743,1149.333333
110N05444,2020,PMP,0.272936465,1207.5
110N05444,2020,WE,0.294634351,1287.571429
110N05444,2021,AMP,0.395574884,1737.5
110N05444,2021,MIDD,0.293950597,1267.666667
110N05444,2021,PMP,0.301089878,1331.75
110N05444,2021,WE,0.325025902,1420.214286
110N05444,2022,AMP,0.400599047,1759.5
110N05444,2022,MIDD,0.297684039,1283.833333
110N05444,2022,PMP,0.304913995,1348.75
110N05444,2022,WE,0.329154029,1438.285714
110N05444,2023,AMP,0.405709833,1781.75
110N05444,2023,MIDD,0.30148185,1300.333333
110N05444,2023,PMP,0.308804045,1365.75
110N05444,2023,WE,0.33335333,1456.571429
110N05444,2024,AMP,0.410855269,1804.5
110N05444,2024,MIDD,0.30530541,1316.666667
110N05444,2024,PMP,0.312720469,1383.25
110N05444,2024,WE,0.337581101,1475.071429
110N05445,2017,AMP,0.314661989,1216.25
110N05445,2017,MIDD,0.277722929,1100.333333
110N05445,2017,PMP,0.280719326,1169.25
110N05445,2017,WE,0.28913306,1153.142857
110N05445,2018,AMP,0.315600828,1220
110N05445,2018,MIDD,0.278551555,1103.333333
110N05445,2018,PMP,0.281556892,1172.75
110N05445,2018,WE,0.28999573,1156.5
110N05445,2019,AMP,0.325860999,1259.25
110N05445,2019,MIDD,0.287607255,1139.5
110N05445,2019,PMP,0.290710295,1211
110N05445,2019,WE,0.299423479,1194.142857
110N05445,2020,AMP,0.271290975,1048.5
110N05445,2020,MIDD,0.239443361,948.5
110N05445,2020,PMP,0.242026753,1008.25
110N05445,2020,WE,0.249280791,994.1428571
110N05445,2021,AMP,0.302406786,1169.25
110N05445,2021,MIDD,0.266906399,1057.333333
110N05445,2021,PMP,0.269786094,1123.75
110N05445,2021,WE,0.277872137,1108.285714
110N05445,2022,AMP,0.307436281,1188.5
110N05445,2022,MIDD,0.271345467,1075.166667
110N05445,2022,PMP,0.274273056,1142.75
110N05445,2022,WE,0.282493582,1126.857143
110N05445,2023,AMP,0.312549601,1208
110N05445,2023,MIDD,0.27585852,1092.833333
110N05445,2023,PMP,0.278834801,1161.5
110N05445,2023,WE,0.287192052,1145.357143
110N05445,2024,AMP,0.317746746,1228
110N05445,2024,MIDD,0.280445558,1111
110N05445,2024,PMP,0.283471329,1181
110N05445,2024,WE,0.291967546,1164.428571
110N05446,2017,AMP,0.240872878,930.5
110N05446,2017,MIDD,0.262237929,1039.666667
110N05446,2017,PMP,0.270270777,1125.75
110N05446,2017,WE,0.258428728,1033.071429
110N05446,2018,AMP,0.240502676,929.5
110N05446,2018,MIDD,0.261834892,1038.166667
110N05446,2018,PMP,0.269855394,1124.25
110N05446,2018,WE,0.258031545,1031.714286
110N05446,2019,AMP,0.249202406,962.75
110N05446,2019,MIDD,0.271306274,1076
110N05446,2019,PMP,0.279616903,1165
110N05446,2019,WE,0.267365349,1069.071429
110N05446,2020,AMP,0.206771646,798.75
110N05446,2020,MIDD,0.225111971,892.6666667
110N05446,2020,PMP,0.23200758,966.25
110N05446,2020,WE,0.221842052,886.8571429
110N05446,2021,AMP,0.231432745,894
110N05446,2021,MIDD,0.251960472,999
110N05446,2021,PMP,0.259678502,1082
110N05446,2021,WE,0.248300559,992.7142857
110N05446,2022,AMP,0.234380117,905.5
110N05446,2022,MIDD,0.255169271,1011.5
110N05446,2022,PMP,0.262985592,1096
110N05446,2022,WE,0.251462747,1005.357143
110N05446,2023,AMP,0.237355966,916.75
110N05446,2023,MIDD,0.258409073,1024.666667
110N05446,2023,PMP,0.266324635,1109.5
110N05446,2023,WE,0.254655489,1018.071429
110N05446,2024,AMP,0.24037453,928.5
110N05446,2024,MIDD,0.261695379,1037.666667
110N05446,2024,PMP,0.269711607,1123.75
110N05446,2024,WE,0.257894059,1031.071429
110N05447,2017,AMP,0.219385587,847.5
110N05447,2017,MIDD,0.260139114,1031.666667
110N05447,2017,PMP,0.271450681,1130.75
110N05447,2017,WE,0.251727125,1007.357143
110N05447,2018,AMP,0.219252658,846.75
110N05447,2018,MIDD,0.259981492,1031.166667
110N05447,2018,PMP,0.271286205,1130.25
110N05447,2018,WE,0.2515746,1006.785714
110N05447,2019,AMP,0.226975817,876.5
110N05447,2019,MIDD,0.269139322,1067.333333
110N05447,2019,PMP,0.280842243,1170
110N05447,2019,WE,0.260436298,1042.142857
110N05447,2020,AMP,0.187815012,725.25
110N05447,2020,MIDD,0.222703923,883.5
110N05447,2020,PMP,0.232387704,968
110N05447,2020,WE,0.215502457,862.4285714
110N05447,2021,AMP,0.210971198,815
110N05447,2021,MIDD,0.25016165,992.1666667
110N05447,2021,PMP,0.261039369,1087.75
110N05447,2021,WE,0.242072298,968.8571429
110N05447,2022,AMP,0.213656358,825.5
110N05447,2022,MIDD,0.253345612,1004.833333
110N05447,2022,PMP,0.264361778,1101.5
110N05447,2022,WE,0.245153301,981.2142857
110N05447,2023,AMP,0.216368104,835.5
110N05447,2023,MIDD,0.256561098,1017.5
110N05447,2023,PMP,0.267717082,1115.5
110N05447,2023,WE,0.248264809,993.5
110N05447,2024,AMP,0.219119729,846.5
110N05447,2024,MIDD,0.25982387,1030.5
110N05447,2024,PMP,0.271121729,1129.75
110N05447,2024,WE,0.251422075,1006.285714
110N05448,2017,AMP,0.199674551,771.25
110N05448,2017,MIDD,0.262215858,1040.166667
110N05448,2017,PMP,0.280958812,1170
110N05448,2017,WE,0.249702043,1000.428571
110N05448,2018,AMP,0.199589408,771
110N05448,2018,MIDD,0.262104046,1039.5
110N05448,2018,PMP,0.280839007,1169.75
110N05448,2018,WE,0.249595567,1000
110N05448,2019,AMP,0.20726452,800.5
110N05448,2019,MIDD,0.272183128,1079.5
110N05448,2019,PMP,0.291638533,1214.75
110N05448,2019,WE,0.259193641,1038.428571
110N05448,2020,AMP,0.171941975,664.25
110N05448,2020,MIDD,0.225796989,895.8333333
110N05448,2020,PMP,0.241936755,1007.75
110N05448,2020,WE,0.215021204,861.6428571
110N05448,2021,AMP,0.192595446,744
110N05448,2021,MIDD,0.252919463,1003.5
110N05448,2021,PMP,0.270997918,1129
110N05448,2021,WE,0.240849302,965.2142857
110N05448,2022,AMP,0.195794423,756.25
110N05448,2022,MIDD,0.257120411,1020.166667
110N05448,2022,PMP,0.275499147,1147.25
110N05448,2022,WE,0.244849768,981.0714286
110N05448,2023,AMP,0.199054218,769.25
110N05448,2023,MIDD,0.261401226,1036.833333
110N05448,2023,PMP,0.28008595,1166.5
110N05448,2023,WE,0.248926287,997.4285714
110N05448,2024,AMP,0.202362665,781.75
110N05448,2024,MIDD,0.265745933,1054.166667
110N05448,2024,PMP,0.284741213,1186
110N05448,2024,WE,0.253063651,1014
110N05449,2017,AMP,0.214370981,828.5
110N05449,2017,MIDD,0.297203859,1179.666667
110N05449,2017,PMP,0.331802524,1382.25
110N05449,2017,WE,0.283422655,1137.214286
110N05449,2018,AMP,0.215543161,833
110N05449,2018,MIDD,0.298828968,1186.166667
110N05449,2018,PMP,0.333616819,1389.75
110N05449,2018,WE,0.284972409,1143.428571
110N05449,2019,AMP,0.223690959,864.25
110N05449,2019,MIDD,0.310125073,1230.833333
110N05449,2019,PMP,0.346227947,1442.25
110N05449,2019,WE,0.295744719,1186.5
110N05449,2020,AMP,0.185698546,717.5
110N05449,2020,MIDD,0.257452405,1022
110N05449,2020,PMP,0.287423447,1197.5
110N05449,2020,WE,0.245514457,985.1428571
110N05449,2021,AMP,0.206200199,797
110N05449,2021,MIDD,0.285875889,1134.833333
110N05449,2021,PMP,0.319155821,1329.5
110N05449,2021,WE,0.272619958,1093.928571
110N05449,2022,AMP,0.209624802,809.75
110N05449,2022,MIDD,0.290623758,1153.666667
110N05449,2022,PMP,0.324456408,1351.75
110N05449,2022,WE,0.277147671,1112
110N05449,2023,AMP,0.213118357,823.75
110N05449,2023,MIDD,0.295467222,1173
110N05449,2023,PMP,0.329863718,1374.25
110N05449,2023,WE,0.281766545,1130.714286
110N05449,2024,AMP,0.21665788,837.25
110N05449,2024,MIDD,0.300374416,1192.5
110N05449,2024,PMP,0.335342177,1397
110N05449,2024,WE,0.286446195,1149.428571
110N05450,2017,AMP,0.224415345,867.5
110N05450,2017,MIDD,0.28965673,1149.833333
110N05450,2017,PMP,0.371450387,1546.75
110N05450,2017,WE,0.294385951,1182.571429
110N05450,2018,AMP,0.225638191,872
110N05450,2018,MIDD,0.291235079,1156.166667
110N05450,2018,PMP,0.373474432,1555
110N05450,2018,WE,0.295990069,1188.928571
110N05450,2019,AMP,0.234175042,905.25
110N05450,2019,MIDD,0.302253738,1199.833333
110N05450,2019,PMP,0.387604555,1613.75
110N05450,2019,WE,0.30718863,1233.928571
110N05450,2020,AMP,0.194397932,751.25
110N05450,2020,MIDD,0.250912741,996
110N05450,2020,PMP,0.321765819,1339.5
110N05450,2020,WE,0.255009389,1024.214286
110N05450,2021,AMP,0.211586996,817.75
110N05450,2021,MIDD,0.273098961,1084.166667
110N05450,2021,PMP,0.350217013,1458.25
110N05450,2021,WE,0.277557843,1114.928571
110N05450,2022,AMP,0.215105563,831.5
110N05450,2022,MIDD,0.277640435,1102
110N05450,2022,PMP,0.356040915,1482.75
110N05450,2022,WE,0.282173466,1133.5
110N05450,2023,AMP,0.218681811,845
110N05450,2023,MIDD,0.28225636,1120.5
110N05450,2023,PMP,0.361960291,1507.25
110N05450,2023,WE,0.286864755,1152.285714
110N05450,2024,AMP,0.222315741,859.25
110N05450,2024,MIDD,0.286946735,1139
110N05450,2024,PMP,0.367975141,1532.25
110N05450,2024,WE,0.29163171,1171.428571
110N05451,2017,AMP,0.211004587,815.25
110N05451,2017,MIDD,0.330668448,1314
110N05451,2017,PMP,0.426206015,1775.25
110N05451,2017,WE,0.323775221,1303.285714
110N05451,2018,AMP,0.212864094,822.5
110N05451,2018,MIDD,0.333582509,1325.333333
110N05451,2018,PMP,0.429962014,1790.75
110N05451,2018,WE,0.326628535,1314.642857
110N05451,2019,AMP,0.218867928,845.75
110N05451,2019,MIDD,0.342991207,1362.666667
110N05451,2019,PMP,0.442089097,1841.25
110N05451,2019,WE,0.335841096,1351.714286
110N05451,2020,AMP,0.180362286,697
110N05451,2020,MIDD,0.282648439,1123
110N05451,2020,PMP,0.364311943,1517.5
110N05451,2020,WE,0.276756254,1114
110N05451,2021,AMP,0.198571607,767.25
110N05451,2021,MIDD,0.311184539,1236.666667
110N05451,2021,PMP,0.401092765,1670.5
110N05451,2021,WE,0.30469748,1226.5
110N05451,2022,AMP,0.202537896,782.5
110N05451,2022,MIDD,0.317400169,1261.333333
110N05451,2022,PMP,0.409104231,1703.75
110N05451,2022,WE,0.310783538,1250.928571
110N05451,2023,AMP,0.206593203,798.25
110N05451,2023,MIDD,0.323755303,1286.5
110N05451,2023,PMP,0.417295506,1737.75
110N05451,2023,WE,0.31700619,1275.928571
110N05451,2024,AMP,0.210717748,814.25
110N05451,2024,MIDD,0.330218939,1312.166667
110N05451,2024,PMP,0.425626632,1773
110N05451,2024,WE,0.323335082,1301.571429
110N05452,2017,AMP,0.297770159,1152
110N05452,2017,MIDD,0.340065492,1349.5
110N05452,2017,PMP,0.390536561,1627
110N05452,2017,WE,0.342401417,1372.357143
110N05452,2018,AMP,0.297281945,1150
110N05452,2018,MIDD,0.339507932,1347.166667
110N05452,2018,PMP,0.389896249,1624
110N05452,2018,WE,0.341840026,1369.928571
110N05452,2019,AMP,0.30440174,1177.75
110N05452,2019,MIDD,0.347639024,1379.5
110N05452,2019,PMP,0.399234123,1663.25
110N05452,2019,WE,0.350026971,1402.928571
110N05452,2020,AMP,0.248040088,959.5
110N05452,2020,MIDD,0.283271752,1123.833333
110N05452,2020,PMP,0.325313736,1355.25
110N05452,2020,WE,0.285217558,1143
110N05452,2021,AMP,0.272477936,1054.25
110N05452,2021,MIDD,0.311180756,1234.666667
110N05452,2021,PMP,0.357364876,1488.75
110N05452,2021,WE,0.31331827,1255.714286
110N05452,2022,AMP,0.277929665,1075
110N05452,2022,MIDD,0.31740685,1259.333333
110N05452,2022,PMP,0.364515019,1518.5
110N05452,2022,WE,0.319587131,1280.714286
110N05452,2023,AMP,0.283476324,1097
110N05452,2023,MIDD,0.323741357,1284.666667
110N05452,2023,PMP,0.371789668,1548.75
110N05452,2023,WE,0.325965151,1306.5
110N05452,2024,AMP,0.289145037,1118.75
110N05452,2024,MIDD,0.330215255,1310.333333
110N05452,2024,PMP,0.379224394,1580
110N05452,2024,WE,0.332483518,1332.642857
110N05453,2017,AMP,0.361037756,1396.75
110N05453,2017,MIDD,0.380325067,1508.5
110N05453,2017,PMP,0.433640771,1806.5
110N05453,2017,WE,0.390047465,1561.714286
110N05453,2018,AMP,0.360513943,1394.75
110N05453,2018,MIDD,0.379773271,1506.5
110N05453,2018,PMP,0.433011622,1804
110N05453,2018,WE,0.389481564,1559.571429
110N05453,2019,AMP,0.36666874,1418.5
110N05453,2019,MIDD,0.386256869,1531.833333
110N05453,2019,PMP,0.44040412,1834.75
110N05453,2019,WE,0.396130904,1586
110N05453,2020,AMP,0.293873355,1137
110N05453,2020,MIDD,0.309572618,1227.666667
110N05453,2020,PMP,0.352969921,1470.25
110N05453,2020,WE,0.317486344,1271.071429
110N05453,2021,AMP,0.326247876,1262.25
110N05453,2021,MIDD,0.343676647,1363
110N05453,2021,PMP,0.391854809,1632.25
110N05453,2021,WE,0.352462187,1411.142857
110N05453,2022,AMP,0.332766432,1287.5
110N05453,2022,MIDD,0.350543436,1390.333333
110N05453,2022,PMP,0.399684215,1665
110N05453,2022,WE,0.359504515,1439.428571
110N05453,2023,AMP,0.33941594,1313
110N05453,2023,MIDD,0.357548174,1418.166667
110N05453,2023,PMP,0.407670909,1698.25
110N05453,2023,WE,0.366688317,1468.142857
110N05453,2024,AMP,0.346210952,1339.5
110N05453,2024,MIDD,0.364706188,1446.666667
110N05453,2024,PMP,0.415832366,1732.25
110N05453,2024,WE,0.374029314,1497.642857
110N05454,2017,AMP,0.336160438,1300.75
110N05454,2017,MIDD,0.340513925,1350
110N05454,2017,PMP,0.38136624,1588.25
110N05454,2017,WE,0.350942162,1404
110N05454,2018,AMP,0.340420015,1317
110N05454,2018,MIDD,0.344828667,1367
110N05454,2018,PMP,0.386198632,1608.5
110N05454,2018,WE,0.355389042,1421.714286
110N05454,2019,AMP,0.34893917,1350.25
110N05454,2019,MIDD,0.35345815,1401.166667
110N05454,2019,PMP,0.395863416,1648.75
110N05454,2019,WE,0.364282803,1457.357143
110N05454,2020,AMP,0.284789632,1102
110N05454,2020,MIDD,0.288477836,1143.5
110N05454,2020,PMP,0.323087249,1345.75
110N05454,2020,WE,0.297312467,1189.428571
110N05454,2021,AMP,0.316623577,1225
110N05454,2021,MIDD,0.32072405,1271.333333
110N05454,2021,PMP,0.359202123,1496
110N05454,2021,WE,0.330546221,1322.285714
110N05454,2022,AMP,0.322960263,1249.5
110N05454,2022,MIDD,0.3271428,1296.833333
110N05454,2022,PMP,0.366390947,1526
110N05454,2022,WE,0.337161546,1348.785714
110N05454,2023,AMP,0.329402309,1274.5
110N05454,2023,MIDD,0.333668275,1323
110N05454,2023,PMP,0.3736993,1556.5
110N05454,2023,WE,0.343886863,1375.857143
110N05454,2024,AMP,0.335994871,1300
110N05454,2024,MIDD,0.340346215,1349.5
110N05454,2024,PMP,0.381178408,1587.5
110N05454,2024,WE,0.350769315,1403.357143
110N05455,2017,AMP,0.445485465,1791.25
110N05455,2017,MIDD,0.32311229,1288.166667
110N05455,2017,PMP,0.287204066,1181.25
110N05455,2017,WE,0.347816562,1401.357143
110N05455,2018,AMP,0.451130329,1813.75
110N05455,2018,MIDD,0.327206531,1304.5
110N05455,2018,PMP,0.290843304,1196.5
110N05455,2018,WE,0.352223837,1419.142857
110N05455,2019,AMP,0.462420057,1859.5
110N05455,2019,MIDD,0.335395013,1337.166667
110N05455,2019,PMP,0.298121781,1226.25
110N05455,2019,WE,0.361038388,1454.714286
110N05455,2020,AMP,0.37740801,1517.25
110N05455,2020,MIDD,0.273735455,1091.166667
110N05455,2020,PMP,0.243314593,1000.75
110N05455,2020,WE,0.29466451,1187.071429
110N05455,2021,AMP,0.419594889,1686.75
110N05455,2021,MIDD,0.304333757,1213.5
110N05455,2021,PMP,0.270512435,1113
110N05455,2021,WE,0.327602274,1320
110N05455,2022,AMP,0.426576169,1715.25
110N05455,2022,MIDD,0.309397306,1233.5
110N05455,2022,PMP,0.27501326,1131.5
110N05455,2022,WE,0.333052968,1342
110N05455,2023,AMP,0.433657182,1743.5
110N05455,2023,MIDD,0.314533192,1253.833333
110N05455,2023,PMP,0.279578383,1150
110N05455,2023,WE,0.338581529,1364.071429
110N05455,2024,AMP,0.44087782,1772.5
110N05455,2024,MIDD,0.319770348,1274.833333
110N05455,2024,PMP,0.284233521,1169
110N05455,2024,WE,0.344219104,1386.785714
110N05456,2017,AMP,0.504379873,1829.5
110N05456,2017,MIDD,0.32676047,1166.5
110N05456,2017,PMP,0.297815337,1126.5
110N05456,2017,WE,0.369238833,1344.5
110N05456,2018,AMP,0.500332787,1815.25
110N05456,2018,MIDD,0.324138581,1157.333333
110N05456,2018,PMP,0.295425701,1117.75
110N05456,2018,WE,0.366276103,1334
110N05456,2019,AMP,0.510426972,1851.75
110N05456,2019,MIDD,0.330678059,1180.666667
110N05456,2019,PMP,0.301385898,1140.25
110N05456,2019,WE,0.373665702,1360.857143
110N05456,2020,AMP,0.426026403,1545.5
110N05456,2020,MIDD,0.27599949,985.3333333
110N05456,2020,PMP,0.251550872,951.75
110N05456,2020,WE,0.311879003,1135.785714
110N05456,2021,AMP,0.456026605,1654.5
110N05456,2021,MIDD,0.295435,1054.833333
110N05456,2021,PMP,0.269264744,1018.75
110N05456,2021,WE,0.3338411,1215.857143
110N05456,2022,AMP,0.463603127,1682
110N05456,2022,MIDD,0.300343419,1072.333333
110N05456,2022,PMP,0.273738365,1035.5
110N05456,2022,WE,0.339387606,1236
110N05456,2023,AMP,0.471320826,1710
110N05456,2023,MIDD,0.3053433,1090.333333
110N05456,2023,PMP,0.278295345,1052.5
110N05456,2023,WE,0.345037463,1256.571429
110N05456,2024,AMP,0.479156173,1738.5
110N05456,2024,MIDD,0.310419397,1108.333333
110N05456,2024,PMP,0.282921792,1070.25
110N05456,2024,WE,0.350773446,1277.5
110N05457,2017,AMP,0.435581132,1567
110N05457,2017,MIDD,0.28212185,999.1666667
110N05457,2017,PMP,0.257232099,965
110N05457,2017,WE,0.318856002,1151.642857
110N05457,2018,AMP,0.427157112,1536.75
110N05457,2018,MIDD,0.276665691,979.8333333
110N05457,2018,PMP,0.2522573,946
110N05457,2018,WE,0.312689414,1129.285714
110N05457,2019,AMP,0.436601506,1570.75
110N05457,2019,MIDD,0.282782737,1001.333333
110N05457,2019,PMP,0.25783468,967
110N05457,2019,WE,0.31960294,1154.214286
110N05457,2020,AMP,0.358554745,1290
110N05457,2020,MIDD,0.232232575,822.3333333
110N05457,2020,PMP,0.211744226,794.25
110N05457,2020,WE,0.26247081,947.9285714
110N05457,2021,AMP,0.402312187,1447.25
110N05457,2021,MIDD,0.260573864,922.6666667
110N05457,2021,PMP,0.237585149,891
110N05457,2021,WE,0.294502324,1063.5
110N05457,2022,AMP,0.404922447,1456.75
110N05457,2022,MIDD,0.262264505,928.6666667
110N05457,2022,PMP,0.239126636,896.75
110N05457,2022,WE,0.296413097,1070.428571
110N05457,2023,AMP,0.407580166,1466.25
110N05457,2023,MIDD,0.263985885,934.8333333
110N05457,2023,PMP,0.24069615,902.75
110N05457,2023,WE,0.298358612,1077.5
110N05457,2024,AMP,0.410214155,1475.75
110N05457,2024,MIDD,0.265691895,941
110N05457,2024,PMP,0.24225165,908.75
110N05457,2024,WE,0.300286756,1084.571429
110N05458,2017,AMP,0.338346349,1226
110N05458,2017,MIDD,0.333081859,1192
110N05458,2017,PMP,0.310952119,1175.25
110N05458,2017,WE,0.328263216,1196.928571
110N05458,2018,AMP,0.335178085,1214.75
110N05458,2018,MIDD,0.329962892,1180.833333
110N05458,2018,PMP,0.308040373,1164.25
110N05458,2018,WE,0.32518937,1185.785714
110N05458,2019,AMP,0.343211279,1243.75
110N05458,2019,MIDD,0.337871093,1209.333333
110N05458,2019,PMP,0.315423159,1192
110N05458,2019,WE,0.332983165,1214.214286
110N05458,2020,AMP,0.283360523,1027.25
110N05458,2020,MIDD,0.278951583,998.1666667
110N05458,2020,PMP,0.260418223,984
110N05458,2020,WE,0.274916034,1002.428571
110N05458,2021,AMP,0.314870033,1141
110N05458,2021,MIDD,0.309970822,1109.5
110N05458,2021,PMP,0.289376564,1093.5
110N05458,2021,WE,0.305486523,1113.928571
110N05458,2022,AMP,0.317241903,1150
110N05458,2022,MIDD,0.312305787,1117.5
110N05458,2022,PMP,0.291556395,1101.75
110N05458,2022,WE,0.307787708,1122.285714
110N05458,2023,AMP,0.319648398,1158.5
110N05458,2023,MIDD,0.314674838,1126.333333
110N05458,2023,PMP,0.293768048,1110.25
110N05458,2023,WE,0.310122487,1130.928571
110N05458,2024,AMP,0.322072207,1167.25
110N05458,2024,MIDD,0.317060934,1134.666667
110N05458,2024,PMP,0.295995613,1118.5
110N05458,2024,WE,0.312474063,1139.357143
110N05459,2017,AMP,0.370270173,1341.75
110N05459,2017,MIDD,0.364511056,1304.5
110N05459,2017,PMP,0.340295346,1286.25
110N05459,2017,WE,0.359237744,1309.928571
110N05459,2018,AMP,0.370651056,1343.25
110N05459,2018,MIDD,0.364886015,1306.166667
110N05459,2018,PMP,0.340645395,1287.25
110N05459,2018,WE,0.359607278,1311.357143
110N05459,2019,AMP,0.378130213,1370.5
110N05459,2019,MIDD,0.372248841,1332.333333
110N05459,2019,PMP,0.347519084,1313.5
110N05459,2019,WE,0.366863588,1337.857143
110N05459,2020,AMP,0.315596156,1143.75
110N05459,2020,MIDD,0.310687429,1112
110N05459,2020,PMP,0.290047406,1096
110N05459,2020,WE,0.306192773,1116.5
