TMC,PERIOD,TRUCK_PCT
110N05410,PMP,29.6017718
110N05410,WE,30.9286398
110N05412,AMP,32.262237
110N05412,MIDD,27.6862223
110N05412,PMP,30.7405938
110N05412,WE,29.5323626
110N05415,AMP,23.872232
110N05415,MIDD,18.330311
110N05415,PMP,16.3791265
110N05415,WE,18.9765665
110N05416,AMP,23.904681
110N05416,MIDD,18.326088
110N05416,PMP,16.3747401
110N05416,WE,18.9997725
110N05417,AMP,24.0798703
110N05417,MIDD,18.3483684
110N05417,PMP,16.4438473
110N05417,WE,19.0327196
110N05419,AMP,24.1371338
110N05419,MIDD,18.3749538
110N05419,PMP,16.4582194
110N05419,WE,19.1626805
110N05420,AMP,24.0745859
110N05420,MIDD,18.3853396
110N05420,PMP,16.4117702
110N05420,WE,19.1516532
110N05421,AMP,24.074387
110N05421,MIDD,18.3851545
110N05421,PMP,16.4121304
110N05421,WE,19.151613
110N05422,AMP,24.1327223
110N05422,MIDD,18.4528641
110N05422,PMP,16.477497
110N05422,WE,19.2360277
110N05423,AMP,10.5901039
110N05423,MIDD,10.6949647
110N05423,PMP,5.7526598
110N05423,WE,9.32364
110N05424,AMP,10.5600893
110N05424,MIDD,10.6973329
110N05424,PMP,5.7553815
110N05424,WE,9.3239314
110N05427,AMP,24.1993051
110N05427,MIDD,18.7114376
110N05427,PMP,13.0562372
110N05427,WE,18.1819875
110N05428,AMP,24.1993051
110N05428,MIDD,18.7114376
110N05428,PMP,13.0562372
110N05428,WE,18.1819875
110N05429,AMP,24.2188054
110N05429,MIDD,18.7487553
110N05429,PMP,13.0735018
110N05429,WE,18.2735109
110N05430,AMP,24.218351
110N05430,MIDD,18.7495734
110N05430,PMP,13.0745018
110N05430,WE,18.274108
110N05431,AMP,24.2390345
110N05431,MIDD,18.7364514
110N05431,PMP,13.0486475
110N05431,WE,18.2645569
110N05432,AMP,24.2090233
110N05432,MIDD,18.727026
110N05432,PMP,13.0262335
110N05432,WE,18.2514584
110N05433,AMP,24.2090233
110N05433,MIDD,18.727026
110N05433,PMP,13.0262335
110N05433,WE,18.2514584
110N05434,AMP,24.2091678
110N05434,MIDD,18.751575
110N05434,PMP,13.0629115
110N05434,WE,18.2742778
110N05435,AMP,24.1816676
110N05435,MIDD,18.7444003
110N05435,PMP,13.0691898
110N05435,WE,18.2666356
110N05436,AMP,24.1553025
110N05436,MIDD,18.6808458
110N05436,PMP,13.0309103
110N05436,WE,18.0440019
110N05437,AMP,24.1673351
110N05437,MIDD,18.7193426
110N05437,PMP,13.0921279
110N05437,WE,18.0841152
110N05438,AMP,24.1662469
110N05438,MIDD,18.7824177
110N05438,PMP,13.1751351
110N05438,WE,18.1399147
110N05439,AMP,18.7313773
110N05439,MIDD,16.5242481
110N05439,PMP,8.3978768
110N05439,WE,14.1293251
110N05440,AMP,18.7226562
110N05440,MIDD,16.5529191
110N05440,PMP,8.4239739
110N05440,WE,14.1491192
110N05443,AMP,2.7198689
110N05443,MIDD,4.6224091
110N05443,PMP,2.0117876
110N05443,WE,3.2607646
110N05444,AMP,2.7326914
110N05444,MIDD,4.6141885
110N05444,PMP,2.0058749
110N05444,WE,3.2577673
110N05445,AMP,16.7353155
110N05445,MIDD,13.8850497
110N05445,PMP,8.3100247
110N05445,WE,13.1286181
110N05446,AMP,16.7884495
110N05446,MIDD,13.7995249
110N05446,PMP,8.2934422
110N05446,WE,12.8541332
110N05447,AMP,16.8041011
110N05447,MIDD,13.7615518
110N05447,PMP,8.3054441
110N05447,WE,12.7429173
110N05448,AMP,16.7998073
110N05448,MIDD,13.7436746
110N05448,PMP,8.3350775
110N05448,WE,12.6095111
110N05449,AMP,16.774591
110N05449,MIDD,13.6727241
110N05449,PMP,8.3133629
110N05449,WE,12.4570592
110N05450,AMP,16.7262042
110N05450,MIDD,13.6638369
110N05450,PMP,8.3646199
110N05450,WE,12.3254474
110N05451,AMP,16.7695844
110N05451,MIDD,13.5588185
110N05451,PMP,8.3331098
110N05451,WE,12.0990192
110N05452,AMP,16.6259431
110N05452,MIDD,13.7116507
110N05452,PMP,8.3082547
110N05452,WE,12.580337
110N05453,AMP,16.6224756
110N05453,MIDD,13.7566785
110N05453,PMP,8.3138692
110N05453,WE,12.6902782
110N05454,AMP,16.6128625
110N05454,MIDD,13.8132021
110N05454,PMP,8.3356506
110N05454,WE,12.7837362
110N05455,AMP,12.216051
110N05455,MIDD,13.1796779
110N05455,PMP,9.6835746
110N05455,WE,11.9856416
110N05456,AMP,12.1870507
110N05456,MIDD,13.1856476
110N05456,PMP,9.6373087
110N05456,WE,11.9480198
110N05457,AMP,12.193169
110N05457,MIDD,13.176719
110N05457,PMP,9.6523494
110N05457,WE,11.9506789
110N05458,AMP,12.2477005
110N05458,MIDD,13.032633
110N05458,PMP,9.6961837
110N05458,WE,11.8670535
110N05459,AMP,12.2474995
110N05459,MIDD,13.0327908
110N05459,PMP,9.6967133
110N05459,WE,11.8672105
110N05460,AMP,12.3904865
110N05460,MIDD,13.1045401
110N05460,PMP,9.7266604
110N05460,WE,11.9303608
110N05461,AMP,12.2279061
110N05461,MIDD,13.0870632
110N05461,PMP,9.699341
110N05461,WE,11.9163152
110N05463,AMP,19.3078089
110N05463,MIDD,19.7334058
110N05463,PMP,17.409652
110N05463,WE,18.9333423
110N05464,AMP,19.3126505
110N05464,MIDD,19.7342032
110N05464,PMP,17.4183837
110N05464,WE,18.9374648
110N05465,AMP,19.2675671
110N05465,MIDD,19.7403603
110N05465,PMP,17.391064
110N05465,WE,18.8986283
110N05466,AMP,19.2070402
110N05466,MIDD,19.7536956
110N05466,PMP,17.3865559
110N05466,WE,18.9071633
110N05467,AMP,18.9538487
110N05467,MIDD,19.1569843
110N05467,PMP,16.4877459
110N05467,WE,18.3051791
110N05468,AMP,18.9585579
110N05468,MIDD,19.1595827
110N05468,PMP,16.4640414
110N05468,WE,18.3003531
110N05469,AMP,18.9545618
110N05469,MIDD,19.1213728
110N05469,PMP,16.4442272
110N05469,WE,18.2917514
110N05470,AMP,18.8655065
110N05470,MIDD,19.0870617
110N05470,PMP,16.4662828
110N05470,WE,18.2699388
110N05471,AMP,18.9328483
110N05471,MIDD,19.081658
110N05471,PMP,16.5212423
110N05471,WE,18.2939164
110N05472,AMP,18.9335538
110N05472,MIDD,19.081818
110N05472,PMP,16.5209018
110N05472,WE,18.294059
110N05473,AMP,18.9108185
110N05473,MIDD,19.0986179
110N05473,PMP,16.4434626
110N05473,WE,18.2673661
110N05474,AMP,18.9082234
110N05474,MIDD,19.0904641
110N05474,PMP,16.4535305
110N05474,WE,18.2709302
110N05475,AMP,18.9338067
110N05475,MIDD,19.1027141
110N05475,PMP,16.4530833
110N05475,WE,18.2828605
110N05476,AMP,18.9922023
110N05476,MIDD,19.1117015
110N05476,PMP,16.5069331
110N05476,WE,18.2726269
110N05477,AMP,19.2890887
110N05477,MIDD,19.0507455
110N05477,PMP,16.4563197
110N05477,WE,18.2848947
110N05478,AMP,19.3092081
110N05478,MIDD,19.0060315
110N05478,PMP,16.4402206
110N05478,WE,18.2337197
110N05479,AMP,19.342749
110N05479,MIDD,19.0212032
110N05479,PMP,16.5363571
110N05479,WE,18.2988255
110N05480,AMP,19.3185608
110N05480,MIDD,19.0242465
110N05480,PMP,16.5444745
110N05480,WE,18.2984019
110N05481,AMP,19.1825837
110N05481,MIDD,19.0348166
110N05481,PMP,16.5100456
110N05481,WE,18.285253
110N05482,AMP,19.2411663
110N05482,MIDD,19.0783133
110N05482,PMP,16.6478697
110N05482,WE,18.3924988
110N05483,AMP,19.2336386
110N05483,MIDD,19.0605738
110N05483,PMP,16.6131964
110N05483,WE,18.3720151
110N05484,AMP,19.2536513
110N05484,MIDD,19.0684517
110N05484,PMP,16.6689221
110N05484,WE,18.3836403
110N05485,AMP,19.275232
110N05485,MIDD,19.1084472
110N05485,PMP,16.6032502
110N05485,WE,18.39686
110N05486,AMP,24.4111672
110N05486,MIDD,24.2825005
110N05486,PMP,22.0963289
110N05486,WE,23.6485694
110N05487,AMP,24.2805758
110N05487,MIDD,24.4275402
110N05487,PMP,22.1686298
110N05487,WE,23.7430654
110N05488,AMP,24.2803612
110N05488,MIDD,24.4278838
110N05488,PMP,22.1685408
110N05488,WE,23.743159
110N05490,AMP,29.0250002
110N05490,MIDD,24.8107584
110N05490,PMP,26.1930064
110N05490,WE,26.1353183
110N05491,AMP,29.0064444
110N05491,MIDD,24.8202313
110N05491,PMP,26.2314112
110N05491,WE,26.1084893
110N05492,AMP,28.9999742
110N05492,MIDD,24.8188718
110N05492,PMP,26.2397817
110N05492,WE,26.0891009
110N05495,AMP,32.2136717
110N05495,MIDD,27.6510798
110N05495,PMP,30.6500599
110N05495,WE,29.5082173
110N05496,AMP,32.1416572
110N05496,MIDD,27.6324741
110N05496,PMP,30.6193494
110N05496,WE,29.4743767
110N05497,AMP,32.1116526
110N05497,MIDD,27.6324612
110N05497,PMP,30.6209479
110N05497,WE,29.460439
110N05498,AMP,31.9766242
110N05498,MIDD,27.6322989
110N05498,PMP,30.7372834
110N05498,WE,29.4552651
110N05499,AMP,32.0142719
110N05499,MIDD,27.6705539
110N05499,PMP,30.8318362
110N05499,WE,29.5224597
110N05500,AMP,32.2983524
110N05500,MIDD,27.6677456
110N05500,PMP,30.7983976
110N05500,WE,29.6090736
110N05503,AMP,19.2354509
110N05503,MIDD,19.0837553
110N05503,PMP,14.8625978
110N05503,WE,18.1125503
110N05504,AMP,19.598051
110N05504,MIDD,18.9285118
110N05504,PMP,14.8912608
110N05504,WE,17.9918443
110N05507,AMP,28.9594858
110N05507,MIDD,22.8890681
110N05507,PMP,28.1427763
110N05507,WE,25.8048828
110N05508,AMP,28.8700921
110N05508,MIDD,22.8629268
110N05508,PMP,28.0849958
110N05508,WE,25.7554381
110N05509,AMP,28.8699582
110N05509,MIDD,22.8633734
110N05509,PMP,28.0832625
110N05509,WE,25.7550919
110N05510,AMP,28.8699582
110N05510,MIDD,22.8633734
110N05510,PMP,28.0832625
110N05510,WE,25.7550919
110N05511,AMP,28.9537634
110N05511,MIDD,23.0723437
110N05511,PMP,28.5306703
110N05511,WE,25.9253625
110N05512,AMP,28.9051908
110N05512,MIDD,23.0810414
110N05512,PMP,28.5141341
110N05512,WE,25.9134217
110N05513,AMP,28.9227337
110N05513,MIDD,23.0889141
110N05513,PMP,28.4902209
110N05513,WE,25.9101326
110N05514,AMP,28.9053889
110N05514,MIDD,23.0729572
110N05514,PMP,28.4782198
110N05514,WE,25.868778
110N05517,AMP,44.9820885
110N05517,MIDD,30.6107607
110N05517,PMP,31.0074976
110N05517,WE,33.4543235
110N05518,AMP,45.0954323
110N05518,MIDD,30.7224133
110N05518,PMP,31.1612473
110N05518,WE,33.5789651
110N05519,AMP,45.1125772
110N05519,MIDD,30.686031
110N05519,PMP,31.1580185
110N05519,WE,33.7290887
110N05520,AMP,45.1605533
110N05520,MIDD,30.6807062
110N05520,PMP,31.1201289
110N05520,WE,33.6614826
110N05521,AMP,45.075217
110N05521,MIDD,30.542708
110N05521,PMP,31.1591928
110N05521,WE,33.6336854
110N05522,AMP,45.0749762
110N05522,MIDD,30.5424273
110N05522,PMP,31.1600894
110N05522,WE,33.6337799
110N05529,AMP,28.3370188
110N05529,MIDD,25.1242415
110N05529,PMP,24.57459
110N05529,WE,25.6272745
110N05530,AMP,28.3496889
110N05530,MIDD,25.1259312
110N05530,PMP,24.538417
110N05530,WE,25.6199981
110N05531,AMP,28.307587
110N05531,MIDD,25.1264518
110N05531,PMP,24.5879829
110N05531,WE,25.5743923
110N05532,AMP,28.2228419
110N05532,MIDD,25.1253331
110N05532,PMP,24.641049
110N05532,WE,25.5777686
110N05533,AMP,28.7028434
110N05533,MIDD,25.1280973
110N05533,PMP,24.6430063
110N05533,WE,25.8079673
110N05534,AMP,28.7023174
110N05534,MIDD,25.1286478
110N05534,PMP,24.645902
110N05534,WE,25.8089324
110N05535,AMP,28.848469
110N05535,MIDD,25.1144014
110N05535,PMP,24.5938429
110N05535,WE,25.9212475
110N05536,AMP,28.6542405
110N05536,MIDD,25.1152497
110N05536,PMP,24.5981162
110N05536,WE,25.7883851
110N05537,AMP,28.6542405
110N05537,MIDD,25.1152497
110N05537,PMP,24.5981162
110N05537,WE,25.7883851
110N05538,AMP,28.4716745
110N05538,MIDD,25.1184189
110N05538,PMP,24.5662315
110N05538,WE,25.6813911
110N05539,AMP,28.8422396
110N05539,MIDD,25.106483
110N05539,PMP,24.5567261
110N05539,WE,25.8148064
110N05540,AMP,28.8048789
110N05540,MIDD,25.1041566
110N05540,PMP,24.5154379
110N05540,WE,25.7747312
110N05541,AMP,28.7429641
110N05541,MIDD,25.0901991
110N05541,PMP,24.4139993
110N05541,WE,25.7237971
110N10918,AMP,13.1937631
110N10918,MIDD,11.7954045
110N10918,PMP,5.9206121
110N10918,WE,10.1772374
110N10919,AMP,13.1824571
110N10919,MIDD,11.7780684
110N10919,PMP,5.9092849
110N10919,WE,10.0548701
110N10920,AMP,13.1473436
110N10920,MIDD,11.7852285
110N10920,PMP,5.9057812
110N10920,WE,10.0105894
110N10921,AMP,13.131351
110N10921,MIDD,11.7721495
110N10921,PMP,5.9061721
110N10921,WE,9.9608166
110N15859,AMP,13.2120926
110N15859,MIDD,11.8470794
110N15859,PMP,5.8662972
110N15859,WE,10.3756296
110N16029,AMP,24.5314788
110N16029,MIDD,23.5809965
110N16029,PMP,18.8808169
110N16029,WE,22.3999089
110N16072,AMP,4.0569239
110N16072,MIDD,4.5665355
110N16072,PMP,1.9828942
110N16072,WE,3.7192147
110P04121,AMP,2.4700933
110P04121,MIDD,2.4700933
110P04121,PMP,2.4700933
110P04121,WE,2.4700933
110P04122,AMP,2.4776709
110P04122,MIDD,2.4776709
110P04122,PMP,2.4776709
110P04122,WE,2.4776709
110P04123,AMP,2.4736224
110P04123,MIDD,2.4736224
110P04123,PMP,2.4736224
110P04123,WE,2.4736224
110P04124,AMP,2.4723909
110P04124,MIDD,2.4723909
110P04124,PMP,2.4723909
110P04124,WE,2.4723909
110P04125,AMP,2.4720117
110P04125,MIDD,2.4720117
110P04125,PMP,2.4720117
110P04125,WE,2.4720117
110P04126,AMP,2.4706594
110P04126,MIDD,2.4706594
110P04126,PMP,2.4706594
110P04126,WE,2.4706594
110P04127,AMP,2.4706651
110P04127,MIDD,2.4706651
110P04127,PMP,2.4706651
110P04127,WE,2.4706651
110P04128,AMP,2.4720923
110P04128,MIDD,2.4720923
110P04128,PMP,2.4720923
110P04128,WE,2.4720923
110P04129,AMP,2.4720923
110P04129,MIDD,2.4720923
110P04129,PMP,2.4720923
110P04129,WE,2.4720923
110P04130,AMP,2.4720923
110P04130,MIDD,2.4720923
110P04130,PMP,2.4720923
110P04130,WE,2.4720923
110P04143,AMP,15.2852808
110P04143,MIDD,14.2449296
110P04143,PMP,12.2791755
110P04143,WE,14.0482676
110P04144,AMP,7.3291976
110P04144,MIDD,8.7940347
110P04144,PMP,6.6036017
110P04144,WE,7.7662001
110P04145,AMP,7.2651672
110P04145,MIDD,8.8159242
110P04145,PMP,6.5898455
110P04145,WE,7.7274531
110P04146,AMP,7.3157326
110P04146,MIDD,8.7648105
110P04146,PMP,6.5334312
110P04146,WE,7.7149394
110P04147,AMP,7.2809731
110P04147,MIDD,8.7415257
110P04147,PMP,6.4323523
110P04147,WE,7.6355738
110P04148,AMP,7.3514266
110P04148,MIDD,8.7819886
110P04148,PMP,6.5475834
110P04148,WE,7.7447184
110P04149,AMP,7.3422228
110P04149,MIDD,8.7668034
110P04149,PMP,6.4969332
110P04149,WE,7.719757
110P04150,AMP,7.3422228
110P04150,MIDD,8.7668034
110P04150,PMP,6.4969332
110P04150,WE,7.719757
110P04151,AMP,7.3298214
110P04151,MIDD,8.7734445
110P04151,PMP,6.5655101
110P04151,WE,7.7352918
110P04152,AMP,7.2554532
110P04152,MIDD,8.8128513
110P04152,PMP,6.5309824
110P04152,WE,7.7238987
110P04153,AMP,7.2940754
110P04153,MIDD,8.7934859
110P04153,PMP,6.5287951
110P04153,WE,7.7073853
110P04154,AMP,7.277451
110P04154,MIDD,8.8350299
110P04154,PMP,6.713394
110P04154,WE,7.7779347
110P04155,AMP,7.2846555
110P04155,MIDD,8.8101435
110P04155,PMP,6.6467485
110P04155,WE,7.7539344
110P04156,AMP,7.2846555
110P04156,MIDD,8.8101435
110P04156,PMP,6.6467485
110P04156,WE,7.7539344
110P04157,AMP,7.2846555
110P04157,MIDD,8.8101435
110P04157,PMP,6.6467485
110P04157,WE,7.7539344
110P04163,AMP,1.5503218
110P04163,MIDD,1.0565393
110P04163,PMP,1.5226511
110P04163,WE,1.336465
110P04164,AMP,1.5468616
110P04164,MIDD,1.0519132
110P04164,PMP,1.4968452
110P04164,WE,1.3188534
110P04165,AMP,1.5468616
110P04165,MIDD,1.0519132
110P04165,PMP,1.4968452
110P04165,WE,1.3188534
110P04166,AMP,1.549582
110P04166,MIDD,1.0514565
110P04166,PMP,1.4902165
110P04166,WE,1.3165268
110P04167,AMP,1.5493912
110P04167,MIDD,1.0488473
110P04167,PMP,1.481159
110P04167,WE,1.3081207
110P04168,AMP,1.5493912
110P04168,MIDD,1.0488473
110P04168,PMP,1.481159
110P04168,WE,1.3081207
110P04169,AMP,1.5596159
110P04169,MIDD,1.0559381
110P04169,PMP,1.4716204
110P04169,WE,1.3208729
110P04170,AMP,1.5596159
110P04170,MIDD,1.0559381
110P04170,PMP,1.4716204
110P04170,WE,1.3208729
110P04171,AMP,1.5596159
110P04171,MIDD,1.0559381
110P04171,PMP,1.4716204
110P04171,WE,1.3208729
110P04172,AMP,1.5596159
110P04172,MIDD,1.0561207
110P04172,PMP,1.4716204
110P04172,WE,1.320951
110P04173,AMP,1.5338914
110P04173,MIDD,1.0643677
110P04173,PMP,1.4089392
110P04173,WE,1.2911707
110P04174,AMP,1.543377
110P04174,MIDD,1.0659199
110P04174,PMP,1.4095302
110P04174,WE,1.296751
110P04175,AMP,1.5547981
110P04175,MIDD,1.0456479
110P04175,PMP,1.4781865
110P04175,WE,1.3189315
110P04176,AMP,1.5547981
110P04176,MIDD,1.0456479
110P04176,PMP,1.4781865
110P04176,WE,1.3189315
110P04177,AMP,1.5583682
110P04177,MIDD,1.0537835
110P04177,PMP,1.4684009
110P04177,WE,1.3174738
110P04178,AMP,1.5608852
110P04178,MIDD,1.0670281
110P04178,PMP,1.4877967
110P04178,WE,1.3332716
110P04179,AMP,1.5652913
110P04179,MIDD,1.0773642
110P04179,PMP,1.4956889
110P04179,WE,1.3309445
110P04180,AMP,1.5652913
110P04180,MIDD,1.0773642
110P04180,PMP,1.4956889
110P04180,WE,1.3309445
110P04181,AMP,1.5621429
110P04181,MIDD,1.0711556
110P04181,PMP,1.5404504
110P04181,WE,1.345602
110P04182,AMP,1.5621429
110P04182,MIDD,1.0711556
110P04182,PMP,1.5404504
110P04182,WE,1.345602
110P04183,AMP,1.5627252
110P04183,MIDD,1.0926367
110P04183,PMP,1.6004497
110P04183,WE,1.3765872
110P04184,AMP,13.5286413
110P04184,MIDD,10.4296331
110P04184,PMP,5.0401741
110P04184,WE,8.9089659
110P04185,AMP,13.5536014
110P04185,MIDD,10.4480505
110P04185,PMP,5.1061994
110P04185,WE,8.9287625
110P04186,AMP,13.5705056
110P04186,MIDD,10.4259981
110P04186,PMP,5.0633413
110P04186,WE,8.9585244
110P04187,AMP,13.5705056
110P04187,MIDD,10.4260165
110P04187,PMP,5.0633413
110P04187,WE,8.9585323
110P04188,AMP,13.5520938
110P04188,MIDD,10.3713147
110P04188,PMP,4.9944521
110P04188,WE,8.8643576
110P04189,AMP,13.5661531
110P04189,MIDD,10.3759743
110P04189,PMP,4.9868596
110P04189,WE,8.8659384
110P04190,AMP,13.5731031
110P04190,MIDD,10.5486148
110P04190,PMP,4.9863092
110P04190,WE,9.0393923
110P04191,AMP,13.5743142
110P04191,MIDD,10.5645383
110P04191,PMP,4.9704548
110P04191,WE,9.0711331
110P04192,AMP,13.5608353
110P04192,MIDD,10.5510627
110P04192,PMP,4.9699371
110P04192,WE,9.0623622
110P04193,AMP,20.8746155
110P04193,MIDD,17.4113024
110P04193,PMP,12.3472485
110P04193,WE,16.1914203
110P04603,AMP,5.6943416
110P04603,MIDD,6.3520866
110P04603,PMP,3.1797003
110P04603,WE,5.2515369
110P04604,AMP,5.6667396
110P04604,MIDD,6.4075081
110P04604,PMP,3.1796526
110P04604,WE,5.3087916
110P04605,AMP,5.6495453
110P04605,MIDD,6.5768962
110P04605,PMP,3.1920405
110P04605,WE,5.4583183
110P04606,AMP,5.6662824
110P04606,MIDD,6.3851285
110P04606,PMP,3.1874424
110P04606,WE,5.3522408
110P04607,AMP,5.7017867
110P04607,MIDD,6.377893
110P04607,PMP,3.1847149
110P04607,WE,5.3083343
110P04608,AMP,5.7117741
110P04608,MIDD,6.4192463
110P04608,PMP,3.1857164
110P04608,WE,5.3661764
110P04609,AMP,5.7069861
110P04609,MIDD,6.3727275
110P04609,PMP,3.180512
110P04609,WE,5.2851606
110P04610,AMP,5.6785049
110P04610,MIDD,6.3036438
110P04610,PMP,3.1808224
110P04610,WE,5.1594532
110P04611,AMP,5.6500972
110P04611,MIDD,6.3661082
110P04611,PMP,3.1974381
110P04611,WE,5.3738495
110P04612,AMP,5.6531025
110P04612,MIDD,6.3827644
110P04612,PMP,3.194205
110P04612,WE,5.3579704
110P04613,AMP,5.69619
110P04613,MIDD,6.3483588
110P04613,PMP,3.1925167
110P04613,WE,5.309414
110P04645,AMP,8.7987952
110P04645,MIDD,9.1144389
110P04645,PMP,5.2469426
110P04645,WE,7.8429962
110P04646,AMP,8.7987952
110P04646,MIDD,9.1144389
110P04646,PMP,5.2469426
110P04646,WE,7.8429962
110P04647,AMP,8.7916665
110P04647,MIDD,9.1161613
110P04647,PMP,5.2363135
110P04647,WE,7.7409284
110P04648,AMP,8.7935589
110P04648,MIDD,9.1951775
110P04648,PMP,5.2470766
110P04648,WE,7.8922741
110P04670,AMP,2.4720923
110P04670,MIDD,2.4720923
110P04670,PMP,2.4720923
110P04670,WE,2.4720923
110P04681,AMP,23.9194824
110P04681,MIDD,23.1125946
110P04681,PMP,18.0399872
110P04681,WE,21.8582038
110P04682,AMP,23.8477303
110P04682,MIDD,22.9461487
110P04682,PMP,18.0189711
110P04682,WE,21.5641088
110P04683,AMP,23.8591981
110P04683,MIDD,23.0670546
110P04683,PMP,18.0657476
110P04683,WE,21.6484918
110P04684,AMP,23.8535056
110P04684,MIDD,23.0788618
110P04684,PMP,18.1083302
110P04684,WE,21.6660079
110P04686,AMP,7.228486
110P04686,MIDD,11.5945106
110P04686,PMP,4.1133014
110P04686,WE,8.1382701
110P04687,AMP,7.309856
110P04687,MIDD,11.5569906
110P04687,PMP,4.1155387
110P04687,WE,8.0985717
110P04688,AMP,7.309856
110P04688,MIDD,11.5569906
110P04688,PMP,4.1155387
110P04688,WE,8.0985717
110P04689,AMP,7.3526716
110P04689,MIDD,11.4890699
110P04689,PMP,4.2251216
110P04689,WE,8.174088
110P04691,AMP,7.5414872
110P04691,MIDD,11.4251911
110P04691,PMP,4.2573367
110P04691,WE,8.209098
110P04692,AMP,7.5414872
110P04692,MIDD,11.4251911
110P04692,PMP,4.2573367
110P04692,WE,8.209098
110P04693,AMP,7.5892119
110P04693,MIDD,11.5320143
110P04693,PMP,4.1706957
110P04693,WE,8.2714588
110P04694,AMP,7.5892119
110P04694,MIDD,11.5320143
110P04694,PMP,4.1706957
110P04694,WE,8.2714588
110P04696,AMP,7.8088654
110P04696,MIDD,11.3074151
110P04696,PMP,4.2561986
110P04696,WE,8.1241763
110P04697,AMP,7.8088654
110P04697,MIDD,11.3074151
110P04697,PMP,4.2561986
110P04697,WE,8.1241763
110P04698,AMP,7.8694667
110P04698,MIDD,11.2971819
110P04698,PMP,4.2765322
110P04698,WE,8.0726002
110P04699,AMP,7.8694667
110P04699,MIDD,11.2971819
110P04699,PMP,4.2765322
110P04699,WE,8.0726002
110P04700,AMP,7.9540285
110P04700,MIDD,11.2801131
110P04700,PMP,4.2847297
110P04700,WE,8.0297279
110P04701,AMP,3.0976604
110P04701,MIDD,2.8103696
110P04701,PMP,1.0630074
110P04701,WE,2.2347395
110P04702,AMP,3.1127031
110P04702,MIDD,2.8842205
110P04702,PMP,1.0475566
110P04702,WE,2.4004555
110P04703,AMP,3.1169423
110P04703,MIDD,2.869552
110P04703,PMP,1.048567
110P04703,WE,2.3485531
110P04704,AMP,3.113533
110P04704,MIDD,2.8798651
110P04704,PMP,1.0447836
110P04704,WE,2.3418888
110P04705,AMP,3.1052908
110P04705,MIDD,2.9100357
110P04705,PMP,1.0474787
110P04705,WE,2.3865555
110P04706,AMP,3.1002348
110P04706,MIDD,2.9117887
110P04706,PMP,1.0416765
110P04706,WE,2.3902166
110P04707,AMP,3.1251298
110P04707,MIDD,2.9321407
110P04707,PMP,1.0325685
110P04707,WE,2.3606063
110P04708,AMP,3.1504217
110P04708,MIDD,2.9372257
110P04708,PMP,1.0309055
110P04708,WE,2.3525753
110P04709,AMP,3.1548646
110P04709,MIDD,2.9031724
110P04709,PMP,1.0244235
110P04709,WE,2.269083
110P04710,AMP,3.1734873
110P04710,MIDD,2.9242569
110P04710,PMP,1.0245585
110P04710,WE,2.3236374
110P04728,AMP,8.5390769
110P04728,MIDD,9.0288989
110P04728,PMP,3.4200989
110P04728,WE,7.039202
110P04729,AMP,8.5390769
110P04729,MIDD,9.0288989
110P04729,PMP,3.4200989
110P04729,WE,7.039202
110P04730,AMP,8.5514238
110P04730,MIDD,9.1617724
110P04730,PMP,3.4267122
110P04730,WE,7.3154985
110P04731,AMP,8.4428933
110P04731,MIDD,9.1092299
110P04731,PMP,3.4183923
110P04731,WE,7.1596105
110P04732,AMP,8.3676715
110P04732,MIDD,9.1318499
110P04732,PMP,3.4225234
110P04732,WE,7.1820057
110P04733,AMP,8.3672607
110P04733,MIDD,9.3116927
110P04733,PMP,3.4290404
110P04733,WE,7.448002
110P04734,AMP,8.3310558
110P04734,MIDD,9.292632
110P04734,PMP,3.4231878
110P04734,WE,7.5100573
110P04735,AMP,8.1271795
110P04735,MIDD,9.0758203
110P04735,PMP,3.4142045
110P04735,WE,7.1991544
110P04736,AMP,7.9972206
110P04736,MIDD,9.2046486
110P04736,PMP,3.4137144
110P04736,WE,7.2026857
110P04738,AMP,8.2641618
110P04738,MIDD,9.1361561
110P04738,PMP,3.4251782
110P04738,WE,7.2346093
110P04739,AMP,8.2641618
110P04739,MIDD,9.1361561
110P04739,PMP,3.4251782
110P04739,WE,7.2346093
110P04740,AMP,8.5022463
110P04740,MIDD,8.4469858
110P04740,PMP,3.4009057
110P04740,WE,6.7514763
110P04741,AMP,8.5505143
110P04741,MIDD,8.5055051
110P04741,PMP,3.4017224
110P04741,WE,6.7833422
110P04742,AMP,8.5505143
110P04742,MIDD,8.5055051
110P04742,PMP,3.4017224
110P04742,WE,6.7833422
110P04743,AMP,8.5837729
110P04743,MIDD,8.5792387
110P04743,PMP,3.4037725
110P04743,WE,6.8439746
110P04770,AMP,9.2774769
110P04770,MIDD,12.4664432
110P04770,PMP,9.1474062
110P04770,WE,10.6630401
110P04771,AMP,9.2771553
110P04771,MIDD,12.5059715
110P04771,PMP,9.1920774
110P04771,WE,10.6938857
110P04772,AMP,9.1545612
110P04772,MIDD,12.4793412
110P04772,PMP,9.2349045
110P04772,WE,10.5315074
110P04773,AMP,9.0249185
110P04773,MIDD,12.4332593
110P04773,PMP,9.1455188
110P04773,WE,10.4081578
110P04774,AMP,9.0075742
110P04774,MIDD,12.4239164
110P04774,PMP,9.1370145
110P04774,WE,10.3969338
110P04775,AMP,9.0075742
110P04775,MIDD,12.4239164
110P04775,PMP,9.1370145
