year,tmc_code,Urban_Code,miles,nhs_pct,miles on NHS
2017,110-05637,92242,0.231579,100,0.232
2017,110-05638,92242,1.56578,100,1.566
2017,110-05639,92242,1.814497,100,1.814
2017,110-05640,92242,2.784146,100,2.784
2017,110-05641,92242,0.20243,100,0.202
2017,110-05642,92242,0.437097,100,0.437
2017,110-05643,92242,1.68253,100,1.683
2017,110-05644,92242,0.644399,100,0.644
2017,110-05645,92242,0.116936,100,0.117
2017,110-05646,92242,0.847587,100,0.848
2017,110-05647,92242,0.181676,100,0.182
2017,110-05648,92242,0.14701,100,0.147
2017,110-05649,92242,0.450997,100,0.451
2017,110-05650,92242,0.162551,100,0.163
2017,110-05651,92242,0.396826,100,0.397
2017,110-05652,92242,0.582728,100,0.583
2017,110-05653,92242,0.186256,100,0.186
2017,110-05654,92242,0.682296,100,0.682
2017,110-05655,92242,0.015124,100,0.015
2017,110-05656,92242,1.294881,100,1.295
2017,110-05657,92242,0.054942,100,0.055
2017,110-05658,92242,0.249512,100,0.25
2017,110-05659,92242,0.018908,100,0.019
2017,110-05661,92242,0.100351,100,0.1
2017,110-05662,92242,0.246249,100,0.246
2017,110-05663,92242,0.006593,100,0.007
2017,110-05664,92242,0.189313,100,0.189
2017,110-05665,92242,0.145612,100,0.146
2017,110-05666,92242,0.037462,100,0.037
2017,110-05668,92242,0.141095,100,0.141
2017,110-05669,92242,1.194859,100,1.195
2017,110-05670,92242,0.258453,100,0.258
2017,110-05671,92242,0.300731,100,0.301
2017,110-05672,92242,1.77471,100,1.775
2017,110-05673,92242,1.226058,100,1.226
2017,110-05674,92242,0.414343,100,0.414
2017,110-05675,92242,0.155063,100,0.155
2017,110-05676,92242,0.488242,100,0.488
2017,110-05677,92242,0.298761,100,0.299
2017,110-05678,92242,0.288962,100,0.289
2017,110-05679,92242,2.113923,100,2.114
2017,110-05683,92242,0.42503,100,0.425
2017,110-05684,92242,0.378011,100,0.378
2017,110-05685,92242,0.513383,100,0.513
2017,110-05686,92242,0.308598,100,0.309
2017,110-05687,92242,2.07477,100,2.075
2017,110-05688,92242,0.07577,100,0.076
2017,110-05689,92242,0.971973,100,0.972
2017,110-05690,92242,0.929969,100,0.93
2017,110-05691,92242,0.689442,100,0.689
2017,110-05692,92242,0.007469,100,0.007
2017,110-05693,92242,0.999028,100,0.999
2017,110-05694,92242,0.013204,100,0.013
2017,110-05695,92242,0.387972,100,0.388
2017,110-05696,92242,0.222215,100,0.222
2017,110-05697,92242,0.363471,100,0.363
2017,110-05698,92242,0.63081,100,0.631
2017,110-05699,92242,0.666116,100,0.666
2017,110-05700,92242,0.775626,100,0.776
2017,110-05701,92242,0.716466,100,0.716
2017,110-05702,92242,0.165782,100,0.166
2017,110-05703,92242,0.952214,100,0.952
2017,110-05704,92242,0.81056,100,0.811
2017,110-05705,92242,0.628653,100,0.629
2017,110-05706,92242,1.615881,100,1.616
2017,110-05707,92242,0.629554,100,0.63
2017,110-05708,92242,0.296282,100,0.296
2017,110-05709,92242,0.681687,100,0.682
2017,110-05710,92242,0.164657,100,0.165
2017,110-05711,92242,0.862482,100,0.862
2017,110-05712,92242,0.828723,100,0.829
2017,110-05713,92242,0.620998,100,0.621
2017,110-05714,92242,0.707748,100,0.708
2017,110-05715,92242,2.636036,100,2.636
2017,110-05716,92242,1.128497,100,1.128
2017,110-05717,92242,2.858537,100,2.859
2017,110-05720,92242,0.218194,100,0.218
2017,110-05721,92242,0.518758,100,0.519
2017,110-05722,92242,0.058191,100,0.058
2017,110-05723,92242,0.853323,91,0.777
2017,110-05724,92242,1.439425,100,1.439
2017,110-05725,92242,1.008908,100,1.009
2017,110-05726,92242,1.110962,100,1.111
2017,110-05727,92242,0.697439,100,0.697
2017,110-05728,92242,0.01162,100,0.012
2017,110-05729,92242,0.261976,100,0.262
2017,110-05730,92242,0.103539,100,0.104
2017,110-05731,92242,0.435699,100,0.436
2017,110-05732,92242,0.312357,100,0.312
2017,110-05733,92242,0.825479,100,0.825
2017,110-05734,92242,0.442795,100,0.443
2017,110-05735,92242,0.216218,68,0.147
2017,110-05737,92242,1.731345,100,1.731
2017,110-05738,92242,0.872268,100,0.872
2017,110-05739,92242,0.436563,100,0.437
2017,110-05740,92242,0.644735,100,0.645
2017,110-05741,92242,0.325207,100,0.325
2017,110-05742,92242,0.564913,100,0.565
2017,110-05743,92242,0.729198,100,0.729
2017,110-05744,92242,1.091482,100,1.091
2017,110-05745,92242,0.462368,100,0.462
2017,110-05746,92242,1.056492,100,1.056
2017,110-05747,92242,0.255688,100,0.256
2017,110-06002,90892,0.656721,100,0.657
2017,110-06003,90892,0.917423,100,0.917
2017,110-06004,90892,1.936733,100,1.937
2017,110-06005,90892,0.741712,100,0.742
2017,110-06012,90892,1.803989,1,0.018
2017,110-06016,99999,1.876087,1,0.019
2017,110-06017,99999,0.917473,100,0.917
2017,110-06018,99999,1.833423,100,1.833
2017,110-06019,90892,2.37849,100,2.378
2017,110-06020,90892,0.628337,100,0.628
2017,110-06021,90892,0.464885,100,0.465
2017,110-06022,90892,0.388052,100,0.388
2017,110-06023,90892,0.132054,100,0.132
2017,110-06024,90892,0.837353,100,0.837
2017,110-06025,90892,0.564547,100,0.565
2017,110-06026,90892,0.58105,100,0.581
2017,110-06027,90892,0.912639,100,0.913
2017,110-06028,90892,0.430417,100,0.43
2017,110-06031,99999,4.396107,100,4.396
2017,110-06032,99999,2.062846,100,2.063
2017,110-06033,99999,0.134403,100,0.134
2017,110-06034,90892,8.182238,100,8.182
2017,110-06035,90892,2.054799,100,2.055
2017,110-06036,90892,0.433369,100,0.433
2017,110-06037,90892,4.324158,100,4.324
2017,110-06038,90892,2.050176,100,2.05
2017,110-06039,90892,0.534777,100,0.535
2017,110-06040,90892,1.746748,100,1.747
2017,110-06041,90892,0.604128,100,0.604
2017,110-06042,90892,0.309014,100,0.309
2017,110-06043,90892,0.911632,100,0.912
2017,110-06044,90892,1.054945,100,1.055
2017,110-06045,90892,1.287537,100,1.288
2017,110-06046,90892,3.020255,100,3.02
2017,110-06047,90892,0.345172,100,0.345
2017,110-06048,90892,0.753325,100,0.753
2017,110-06049,90892,0.563801,100,0.564
2017,110-06050,95411,2.82049,100,2.82
2017,110-06051,95411,0.990528,100,0.991
2017,110-06052,90892,1.047246,100,1.047
2017,110-06053,90892,1.844788,100,1.845
2017,110-06054,90892,2.8476,100,2.848
2017,110-06055,90892,0.721157,100,0.721
2017,110-06056,90892,0.91513,100,0.915
2017,110-06057,90892,0.29402,100,0.294
2017,110-06058,90892,4.252825,100,4.253
2017,110-06059,90892,1.514797,100,1.515
2017,110-06060,90892,3.071642,3,0.092
2017,110-06061,90892,0.805154,100,0.805
2017,110-06062,90892,1.507645,100,1.508
2017,110-06063,90892,0.404463,100,0.404
2017,110-06064,90892,1.353682,100,1.354
2017,110-06065,90892,3.474166,100,3.474
2017,110-06066,90892,0.854833,100,0.855
2017,110-06067,90892,1.382768,100,1.383
2017,110-06068,99999,4.076424,100,4.076
2017,110-06070,99999,0.966623,2,0.019
2017,110-06082,90892,0.961963,100,0.962
2017,110-06083,90892,4.837274,100,4.837
2017,110-06084,90892,0.376992,100,0.377
2017,110-06085,90892,0.771233,100,0.771
2017,110-06086,90892,0.891524,100,0.892
2017,110-06087,90892,0.787805,100,0.788
2017,110-06088,90892,1.213593,100,1.214
2017,110-06089,90892,0.676915,100,0.677
2017,110-06090,90892,0.47666,100,0.477
2017,110-06091,90892,0.687218,100,0.687
2017,110-06092,90892,1.248098,100,1.248
2017,110-06093,90892,0.959217,100,0.959
2017,110-06094,90892,1.780439,100,1.78
2017,110-06095,90892,1.527933,100,1.528
2017,110-06096,90892,0.917137,100,0.917
2017,110-06099,90892,0.540599,100,0.541
2017,110-06100,90892,0.692891,100,0.693
2017,110-06101,90892,0.743955,100,0.744
2017,110-06102,90892,1.273115,100,1.273
2017,110-06103,90892,0.27843,100,0.278
2017,110-06104,90892,1.281975,100,1.282
2017,110-06105,90892,0.517633,100,0.518
2017,110-06106,90892,0.876382,100,0.876
2017,110-06107,90892,0.620756,100,0.621
2017,110-06108,90892,1.292862,100,1.293
2017,110-06109,90892,0.670994,100,0.671
2017,110-06110,90892,1.697679,100,1.698
2017,110-06111,90892,0.903995,100,0.904
2017,110-06112,90892,1.736297,100,1.736
2017,110-06113,90892,0.261585,100,0.262
2017,110-06114,90892,0.670565,100,0.671
2017,110-06115,90892,0.060335,100,0.06
2017,110-06116,90892,2.09412,100,2.094
2017,110-06117,90892,0.72368,100,0.724
2017,110-06118,90892,0.421718,100,0.422
2017,110-06119,90892,0.706263,100,0.706
2017,110-06120,90892,2.467315,100,2.467
2017,110-06121,99999,1.058077,100,1.058
2017,110-06122,99999,1.674303,100,1.674
2017,110-06123,99999,2.40918,100,2.409
2017,110-06124,99999,1.641954,100,1.642
2017,110-06125,99999,1.927884,100,1.928
2017,110-06126,99999,1.79703,100,1.797
2017,110-06127,99999,2.18566,100,2.186
2017,110-06128,99999,2.560925,100,2.561
2017,110-06129,99999,2.177203,100,2.177
2017,110-06130,99999,1.011561,100,1.012
2017,110-06131,99999,2.658486,100,2.658
2017,110-06132,99999,3.446627,100,3.447
2017,110-06133,99999,1.121059,100,1.121
2017,110-06134,99999,0.781896,100,0.782
2017,110-06135,99999,3.665002,100,3.665
2017,110-06136,99999,5.625315,100,5.625
2017,110-06137,90892,0.72358,100,0.724
2017,110-06138,90892,6.498354,100,6.498
2017,110-06139,90892,0.878662,100,0.879
2017,110-06140,90892,1.48128,100,1.481
2017,110-06141,90892,2.274031,100,2.274
2017,110-06142,90892,0.799083,100,0.799
2017,110-06143,90892,0.562036,100,0.562
2017,110-06145,90892,0.879389,100,0.879
2017,110-06146,90892,1.589703,100,1.59
2017,110-06149,90892,1.305314,100,1.305
2017,110-06150,90892,0.446076,100,0.446
2017,110-06156,90892,0.573438,100,0.573
2017,110-06161,90892,0.667334,100,0.667
2017,110-06162,90892,3.138694,83,2.605
2017,110-06364,90892,11.867335,97,11.511
2017,110-06437,99999,7.256998,100,7.257
2017,110-06438,74746,0.648568,100,0.649
2017,110-06439,74746,0.505634,100,0.506
2017,110-06440,74746,0.422886,100,0.423
2017,110-06441,99999,2.212659,100,2.213
2017,110-06442,99999,1.639773,100,1.64
2017,110-06443,99999,3.477298,100,3.477
2017,110-06444,99999,3.274488,100,3.274
2017,110-06445,99999,1.445371,100,1.445
2017,110-06446,99999,1.740796,100,1.741
2017,110-06447,99999,2.925092,100,2.925
2017,110-06448,99999,2.315663,100,2.316
2017,110-06449,99999,5.274296,100,5.274
2017,110-06450,99999,2.996313,100,2.996
2017,110-06451,99999,2.316229,100,2.316
2017,110-06452,99999,3.29426,100,3.294
2017,110-06453,99999,2.659791,100,2.66
2017,110-06454,99999,1.820748,100,1.821
2017,110-06455,74746,3.02832,100,3.028
2017,110-06456,74746,0.980517,100,0.981
2017,110-06457,74746,0.252009,100,0.252
2017,110-06458,74746,0.823975,100,0.824
2017,110-06459,74746,0.77754,100,0.778
2017,110-06460,74746,0.497165,100,0.497
2017,110-06461,74746,1.69945,100,1.699
2017,110-06462,74746,1.616416,100,1.616
2017,110-06463,74746,1.26124,100,1.261
2017,110-06464,74746,0.86168,100,0.862
2017,110-06465,74746,1.103654,100,1.104
2017,110-06466,74746,0.920977,100,0.921
2017,110-06467,74746,1.4533,100,1.453
2017,110-06468,74746,1.813975,100,1.814
2017,110-06469,74746,0.349242,100,0.349
2017,110-06470,74746,2.461835,100,2.462
2017,110-06471,74746,0.994504,100,0.995
2017,110-06472,74746,0.512358,100,0.512
2017,110-06473,74746,1.127242,100,1.127
2017,110-06474,74746,2.195291,100,2.195
2017,110-06475,74746,1.51676,100,1.517
2017,110-06476,74746,0.584325,100,0.584
2017,110-06477,74746,1.652716,100,1.653
2017,110-06478,74746,0.97165,100,0.972
2017,110-06479,74746,1.699835,100,1.7
2017,110-06480,74746,0.527264,100,0.527
2017,110-06481,74746,0.444709,100,0.445
2017,110-06482,99999,0.929608,100,0.93
2017,110-06483,74746,1.269623,100,1.27
2017,110-06484,74746,1.563624,100,1.564
2017,110-06485,74746,0.737045,100,0.737
2017,110-06486,74746,1.028033,100,1.028
2017,110-06487,74746,0.629113,100,0.629
2017,110-06488,74746,0.612119,100,0.612
2017,110-06489,74746,0.404494,100,0.404
2017,110-06490,74746,0.333179,100,0.333
2017,110-06491,74746,0.903821,100,0.904
2017,110-06492,74746,0.59413,100,0.594
2017,110-06496,74746,0.729384,1,0.007
2017,110-06497,74746,0.493791,1,0.005
2017,110-06499,74746,0.387307,9,0.035
2017,110-06500,74746,1.489799,100,1.49
2017,110-06501,74746,1.832199,100,1.832
2017,110-06502,99999,0.925973,100,0.926
2017,110-06503,99999,3.99426,100,3.994
2017,110-06506,74746,1.640152,100,1.64
2017,110-06507,74746,0.165154,100,0.165
2017,110-06508,74746,0.479189,100,0.479
2017,110-06509,74746,0.608397,100,0.608
2017,110-06510,74746,0.877295,100,0.877
2017,110-06511,74746,1.045724,100,1.046
2017,110-06512,74746,0.90489,100,0.905
2017,110-06513,74746,0.636762,100,0.637
2017,110-06514,74746,1.048303,100,1.048
2017,110-06515,74746,1.887657,100,1.888
2017,110-06516,74746,0.251475,100,0.251
2017,110-06517,74746,0.226042,100,0.226
2017,110-06518,74746,1.397277,100,1.397
2017,110-06520,74746,0.893326,100,0.893
2017,110-06521,74746,0.184237,100,0.184
2017,110-06522,74746,0.789129,100,0.789
2017,110-06523,74746,1.392349,100,1.392
2017,110-06524,74746,1.042052,100,1.042
2017,110-06525,74746,2.136566,100,2.137
2017,110-06526,74746,0.41195,100,0.412
2017,110-06534,92242,2.952494,100,2.952
2017,110-06535,92242,0.586145,100,0.586
2017,110-06541,92242,0.008252,100,0.008
2017,110-06551,92242,0.614399,100,0.614
2017,110-06552,92242,1.211711,100,1.212
2017,110-06553,92242,0.680072,100,0.68
2017,110-06554,92242,0.595901,100,0.596
2017,110-06555,99998,2.207675,100,2.208
2017,110-06557,92242,0.173891,100,0.174
2017,110-06558,99999,2.899466,100,2.899
2017,110-06559,99999,2.05698,100,2.057
2017,110-06560,99999,3.941512,100,3.942
2017,110-06561,99999,4.945902,100,4.946
2017,110-06562,99999,2.043459,100,2.043
2017,110-06563,99999,0.801662,100,0.802
2017,110-06564,99999,0.888026,100,0.888
2017,110-06565,99999,1.380189,100,1.38
2017,110-06566,99999,0.743694,100,0.744
2017,110-06567,99999,0.428143,100,0.428
2017,110-06568,99999,5.991992,100,5.992
2017,110-06570,99998,5.327896,100,5.328
2017,110-06571,99999,6.975778,100,6.976
2017,110-06572,99998,0.356835,100,0.357
2017,110-06573,99999,0.807055,100,0.807
2017,110-06574,99998,0.537498,100,0.537
2017,110-06575,99999,1.380742,100,1.381
2017,110-06576,99999,1.608176,100,1.608
2017,110-06577,99999,1.282733,100,1.283
2017,110-06578,99998,3.523292,100,3.523
2017,110-06579,99999,1.094651,100,1.095
2017,110-06581,99999,2.666085,100,2.666
2017,110-06582,99999,3.803791,100,3.804
2017,110-06583,99999,1.42696,100,1.427
2017,110-06584,99999,4.194341,100,4.194
2017,110-06585,99999,1.623804,100,1.624
2017,110-06588,99999,0.977373,100,0.977
2017,110-06590,99999,0.787457,100,0.787
2017,110-06592,99999,0.901423,100,0.901
2017,110-06594,99999,5.757064,100,5.757
2017,110-06596,99999,1.394586,100,1.395
2017,110-06598,99999,0.909134,100,0.909
2017,110-06600,99999,1.137171,100,1.137
2017,110-06602,99999,7.037176,100,7.037
2017,110-06611,99998,1.096807,100,1.097
2017,110-06617,99998,5.186174,100,5.186
2017,110-06618,99998,0.989136,100,0.989
2017,110-06619,99998,1.063302,100,1.063
2017,110-06620,99998,1.448596,100,1.449
2017,110-06621,99998,5.178114,100,5.178
2017,110-06622,99999,6.769396,100,6.769
2017,110-06623,99999,3.148742,100,3.149
2017,110-06624,92242,0.378005,100,0.378
2017,110-06625,99998,2.376924,100,2.377
2017,110-06626,92242,0.110797,100,0.111
2017,110-06627,99998,0.593179,100,0.593
2017,110-06628,92242,0.216865,100,0.217
2017,110-06629,99998,0.712178,100,0.712
2017,110-06630,92242,0.096132,100,0.096
2017,110-06631,99998,1.505899,100,1.506
2017,110-06632,99998,0.425049,100,0.425
2017,110-06633,99998,0.406955,100,0.407
2017,110-06634,99998,4.975908,100,4.976
2017,110-06636,99998,2.314737,100,2.315
2017,110-06637,99998,1.314933,100,1.315
2017,110-06638,99999,2.074478,100,2.074
2017,110-06641,99998,2.722866,100,2.723
2017,110-06685,92242,1.434354,100,1.434
2017,110-06686,92242,0.371928,100,0.372
2017,110-06687,92242,0.896812,100,0.897
2017,110-06688,92242,0.202847,100,0.203
2017,110-06689,92242,0.906381,100,0.906
2017,110-06690,92242,1.14738,100,1.147
2017,110-06691,92242,0.195545,100,0.196
2017,110-06692,92242,0.947945,100,0.948
2017,110-06693,92242,0.823938,100,0.824
2017,110-06694,92242,0.210607,100,0.211
2017,110-06695,92242,0.665669,100,0.666
2017,110-06696,92242,0.181297,100,0.181
2017,110-06715,96103,1.156844,100,1.157
2017,110-06716,96103,1.485443,100,1.485
2017,110-06717,96103,0.829853,100,0.83
2017,110-06718,96103,1.331791,100,1.332
2017,110-06719,96103,0.770078,100,0.77
2017,110-06720,96103,3.072182,100,3.072
2017,110-06721,99998,0.437632,100,0.438
2017,110-06765,92242,0.765809,100,0.766
2017,110-06766,92242,0.516005,100,0.516
2017,110-06783,92242,0.561508,100,0.562
2017,110-06784,92242,0.484825,100,0.485
2017,110-06785,92242,0.548851,100,0.549
2017,110-06786,92242,0.731863,100,0.732
2017,110-06787,92242,0.265804,100,0.266
2017,110-06788,92242,0.393912,100,0.394
2017,110-06789,92242,0.434133,100,0.434
2017,110-06790,92242,0.417089,100,0.417
2017,110-06791,92242,0.639006,100,0.639
2017,110-06792,92242,0.180514,100,0.181
2017,110-06793,92242,0.327226,100,0.327
2017,110-06794,92242,0.024861,100,0.025
2017,110-06795,92242,1.241835,100,1.242
2017,110-06796,92242,0.355903,100,0.356
2017,110-06797,92242,0.509189,100,0.509
2017,110-06798,92242,0.427715,100,0.428
2017,110-06799,92242,1.066832,100,1.067
2017,110-06800,92242,0.614983,100,0.615
2017,110-06801,92242,2.244939,100,2.245
2017,110-06802,99999,2.653465,100,2.653
2017,110-06803,92242,1.069081,100,1.069
2017,110-06888,92242,1.277296,100,1.277
2017,110-06890,92242,0.226552,100,0.227
2017,110-06891,92242,0.21185,100,0.212
2017,110-06892,92242,4.213063,100,4.213
2017,110-06893,99999,2.023961,100,2.024
2017,110-06894,99999,0.972899,100,0.973
2017,110-06895,92242,2.921338,100,2.921
2017,110-06896,92242,3.717613,100,3.718
2017,110-06897,99999,6.536301,100,6.536
2017,110-06898,99999,4.592392,100,4.592
2017,110-06899,92242,3.223965,100,3.224
2017,110-06900,92242,2.639659,100,2.64
2017,110-06901,92242,0.430567,100,0.431
2017,110-06902,92242,1.10389,100,1.104
2017,110-06903,99999,4.33566,100,4.336
2017,110-06939,99998,1.366401,100,1.366
2017,110-06940,99998,1.010076,100,1.01
2017,110-06953,99999,1.193442,100,1.193
2017,110-06954,99999,1.617609,100,1.618
2017,110-06955,99999,1.027903,100,1.028
2017,110-06956,99999,0.182472,100,0.182
2017,110-06994,92242,1.0905,100,1.091
2017,110-06995,92242,0.921723,100,0.922
2017,110-06996,92242,0.770457,100,0.77
2017,110-07012,99998,1.050925,100,1.051
2017,110-07013,99998,3.563333,100,3.563
2017,110-07014,99999,2.372102,100,2.372
2017,110-07021,99999,1.534538,100,1.535
2017,110-07022,31600,0.842094,100,0.842
2017,110-07023,31600,0.629126,100,0.629
2017,110-07024,31600,0.470558,100,0.471
2017,110-07025,99998,7.579881,100,7.58
2017,110-07035,15724,0.832917,100,0.833
2017,110-07042,99999,18.085457,1,0.181
2017,110-07056,99999,0.339579,100,0.34
2017,110-07057,99998,1.126937,100,1.127
2017,110-07058,99998,0.850862,100,0.851
2017,110-07059,99998,8.844595,1,0.088
2017,110-07062,99998,1.47918,100,1.479
2017,110-07063,99998,0.516577,100,0.517
2017,110-07066,96103,0.162476,100,0.162
2017,110-07067,96103,1.971536,100,1.972
2017,110-07068,99999,2.792131,100,2.792
2017,110-07076,99998,0.995343,100,0.995
2017,110-07077,99999,6.083135,100,6.083
2017,110-07078,99999,1.536079,100,1.536
2017,110-07079,99999,3.072524,100,3.073
2017,110-07080,37162,1.435684,100,1.436
2017,110-07081,37162,3.273482,100,3.273
2017,110-07091,10351,0.584095,100,0.584
2017,110-07092,10351,1.112441,100,1.112
2017,110-07093,10351,3.73411,100,3.734
