tmc,year,AMP Hour TMS Vol,AMP TMS Vol,AMP Lane TMS Vol,AMP Hour Lane TMS Vol,AMP Hour NPMRDS Vol,AMP NPMRDS Vol,AMP Lane NPMRDS Vol,AMP Hour Lane NPMRDS Vol,MIDD Hour TMS Vol,MIDD TMS Vol,MIDD Lane TMS Vol,MIDD Hour Lane TMS Vol,MIDD Hour NPMRDS Vol,MIDD NPMRDS Vol,MIDD Lane NPMRDS Vol,MIDD Hour Lane NPMRDS Vol,PMP Hour TMS Vol,PMP TMS Vol,PMP Lane TMS Vol,PMP Hour Lane TMS Vol,PMP Hour NPMRDS Vol,PMP NPMRDS Vol,PMP Lane NPMRDS Vol,PMP Hour Lane NPMRDS Vol,WE Hour TMS Vol,WE TMS Vol,WE Lane TMS Vol,WE Hour Lane TMS Vol,WE Hour NPMRDS Vol,WE NPMRDS Vol,WE Lane NPMRDS Vol,WE Hour Lane NPMRDS Vol,AMP NPMRDS straight VoverC,MIDD NPMRDS straight VoverC,PMP NPMRDS straight VoverC,WE NPMRDS straight VoverC,AMP TMS straight VoverC,MIDD TMS straight VoverC,PMP TMS straight VoverC,WE TMS straight VoverC,AMP NPMRDS weighted VoverC,MIDD NPMRDS weighted VoverC,PMP NPMRDS weighted VoverC,WE NPMRDS weighted VoverC,AMP TMS weighted VoverC,MIDD TMS weighted VoverC,PMP TMS weighted VoverC,WE TMS weighted VoverC
110-04870,2020,29.86188295,119.4475318,59.7237659,14.93094148,33.09438155,132.3775262,66.1887631,16.54719078,27.57350927,165.4410556,82.7205278,13.78675463,30.55829527,183.3497716,91.6748858,15.27914763,26.33165403,105.3266161,52.66330805,13.16582701,29.18201128,116.7280451,58.36402255,14.59100564,24.38845022,390.2152035,195.1076018,12.19422511,27.02845893,432.4553429,216.2276715,13.51422947,0.766459528,0.712216338,0.667330623,0.714889902,0.69159548,0.642650502,0.602149006,0.645062926,0.776192066,0.743067869,0.720665959,0.747160703,0.700377391,0.670488605,0.650274805,0.674181671
110-04871,2017,32.95136988,131.8054795,65.90273975,16.47568494,30.92825735,123.7130294,61.8565147,15.46412868,28.9639935,173.783961,86.8919805,14.48199675,27.1856936,163.1141616,81.5570808,13.5928468,28.00502085,112.0200834,56.0100417,14.00251043,26.28559893,105.1423957,52.57119785,13.14279946,26.10059524,417.6095239,208.804762,13.05029762,24.49809917,391.9695867,195.9847934,12.24904958,0.719256267,0.636497311,0.603590315,0.650740728,0.766305034,0.678132559,0.643073016,0.693307682,0.726654599,0.654945129,0.646975234,0.675440142,0.774187313,0.697787106,0.689295876,0.719622761
110-04871,2018,31.74807635,126.9923054,63.4961527,15.87403818,31.63899025,126.555961,63.2779805,15.81949513,27.90630802,167.4378481,83.71892405,13.95315401,27.81042217,166.862533,83.4312665,13.90521108,26.98235443,107.9294177,53.96470885,13.49117721,26.88964328,107.5585731,53.77928655,13.44482164,25.1474732,402.3595712,201.1797856,12.5737366,25.06106669,400.9770671,200.4885336,12.53053335,0.735784812,0.65112405,0.61746085,0.665694782,0.738321679,0.653369021,0.619589755,0.66798999,0.743353158,0.669995801,0.661842757,0.69096179,0.745916119,0.672305838,0.664124684,0.693344115
110-04871,2019,32.5551798,130.2207192,43.4069064,10.8517266,31.84779313,127.3911725,42.46372417,10.61593104,28.61574555,171.6944733,57.2314911,9.53858185,27.99395825,167.9637495,55.9879165,9.331319417,27.6683031,110.6732124,36.8910708,9.2227677,27.06710265,108.2684106,36.0894702,9.02236755,25.78677531,412.5884049,137.5294683,8.595591769,25.22645829,403.6233326,134.5411109,8.408819429,0.493760437,0.436947448,0.414357207,0.446725376,0.504727588,0.446652698,0.423560694,0.456647808,0.498839299,0.449611644,0.444140411,0.463681215,0.509919259,0.459598185,0.454005428,0.473980262
110-04871,2020,27.69783588,110.7913435,36.93044783,9.232611958,31.71796055,126.8718422,42.29061407,10.57265352,24.34617867,146.077072,48.69235733,8.115392889,27.87983647,167.2790188,55.75967293,9.293278822,23.54009786,94.16039144,31.38679715,7.846699287,26.95675933,107.8270373,35.94234577,8.985586442,21.93930043,351.0288069,117.0096023,7.313100144,25.12361864,401.9778983,133.9926328,8.374539548,0.491747544,0.435166162,0.412668014,0.444904229,0.429420509,0.380010591,0.360363993,0.388514397,0.496805702,0.447778732,0.442329803,0.461790945,0.433837566,0.391024568,0.386266269,0.403260789
110-04872,2017,31.0098949,124.0395796,62.0197898,15.50494745,29.65400235,118.6160094,59.3080047,14.82700118,24.38455447,146.3073268,73.1536634,12.19227723,23.3183517,139.9101102,69.9550551,11.65917585,25.0103861,100.0415444,50.0207722,12.50519305,23.91681915,95.6672766,47.8336383,11.95840958,23.14927818,370.3884508,185.1942254,11.57463909,22.13708726,354.1933962,177.0966981,11.06854363,0.686590256,0.543199695,0.542106724,0.583856149,0.717983746,0.568036828,0.566893883,0.610552249,0.69375741,0.549142203,0.572777731,0.603956397,0.725478609,0.574251051,0.598967284,0.631571555
110-04872,2018,30.32984103,121.3193641,60.65968205,15.16492051,30.33265115,121.3306046,60.6653023,15.16632558,23.84979577,143.0987746,71.5493873,11.92489788,23.85200552,143.1120331,71.55601655,11.92600276,24.46190278,97.84761112,48.92380556,12.23095139,24.46416924,97.85667696,48.92833848,12.23208462,22.64160936,362.2657498,181.1328749,11.32080468,22.64370717,362.2993147,181.1496574,11.32185358,0.702303267,0.55563113,0.554513146,0.597218031,0.702238203,0.555579654,0.554461774,0.597162702,0.709634445,0.561709637,0.585886077,0.617778284,0.709568702,0.561657598,0.585831798,0.617721051
110-04872,2019,31.10122445,124.4048978,41.46829927,10.36707482,30.490019,121.960076,40.65335867,10.16333967,24.45637123,146.7382274,48.91274247,8.152123744,23.97575133,143.854508,47.95150267,7.991917111,25.08404605,100.3361842,33.44539473,8.361348683,24.591091,98.364364,32.78812133,8.197030333,23.21745684,371.4793094,123.8264365,7.739152279,22.76118425,364.178948,121.3929827,7.587061417,0.470631242,0.372342521,0.371593332,0.400210959,0.480065555,0.379806531,0.379042323,0.408233621,0.475544051,0.376415883,0.392617129,0.413988906,0.485076847,0.383961547,0.400487565,0.422287762
110-04872,2020,26.07037133,104.2814853,34.7604951,8.690123775,30.37480325,121.499213,40.49973767,10.12493442,20.50037227,123.0022336,41.00074453,6.833457422,23.88515172,143.3109103,47.77030343,7.961717239,21.02651604,84.10606414,28.03535471,7.008838678,24.49816614,97.99266456,32.66422152,8.16605538,19.46186144,311.389783,103.7965943,6.487287146,22.67517424,362.8027879,120.9342626,7.558391415,0.46885282,0.370935513,0.370189154,0.398698641,0.4024114,0.318370014,0.317729423,0.342198813,0.473747064,0.374993482,0.391133507,0.412424524,0.406612078,0.321852926,0.335705738,0.353979593
110-04873,2017,32.42552908,129.7021163,64.85105815,16.21276454,31.07718945,124.3087578,62.1543789,15.53859473,24.95062688,149.7037613,74.85188065,12.47531344,23.91311355,143.4786813,71.73934065,11.95655678,26.12750625,104.510025,52.2550125,13.06375313,25.04105515,100.1642206,50.0821103,12.52052758,23.99474391,383.9159025,191.9579513,11.99737195,22.99697873,367.9516597,183.9758299,11.49848937,0.72530699,0.56158667,0.572357326,0.611441235,0.756775734,0.585952115,0.597190075,0.637969709,0.734613683,0.570190187,0.607085748,0.635782759,0.766486216,0.594928911,0.633425253,0.663367334
110-04873,2018,32.41639015,129.6655606,64.8327803,16.20819508,31.78791488,127.1516595,63.57582975,15.89395744,24.94359472,149.6615683,74.83078415,12.47179736,24.45999883,146.759993,73.3799965,12.22999942,26.1201424,104.4805696,52.2402848,13.0600712,25.6137361,102.4549444,51.2274722,12.80686805,23.98798116,383.8076986,191.9038493,11.99399058,23.5229123,376.3665968,188.1832984,11.76145615,0.741894529,0.574429978,0.585446956,0.625424701,0.756562443,0.585786969,0.597021762,0.637789902,0.751414064,0.583230254,0.620969606,0.650322908,0.766270187,0.594761234,0.633246726,0.663180369
110-04873,2019,33.24100038,132.9640015,44.32133383,11.08033346,31.92710738,127.7084295,42.5694765,10.64236913,25.57811148,153.4686689,51.15622297,8.526037161,24.56710397,147.4026238,49.13420793,8.189034656,26.78458825,107.138353,35.71278433,8.928196083,25.7258932,102.9035728,34.30119093,8.575297733,24.59818896,393.5710233,131.1903411,8.199396319,23.62591413,378.0146261,126.0048754,7.87530471,0.496762085,0.38463019,0.392007002,0.418775535,0.517205284,0.400458837,0.408139226,0.436009362,0.503136231,0.39052273,0.415792466,0.435447022,0.523841745,0.406593872,0.432903531,0.453366929
110-04873,2020,27.276812,109.107248,36.36908267,9.092270667,31.80759865,127.2303946,42.41013153,10.60253288,20.98881893,125.9329136,41.97763787,6.996272978,24.47514502,146.8508701,48.95029003,8.158381672,21.97882645,87.9153058,29.30510193,7.326275483,25.6295967,102.5183868,34.1727956,8.5431989,20.18471671,322.9554674,107.6518225,6.728238904,23.53747822,376.5996515,125.5332172,7.845826073,0.494902618,0.383190452,0.390539652,0.417207985,0.424406942,0.328607451,0.334909805,0.357779407,0.501252904,0.389060936,0.414236083,0.433817068,0.429852671,0.333641722,0.355230832,0.372022633
110-04874,2017,32.14503505,128.5801402,64.2900701,16.07251753,30.5372912,122.1491648,61.0745824,15.2686456,24.73479382,148.4087629,74.20438145,12.36739691,23.49767547,140.9860528,70.4930264,11.74883773,25.9014927,103.6059708,51.8029854,12.95074635,24.60602155,98.4240862,49.2120431,12.30301078,23.78717962,380.5948739,190.297437,11.89358981,22.59745649,361.5593038,180.7796519,11.29872824,0.712704455,0.551831133,0.562413869,0.600818578,0.750227306,0.580884237,0.592024139,0.6324508,0.721849237,0.560285116,0.59653896,0.624736988,0.759853547,0.58978331,0.627945867,0.657628479
110-04874,2018,31.43009168,125.7203667,62.86018335,15.71504584,31.401269,125.605076,62.802538,15.7006345,24.18466292,145.1079775,72.55398875,12.09233146,24.16248458,144.9749075,72.48745375,12.08124229,25.32541305,101.3016522,50.6508261,12.66270653,25.3021886,101.2087544,50.6043772,12.6510943,23.25812478,372.1299964,186.0649982,11.62906239,23.23679611,371.7887378,185.8943689,11.61839806,0.73286868,0.567443842,0.57832599,0.617817267,0.733541368,0.567964689,0.578856826,0.618384351,0.742272191,0.57613701,0.613416568,0.642412389,0.74295351,0.576665836,0.613979612,0.643002049
110-04874,2019,32.22939415,128.9175766,42.97252553,10.74313138,31.65083133,126.6033253,42.20110843,10.55027711,24.79970602,148.7982361,49.59941203,8.266568672,24.3545165,146.127099,48.709033,8.118172167,25.9694667,103.8778668,34.6259556,8.6564889,25.50327835,102.0131134,34.00437113,8.501092783,23.84960497,381.5936795,127.1978932,7.949868323,23.42147111,374.7435377,124.9145126,7.807157035,0.492462115,0.38130241,0.388614833,0.415151589,0.501464098,0.388272445,0.395718536,0.422740372,0.498780945,0.387143915,0.412194474,0.431678651,0.507898434,0.39422073,0.419729201,0.439569541
110-04874,2020,30.30108573,121.2043429,40.40144763,10.10036191,31.21708495,124.8683398,41.62277993,10.40569498,23.3159213,139.8955278,46.6318426,7.771973767,24.02075962,144.1245577,48.04151923,8.006919872,24.41569435,97.6627774,32.55425913,8.138564783,25.1537787,100.6151148,33.5383716,8.3845929,22.42266551,358.7626481,119.5875494,7.474221835,23.10050077,369.6080123,123.2026708,7.700166923,0.485713361,0.376077001,0.383289214,0.409462308,0.471461132,0.365041818,0.372042404,0.397447504,0.491945598,0.381838453,0.406545717,0.425762881,0.477510496,0.370634213,0.394616494,0.413269771
110-04875,2017,28.94021403,115.7608561,57.88042805,14.47010701,27.4927603,109.9710412,54.9855206,13.74638015,24.97767508,149.8660505,74.93302525,12.48883754,23.72840895,142.3704537,71.18522685,11.86420448,24.89895015,99.5958006,49.7979003,12.44947508,23.65362148,94.6144859,47.30724295,11.82681074,22.8264192,365.2227072,182.6113536,11.4132096,21.6847488,346.9559808,173.4779904,10.8423744,0.636326976,0.552859659,0.536150707,0.571933477,0.669828663,0.581966914,0.564378259,0.602044941,0.641486881,0.556349824,0.552918905,0.582399227,0.67526023,0.585640831,0.582029279,0.613061697
110-04875,2018,28.29654965,113.1861986,56.5930993,14.14827483,28.27060055,113.0824022,56.5412011,14.13530028,24.42214222,146.5328533,73.26642665,12.21107111,24.3997461,146.3984766,73.1992383,12.19987305,24.34516823,97.3806729,48.69033645,12.17258411,24.3228427,97.2913708,48.6456854,12.16142135,22.3187328,357.0997248,178.5498624,11.1593664,22.2982656,356.7722496,178.3861248,11.1491328,0.654330288,0.568501467,0.551319776,0.588114933,0.654930886,0.569023285,0.551825823,0.588654754,0.65963618,0.572090378,0.56856239,0.598876785,0.660241649,0.57261549,0.569084264,0.599426484
110-04875,2019,29.01616263,116.0646505,29.01616263,7.254040656,28.49528183,113.9811273,28.49528183,7.123820456,25.04322468,150.2593481,37.56483703,6.260806171,24.59366367,147.561982,36.8904955,6.148415917,24.96429315,99.8571726,24.96429315,6.241073288,24.51614908,98.0645963,24.51614908,6.129037269,22.8863232,366.1811712,91.5452928,5.7215808,22.4754816,359.6077056,89.9019264,5.6188704,0.329765297,0.286509823,0.277850702,0.296394495,0.335793257,0.291747093,0.282929686,0.301812452,0.332439327,0.28831854,0.286540527,0.301818186,0.338516167,0.293588872,0.291778357,0.307335286
110-04875,2020,27.28010423,109.1204169,27.28010423,6.820026056,28.05667865,112.2267146,28.05667865,7.014169663,23.54487007,141.2692204,35.3173051,5.886217517,24.21511473,145.2906884,36.3226721,6.053778683,23.47066108,93.8826443,23.47066108,5.867665269,24.13879325,96.555173,24.13879325,6.034698313,21.5170176,344.2722816,86.0680704,5.3792544,22.129536,354.072576,88.518144,5.532384,0.324689505,0.282099826,0.273573987,0.291832352,0.315702498,0.274291649,0.266001795,0.28375479,0.327322377,0.283880703,0.282130057,0.297172561,0.318262495,0.276023233,0.274321043,0.288947189
110-04876,2017,28.94021403,115.7608561,57.88042805,14.47010701,27.4927603,109.9710412,54.9855206,13.74638015,24.97767508,149.8660505,74.93302525,12.48883754,23.72840895,142.3704537,71.18522685,11.86420448,24.89895015,99.5958006,49.7979003,12.44947508,23.65362148,94.6144859,47.30724295,11.82681074,22.8264192,365.2227072,182.6113536,11.4132096,21.6847488,346.9559808,173.4779904,10.8423744,0.649865848,0.56462263,0.547558168,0.584102275,0.684080337,0.594349188,0.576386308,0.614854408,0.655135538,0.568187054,0.564683137,0.5947907,0.689627469,0.598101274,0.594412881,0.626105563
110-04876,2018,28.29654965,113.1861986,56.5930993,14.14827483,28.27060055,113.0824022,56.5412011,14.13530028,24.42214222,146.5328533,73.26642665,12.21107111,24.3997461,146.3984766,73.1992383,12.19987305,24.34516823,97.3806729,48.69033645,12.17258411,24.3228427,97.2913708,48.6456854,12.16142135,22.3187328,357.0997248,178.5498624,11.1593664,22.2982656,356.7722496,178.3861248,11.1491328,0.668252209,0.580597243,0.563049984,0.600628017,0.668865586,0.581130164,0.563566798,0.601179323,0.673670992,0.584262514,0.580659462,0.611618845,0.674289343,0.584798799,0.581192439,0.612180239
110-04876,2019,29.01616263,116.0646505,29.01616263,7.254040656,28.49528183,113.9811273,28.49528183,7.123820456,25.04322468,150.2593481,37.56483703,6.260806171,24.59366367,147.561982,36.8904955,6.148415917,24.96429315,99.8571726,24.96429315,6.241073288,24.51614908,98.0645963,24.51614908,6.129037269,22.8863232,366.1811712,91.5452928,5.7215808,22.4754816,359.6077056,89.9019264,5.6188704,0.33678158,0.292605777,0.283762419,0.302700761,0.342937794,0.297954478,0.288949467,0.308233994,0.339512504,0.294452977,0.292637133,0.30823985,0.345718639,0.299835444,0.297986407,0.313874335
110-04876,2020,27.28010423,109.1204169,27.28010423,6.820026056,28.05667865,112.2267146,28.05667865,7.014169663,23.54487007,141.2692204,35.3173051,5.886217517,24.21511473,145.2906884,36.3226721,6.053778683,23.47066108,93.8826443,23.47066108,5.867665269,24.13879325,96.555173,24.13879325,6.034698313,21.5170176,344.2722816,86.0680704,5.3792544,22.129536,354.072576,88.518144,5.532384,0.331597793,0.28810195,0.27939471,0.298041551,0.322419573,0.280127641,0.271661407,0.289792126,0.334286683,0.289920718,0.288132824,0.303495381,0.325034038,0.281896068,0.280157661,0.295095002
110-04877,2017,28.94021403,115.7608561,57.88042805,14.47010701,27.4927603,109.9710412,54.9855206,13.74638015,24.97767508,149.8660505,74.93302525,12.48883754,23.72840895,142.3704537,71.18522685,11.86420448,24.89895015,99.5958006,49.7979003,12.44947508,23.65362148,94.6144859,47.30724295,11.82681074,22.8264192,365.2227072,182.6113536,11.4132096,21.6847488,346.9559808,173.4779904,10.8423744,0.652643052,0.567035548,0.549898161,0.586598438,0.687003757,0.596889142,0.578849497,0.617481991,0.657935263,0.570615204,0.567096313,0.597332541,0.692574595,0.600657263,0.596953107,0.628781228
110-04877,2018,28.29654965,113.1861986,56.5930993,14.14827483,28.27060055,113.0824022,56.5412011,14.13530028,24.42214222,146.5328533,73.26642665,12.21107111,24.3997461,146.3984766,73.1992383,12.19987305,24.34516823,97.3806729,48.69033645,12.17258411,24.3228427,97.2913708,48.6456854,12.16142135,22.3187328,357.0997248,178.5498624,11.1593664,22.2982656,356.7722496,178.3861248,11.1491328,0.671107987,0.583078428,0.565456181,0.603194803,0.671723986,0.583613626,0.565975204,0.603748465,0.676549928,0.586759362,0.583140913,0.6142326,0.677170922,0.587297939,0.583676168,0.614796394
110-04877,2019,29.01616263,116.0646505,38.68821683,9.672054208,28.49528183,113.9811273,37.9937091,9.498427275,25.04322468,150.2593481,50.08644937,8.347741561,24.59366367,147.561982,49.18732733,8.197887889,24.96429315,99.8571726,33.2857242,8.32143105,24.51614908,98.0645963,32.68819877,8.172049692,22.8863232,366.1811712,122.0603904,7.6287744,22.4754816,359.6077056,119.8692352,7.4918272,0.45096109,0.391808305,0.379966772,0.405325805,0.459204454,0.398970383,0.386912392,0.412734977,0.454617883,0.394281764,0.391850293,0.412742819,0.462928092,0.401489056,0.399013138,0.42028757
110-04877,2020,27.28010423,109.1204169,36.3734723,9.093368075,28.05667865,112.2267146,37.40890487,9.352226217,23.54487007,141.2692204,47.08974013,7.848290022,24.21511473,145.2906884,48.43022947,8.071704911,23.47066108,93.8826443,31.29421477,7.823553692,24.13879325,96.555173,32.18505767,8.046264417,21.5170176,344.2722816,114.7574272,7.1723392,22.129536,354.072576,118.024192,7.376512,0.444019836,0.38577754,0.374118273,0.399086977,0.431729912,0.375099691,0.363763138,0.388040739,0.447620344,0.388212927,0.385818881,0.406389827,0.435230763,0.37746767,0.375139888,0.395141455
110-04878,2017,24.34693347,97.38773388,32.46257796,8.11564449,24.8030486,99.2121944,33.07073147,8.267682867,25.47822275,152.8693365,50.9564455,8.492740917,25.95553143,155.7331886,51.91106287,8.651843811,22.44536773,89.78147091,29.92715697,7.481789243,22.86585895,91.4634358,30.48781193,7.621952983,21.25240883,340.0385413,113.3461804,7.084136277,21.65055118,346.4088188,115.4696063,7.216850392,0.389514303,0.410438436,0.35139607,0.387590865,0.382351338,0.402890687,0.344934079,0.380463271,0.390843495,0.410654429,0.352943315,0.389742886,0.383656087,0.403102709,0.346452871,0.382575717
110-04878,2018,23.80497484,95.21989936,31.73996645,7.934991613,25.64259803,102.5703921,34.1901307,8.547532675,24.9110818,149.4664908,49.8221636,8.303693933,26.83409083,161.004545,53.66818167,8.944696944,21.94573763,87.78295052,29.26098351,7.315245877,23.63983715,94.55934859,31.51978286,7.879945716,20.77933379,332.4693407,110.8231136,6.926444598,22.38339286,358.1342857,119.3780952,7.461130952,0.402698832,0.424331218,0.363290348,0.400710288,0.373840262,0.393922408,0.337255905,0.371994223,0.404073015,0.424554523,0.364889965,0.402935152,0.375115967,0.39412971,0.338740889,0.374059646
110-04878,2019,26.56684638,106.2673855,35.42246183,8.855615458,25.8451887,103.3807548,34.4602516,8.6150629,27.80128473,166.8077084,55.60256947,9.267094911,27.04609495,162.2765697,54.0921899,9.015364983,24.49189904,97.96759614,32.65586538,8.163966345,23.82660489,95.30641957,31.76880652,7.942201631,23.19016813,371.04269,123.6808967,7.730056042,22.560234,360.963744,120.321248,7.520078,0.405880374,0.427683669,0.366160542,0.40387612,0.417213497,0.43962559,0.376384595,0.415153279,0.407265414,0.427908738,0.367772797,0.406118562,0.418637211,0.439856943,0.378041868,0.417458335
110-04878,2020,23.88566773,95.54267092,31.84755697,7.961889243,25.6157004,102.4628016,34.1542672,8.5385668,24.99552412,149.9731447,49.99104823,8.331841372,26.8059434,160.8356604,53.6118868,8.935314467,22.02012817,88.08051269,29.3601709,7.340042724,23.6150403,94.4601612,31.4867204,7.8716801,20.84977052,333.5963283,111.1987761,6.949923506,22.35991395,357.7586232,119.2528744,7.45330465,0.402276423,0.423886119,0.362909277,0.400289965,0.375107486,0.395257706,0.338399118,0.37325519,0.403649165,0.424109189,0.364507216,0.402512496,0.376387516,0.395465711,0.339889135,0.375327615
