Tmc,year,AMP EPDOR,MIDD EPDOR,PMP EPDOR,WE EPDOR
110-04734,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04734,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04734,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04735,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04735,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04735,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04735,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04736,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04736,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04736,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04736,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04737,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04737,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04737,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04737,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04738,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04738,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04738,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04738,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04739,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04739,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04739,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04739,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04740,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04740,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04740,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04740,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04741,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04741,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04741,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04741,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04742,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04742,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04742,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04742,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04743,2017,15.22319476,18.85858455,17.49531338,9.239949056
110-04743,2018,14.01139816,13.93566087,22.7211862,16.88941508
110-04743,2019,14.46582188,18.78284726,23.17560993,1.741957609
110-04743,2020,14.16287273,7.270779585,11.9664914,9.618635493
110-04769,2017,1.668121308,1.310666742,0.834060654,10.36618242
110-04769,2018,13.58327351,2.025575874,5.242666969,1.429818264
110-04769,2019,0.59575761,1.548969786,27.76230463,1.906424352
110-04769,2020,0.238303044,0.357454566,0.238303044,0.714909132
110-04770,2017,1.668121308,1.310666742,0.834060654,10.36618242
110-04770,2018,13.58327351,2.025575874,5.242666969,1.429818264
110-04770,2019,0.59575761,1.548969786,27.76230463,1.906424352
110-04770,2020,0.238303044,0.357454566,0.238303044,0.714909132
110-04771,2017,19.0550662,0.173227875,9.007849475,0.519683624
110-04771,2018,2.251962369,15.76373658,31.35424529,7.968482228
110-04771,2019,4.157468988,0.346455749,33.60620766,2.425190243
110-04771,2020,3.984241114,2.078734494,1.559050871,2.425190243
110-04772,2017,2.788848978,3.082412029,1.614596777,1.100861439
110-04772,2018,1.541206014,8.439937697,3.522756604,14.75154328
110-04772,2019,1.394424489,16.95326616,28.32883436,7.265685496
110-04772,2020,1.614596777,7.265685496,7.485857784,1.100861439
110-04773,2017,2.788848978,3.082412029,1.614596777,1.100861439
110-04773,2018,1.541206014,8.439937697,3.522756604,14.75154328
110-04773,2019,1.394424489,16.95326616,28.32883436,7.265685496
110-04773,2020,1.614596777,7.265685496,7.485857784,1.100861439
110-04774,2017,2.788848978,3.082412029,1.614596777,1.100861439
110-04774,2018,1.541206014,8.439937697,3.522756604,14.75154328
110-04774,2019,1.394424489,16.95326616,28.32883436,7.265685496
110-04774,2020,1.614596777,7.265685496,7.485857784,1.100861439
110-04775,2017,13.40795172,0.12530796,11.65364028,12.15487212
110-04775,2018,1.37838756,0.25061592,11.02710048,2.5061592
110-04775,2019,21.42766116,12.78141192,12.530796,23.05666464
110-04775,2020,1.00246368,46.99048499,23.43258852,12.28018008
110-04776,2017,13.40795172,0.12530796,11.65364028,12.15487212
110-04776,2018,1.37838756,0.25061592,11.02710048,2.5061592
110-04776,2019,21.42766116,12.78141192,12.530796,23.05666464
110-04776,2020,1.00246368,46.99048499,23.43258852,12.28018008
110-04777,2017,13.40795172,0.12530796,11.65364028,12.15487212
110-04777,2018,1.37838756,0.25061592,11.02710048,2.5061592
110-04777,2019,21.42766116,12.78141192,12.530796,23.05666464
110-04777,2020,1.00246368,46.99048499,23.43258852,12.28018008
110-04784,2017,17.14181264,19.24081011,16.79197973,25.36288605
110-04784,2018,16.61706328,10.66990379,27.46188352,13.46856708
110-04784,2019,20.29030884,9.095655687,14.51806581,17.49164555
110-04784,2020,12.41906834,6.122075943,8.046156954,27.46188352
110-04785,2017,17.14181264,19.24081011,16.79197973,25.36288605
110-04785,2018,16.61706328,10.66990379,27.46188352,13.46856708
110-04785,2019,20.29030884,9.095655687,14.51806581,17.49164555
110-04785,2020,12.41906834,6.122075943,8.046156954,27.46188352
110-04786,2017,17.14181264,19.24081011,16.79197973,25.36288605
110-04786,2018,16.61706328,10.66990379,27.46188352,13.46856708
110-04786,2019,20.29030884,9.095655687,14.51806581,17.49164555
110-04786,2020,12.41906834,6.122075943,8.046156954,27.46188352
110-04787,2017,17.14181264,19.24081011,16.79197973,25.36288605
110-04787,2018,16.61706328,10.66990379,27.46188352,13.46856708
110-04787,2019,20.29030884,9.095655687,14.51806581,17.49164555
110-04787,2020,12.41906834,6.122075943,8.046156954,27.46188352
110-04788,2017,17.14181264,19.24081011,16.79197973,25.36288605
110-04788,2018,16.61706328,10.66990379,27.46188352,13.46856708
110-04788,2019,20.29030884,9.095655687,14.51806581,17.49164555
110-04788,2020,12.41906834,6.122075943,8.046156954,27.46188352
110-04789,2017,3.746717979,21.09263455,21.37016921,8.326039954
110-04789,2018,3.052881316,31.36141716,19.14989189,31.77771916
110-04789,2019,3.191648649,16.51331257,6.799599295,21.78647121
110-04789,2020,2.636579319,4.995623972,14.29303525,7.770970623
110-04790,2017,3.746717979,21.09263455,21.37016921,8.326039954
110-04790,2018,3.052881316,31.36141716,19.14989189,31.77771916
110-04790,2019,3.191648649,16.51331257,6.799599295,21.78647121
110-04790,2020,2.636579319,4.995623972,14.29303525,7.770970623
110-04791,2017,49.40850773,25.35096208,56.13427318,14.48626405
110-04791,2018,38.5438097,41.38932585,83.03733498,22.76412922
110-04791,2019,37.50907655,48.89114116,56.13427318,10.34733146
110-04791,2020,9.829964889,22.24676264,70.10317066,8.795231743
110-04792,2017,49.40850773,25.35096208,56.13427318,14.48626405
110-04792,2018,38.5438097,41.38932585,83.03733498,22.76412922
110-04792,2019,37.50907655,48.89114116,56.13427318,10.34733146
110-04792,2020,9.829964889,22.24676264,70.10317066,8.795231743
110-04793,2017,49.40850773,25.35096208,56.13427318,14.48626405
110-04793,2018,38.5438097,41.38932585,83.03733498,22.76412922
110-04793,2019,37.50907655,48.89114116,56.13427318,10.34733146
110-04793,2020,9.829964889,22.24676264,70.10317066,8.795231743
110-04794,2017,49.40850773,25.35096208,56.13427318,14.48626405
110-04794,2018,38.5438097,41.38932585,83.03733498,22.76412922
110-04794,2019,37.50907655,48.89114116,56.13427318,10.34733146
110-04794,2020,9.829964889,22.24676264,70.10317066,8.795231743
110-04795,2017,49.40850773,25.35096208,56.13427318,14.48626405
110-04795,2018,38.5438097,41.38932585,83.03733498,22.76412922
110-04795,2019,37.50907655,48.89114116,56.13427318,10.34733146
110-04795,2020,9.829964889,22.24676264,70.10317066,8.795231743
110-04797,2017,0.198674878,1.291386709,0.099337439,9.933743915
110-04797,2018,9.437056719,1.390724148,0.198674878,9.635731597
110-04797,2019,0.198674878,10.62910599,1.092711831,1.390724148
110-04797,2020,8.841032084,9.536394158,1.092711831,1.092711831
110-04798,2017,0.198674878,1.291386709,0.099337439,9.933743915
110-04798,2018,9.437056719,1.390724148,0.198674878,9.635731597
110-04798,2019,0.198674878,10.62910599,1.092711831,1.390724148
110-04798,2020,8.841032084,9.536394158,1.092711831,1.092711831
110-04799,2017,0,0,1.967465631,19.31693528
110-04799,2018,0.357721024,17.88605119,0.178860512,17.17060914
110-04799,2019,1.967465631,0,2.86176819,4.113791773
110-04799,2020,0.715442047,0.894302559,3.577210237,1.788605119
110-04800,2017,0,0,1.967465631,19.31693528
110-04800,2018,0.357721024,17.88605119,0.178860512,17.17060914
110-04800,2019,1.967465631,0,2.86176819,4.113791773
110-04800,2020,0.715442047,0.894302559,3.577210237,1.788605119
110-04801,2017,1.918359971,2.877539957,16.49789575,4.60406393
110-04801,2018,2.110195968,18.99176371,18.79992772,0.575507991
110-04801,2019,0.191835997,4.220391936,2.302031965,0.767343988
110-04801,2020,16.68973175,4.028555939,2.493867962,0.383671994
110-04802,2017,1.918359971,2.877539957,16.49789575,4.60406393
110-04802,2018,2.110195968,18.99176371,18.79992772,0.575507991
110-04802,2019,0.191835997,4.220391936,2.302031965,0.767343988
110-04802,2020,16.68973175,4.028555939,2.493867962,0.383671994
110-04803,2017,1.918359971,2.877539957,16.49789575,4.60406393
110-04803,2018,2.110195968,18.99176371,18.79992772,0.575507991
110-04803,2019,0.191835997,4.220391936,2.302031965,0.767343988
110-04803,2020,16.68973175,4.028555939,2.493867962,0.383671994
110-04804,2017,1.918359971,2.877539957,16.49789575,4.60406393
110-04804,2018,2.110195968,18.99176371,18.79992772,0.575507991
110-04804,2019,0.191835997,4.220391936,2.302031965,0.767343988
110-04804,2020,16.68973175,4.028555939,2.493867962,0.383671994
110-04805,2017,1.918359971,2.877539957,16.49789575,4.60406393
110-04805,2018,2.110195968,18.99176371,18.79992772,0.575507991
110-04805,2019,0.191835997,4.220391936,2.302031965,0.767343988
110-04805,2020,16.68973175,4.028555939,2.493867962,0.383671994
110-04806,2017,7.060620071,10.09936795,13.94249027,3.485622567
110-04806,2018,12.33374139,8.133119322,21.53935996,13.85311533
110-04806,2019,8.133119322,10.81436745,8.937493761,3.664372442
110-04806,2020,15.37248927,7.954369447,6.434995508,20.10936096
110-04807,2017,7.060620071,10.09936795,13.94249027,3.485622567
110-04807,2018,12.33374139,8.133119322,21.53935996,13.85311533
110-04807,2019,8.133119322,10.81436745,8.937493761,3.664372442
110-04807,2020,15.37248927,7.954369447,6.434995508,20.10936096
110-04808,2017,7.060620071,10.09936795,13.94249027,3.485622567
110-04808,2018,12.33374139,8.133119322,21.53935996,13.85311533
110-04808,2019,8.133119322,10.81436745,8.937493761,3.664372442
110-04808,2020,15.37248927,7.954369447,6.434995508,20.10936096
110-04809,2017,7.060620071,10.09936795,13.94249027,3.485622567
110-04809,2018,12.33374139,8.133119322,21.53935996,13.85311533
110-04809,2019,8.133119322,10.81436745,8.937493761,3.664372442
110-04809,2020,15.37248927,7.954369447,6.434995508,20.10936096
110-04810,2017,7.060620071,10.09936795,13.94249027,3.485622567
110-04810,2018,12.33374139,8.133119322,21.53935996,13.85311533
110-04810,2019,8.133119322,10.81436745,8.937493761,3.664372442
110-04810,2020,15.37248927,7.954369447,6.434995508,20.10936096
110-04811,2017,7.060620071,10.09936795,13.94249027,3.485622567
110-04811,2018,12.33374139,8.133119322,21.53935996,13.85311533
110-04811,2019,8.133119322,10.81436745,8.937493761,3.664372442
110-04811,2020,15.37248927,7.954369447,6.434995508,20.10936096
110-04812,2017,7.060620071,10.09936795,13.94249027,3.485622567
110-04812,2018,12.33374139,8.133119322,21.53935996,13.85311533
110-04812,2019,8.133119322,10.81436745,8.937493761,3.664372442
110-04812,2020,15.37248927,7.954369447,6.434995508,20.10936096
110-04813,2017,3.957393819,0.879420849,16.48914091,40.45335904
110-04813,2018,2.418407334,49.90713316,43.09162158,22.20537643
110-04813,2019,0.439710424,21.765666,57.60206558,21.32595558
110-04813,2020,7.694932425,22.64508685,23.96421812,8.574353274
110-04814,2017,3.957393819,0.879420849,16.48914091,40.45335904
110-04814,2018,2.418407334,49.90713316,43.09162158,22.20537643
110-04814,2019,0.439710424,21.765666,57.60206558,21.32595558
110-04814,2020,7.694932425,22.64508685,23.96421812,8.574353274
110-04815,2017,7.629990236,11.19065235,41.20194728,13.35248291
110-04815,2018,25.43330079,29.37546241,63.96475148,20.21947413
110-04815,2019,18.31197657,19.4564751,24.03446924,4.069328126
110-04815,2020,17.67614405,8.138656252,30.77429395,6.612658205
110-04816,2017,7.629990236,11.19065235,41.20194728,13.35248291
110-04816,2018,25.43330079,29.37546241,63.96475148,20.21947413
110-04816,2019,18.31197657,19.4564751,24.03446924,4.069328126
110-04816,2020,17.67614405,8.138656252,30.77429395,6.612658205
110-04817,2017,7.629990236,11.19065235,41.20194728,13.35248291
110-04817,2018,25.43330079,29.37546241,63.96475148,20.21947413
110-04817,2019,18.31197657,19.4564751,24.03446924,4.069328126
110-04817,2020,17.67614405,8.138656252,30.77429395,6.612658205
110-04818,2017,7.629990236,11.19065235,41.20194728,13.35248291
110-04818,2018,25.43330079,29.37546241,63.96475148,20.21947413
110-04818,2019,18.31197657,19.4564751,24.03446924,4.069328126
110-04818,2020,17.67614405,8.138656252,30.77429395,6.612658205
110-04819,2017,7.629990236,11.19065235,41.20194728,13.35248291
110-04819,2018,25.43330079,29.37546241,63.96475148,20.21947413
110-04819,2019,18.31197657,19.4564751,24.03446924,4.069328126
110-04819,2020,17.67614405,8.138656252,30.77429395,6.612658205
110-04820,2017,7.629990236,11.19065235,41.20194728,13.35248291
110-04820,2018,25.43330079,29.37546241,63.96475148,20.21947413
110-04820,2019,18.31197657,19.4564751,24.03446924,4.069328126
110-04820,2020,17.67614405,8.138656252,30.77429395,6.612658205
110-04822,2017,0,49.11024794,19.41567942,4.187695561
110-04822,2018,33.50156448,5.32979435,9.136790314,1.142098789
110-04822,2019,0,39.59275803,40.73485682,1.142098789
110-04822,2020,0.761399193,4.568395157,5.32979435,0.380699596
110-04823,2017,0,49.11024794,19.41567942,4.187695561
110-04823,2018,33.50156448,5.32979435,9.136790314,1.142098789
110-04823,2019,0,39.59275803,40.73485682,1.142098789
110-04823,2020,0.761399193,4.568395157,5.32979435,0.380699596
110-04824,2017,0,49.11024794,19.41567942,4.187695561
110-04824,2018,33.50156448,5.32979435,9.136790314,1.142098789
110-04824,2019,0,39.59275803,40.73485682,1.142098789
110-04824,2020,0.761399193,4.568395157,5.32979435,0.380699596
110-04826,2017,0.307977495,2.925786201,0.61595499,0.61595499
110-04826,2018,14.9369085,3.387752443,27.25600829,3.541741191
110-04826,2019,0.307977495,5.081628665,3.541741191,18.47864969
110-04826,2020,1.847864969,5.38960616,3.849718686,2.155842464
110-04827,2017,0.307977495,2.925786201,0.61595499,0.61595499
110-04827,2018,14.9369085,3.387752443,27.25600829,3.541741191
110-04827,2019,0.307977495,5.081628665,3.541741191,18.47864969
110-04827,2020,1.847864969,5.38960616,3.849718686,2.155842464
110-04846,2017,5.911721625,6.366469443,9.549704164,6.82121726
110-04846,2018,2.728486904,5.456973808,41.83679919,1.364243452
110-04846,2019,0.454747817,16.37092142,3.637982539,39.56306011
110-04846,2020,1.818991269,1.364243452,5.456973808,0.909495635
110-04847,2017,5.911721625,6.366469443,9.549704164,6.82121726
110-04847,2018,2.728486904,5.456973808,41.83679919,1.364243452
110-04847,2019,0.454747817,16.37092142,3.637982539,39.56306011
110-04847,2020,1.818991269,1.364243452,5.456973808,0.909495635
110-04848,2017,5.911721625,6.366469443,9.549704164,6.82121726
110-04848,2018,2.728486904,5.456973808,41.83679919,1.364243452
110-04848,2019,0.454747817,16.37092142,3.637982539,39.56306011
110-04848,2020,1.818991269,1.364243452,5.456973808,0.909495635
110-04849,2017,5.911721625,6.366469443,9.549704164,6.82121726
110-04849,2018,2.728486904,5.456973808,41.83679919,1.364243452
110-04849,2019,0.454747817,16.37092142,3.637982539,39.56306011
110-04849,2020,1.818991269,1.364243452,5.456973808,0.909495635
110-04850,2017,5.911721625,6.366469443,9.549704164,6.82121726
110-04850,2018,2.728486904,5.456973808,41.83679919,1.364243452
110-04850,2019,0.454747817,16.37092142,3.637982539,39.56306011
110-04850,2020,1.818991269,1.364243452,5.456973808,0.909495635
110-04851,2017,5.911721625,6.366469443,9.549704164,6.82121726
110-04851,2018,2.728486904,5.456973808,41.83679919,1.364243452
110-04851,2019,0.454747817,16.37092142,3.637982539,39.56306011
110-04851,2020,1.818991269,1.364243452,5.456973808,0.909495635
110-04852,2017,5.911721625,6.366469443,9.549704164,6.82121726
110-04852,2018,2.728486904,5.456973808,41.83679919,1.364243452
110-04852,2019,0.454747817,16.37092142,3.637982539,39.56306011
110-04852,2020,1.818991269,1.364243452,5.456973808,0.909495635
110-04854,2017,36.8072628,12.35864298,33.71760205,14.37363912
110-04854,2018,10.34364684,36.67292972,45.40457966,44.32991505
110-04854,2019,16.79163449,35.19526589,35.19526589,40.43425585
110-04854,2020,23.23962213,62.73354645,19.07529678,30.49360823
110-04855,2017,36.8072628,12.35864298,33.71760205,14.37363912
110-04855,2018,10.34364684,36.67292972,45.40457966,44.32991505
110-04855,2019,16.79163449,35.19526589,35.19526589,40.43425585
