tmc,year,AMP Vol,MIDD Vol,PMP Vol,WE Vol,max Vol,max WD Vol
110+04164,2019,25.14184798,25.32047085,28.22454055,26.09916994,26.09916994,28.22454055
110+04164,2020,22.77526241,22.93707163,25.56778315,23.64247229,23.64247229,25.56778315
110+04165,2017,18.26224695,19.62748195,20.75996424,19.56098117,19.56098117,20.75996424
110+04165,2018,17.99867844,19.34420978,20.46034761,19.27866878,19.27866878,20.46034761
110+04165,2019,18.27374994,19.63984487,20.77304049,19.57330221,19.57330221,20.77304049
110+04165,2020,16.55380287,17.79131932,18.81785722,17.73103973,17.73103973,18.81785722
110+04166,2017,22.42012983,23.84659922,24.50584301,23.6273919,23.6273919,24.50584301
110+04166,2018,22.09666907,23.50255842,24.15229115,23.28651367,23.28651367,24.15229115
110+04166,2019,22.43394857,23.86129715,24.52094728,23.64195474,23.64195474,24.52094728
110+04166,2020,20.32224114,21.61523342,22.21279067,21.41653769,21.41653769,22.21279067
110+04167,2017,26.32046605,27.43110923,27.38862003,27.10164284,27.10164284,27.43110923
110+04167,2018,26.22329305,27.32983582,27.28750348,27.00158578,27.00158578,27.32983582
110+04167,2019,26.0123041,27.1099438,27.06795205,26.78433481,26.78433481,27.1099438
110+04167,2020,14.72412806,15.34544123,15.32167203,15.16113198,15.16113198,15.34544123
110+04168,2017,21.81355454,24.69325108,25.08396498,23.98211319,23.98211319,25.08396498
110+04168,2018,21.49895727,24.33712253,24.72220152,23.63624074,23.63624074,24.72220152
110+04168,2019,21.82733971,24.7088561,25.0998169,23.99726879,23.99726879,25.0998169
110+04168,2020,19.77285706,22.38315278,22.73731468,21.73854311,21.73854311,22.73731468
110+04169,2017,33.34371215,32.56857918,30.98420093,32.33736624,32.33736624,33.34371215
110+04169,2018,32.8627688,32.0988162,30.53729073,31.87093824,31.87093824,32.8627688
110+04169,2019,33.36459818,32.58897968,31.003609,32.35762192,32.35762192,33.36459818
110+04169,2020,30.22378973,29.52118483,28.08505453,29.31160614,29.31160614,30.22378973
110+04170,2017,31.79088063,29.64104978,27.79198328,29.72698245,29.72698245,31.79088063
110+04170,2018,31.33233863,29.21351628,27.39112015,29.29820949,29.29820949,31.33233863
110+04170,2019,31.81076638,29.65959078,27.80936765,29.74557719,29.74557719,31.81076638
110+04170,2020,28.81620638,26.86753532,25.19148605,26.94542725,26.94542725,28.81620638
110+04172,2017,31.79088063,29.64104978,27.79198328,29.72698245,29.72698245,31.79088063
110+04172,2018,31.33233863,29.21351628,27.39112015,29.29820949,29.29820949,31.33233863
110+04172,2019,31.81076638,29.65959078,27.80936765,29.74557719,29.74557719,31.81076638
110+04172,2020,28.81620638,26.86753532,25.19148605,26.94542725,26.94542725,28.81620638
110+04173,2017,40.08638658,37.11331332,33.0774762,36.8096665,36.8096665,40.08638658
110+04173,2018,41.50307758,38.42493308,34.24646565,38.11055511,38.11055511,41.50307758
110+04173,2019,39.66125748,36.71971462,32.72667885,36.41928806,36.41928806,39.66125748
110+04173,2020,23.30353162,21.5751866,19.22902208,21.39866674,21.39866674,23.30353162
110+04174,2017,19.19677574,20.64257757,20.06684406,20.06499604,20.06499604,20.64257757
110+04174,2018,19.91881006,21.41899177,20.82160363,20.8196861,20.8196861,21.41899177
110+04174,2019,19.15433434,20.5969397,20.02247906,20.02063513,20.02063513,20.5969397
110+04174,2020,11.18436994,12.02671881,11.69128663,11.69020994,11.69020994,12.02671881
110+04175,2017,21.4474977,21.79788507,20.020833,21.19004523,21.19004523,21.79788507
110+04175,2018,22.25433755,22.61790625,20.77400273,21.9871999,21.9871999,22.61790625
110+04175,2019,21.40030411,21.74992047,19.97677868,21.14341814,21.14341814,21.74992047
110+04175,2020,12.49549866,12.69963739,11.6643114,12.34550461,12.34550461,12.69963739
110+04176,2017,45.31263313,46.17414707,51.74234573,47.51891413,47.51891413,51.74234573
110+04176,2018,44.8573408,45.7101984,51.22244893,47.04145352,47.04145352,51.22244893
110+04176,2019,44.40204845,45.24624975,50.7025521,46.56399291,46.56399291,50.7025521
110+04176,2020,34.9066439,35.57031223,39.85978108,36.60625523,36.60625523,39.85978108
110+04177,2017,45.31263313,46.17414707,51.74234573,47.51891413,47.51891413,51.74234573
110+04177,2018,44.8573408,45.7101984,51.22244893,47.04145352,47.04145352,51.22244893
110+04177,2019,44.40204845,45.24624975,50.7025521,46.56399291,46.56399291,50.7025521
110+04177,2020,34.9066439,35.57031223,39.85978108,36.60625523,36.60625523,39.85978108
110+04178,2017,45.20991038,47.4404232,52.16794583,48.15385457,48.15385457,52.16794583
110+04178,2018,48.51102573,50.90440507,55.97711965,51.66992943,51.66992943,55.97711965
110+04178,2019,48.64451695,51.04448232,56.13115585,51.81211322,51.81211322,56.13115585
110+04178,2020,34.82791053,36.5462086,40.18810335,37.09580764,37.09580764,40.18810335
110+04179,2017,45.07923808,49.32433067,61.07602273,51.46907337,51.46907337,61.07602273
110+04179,2018,44.62661045,48.82907928,60.462776,50.95228725,50.95228725,60.462776
110+04179,2019,44.17398283,48.33382792,59.84952928,50.43550114,50.43550114,59.84952928
110+04179,2020,34.72717435,37.99741752,47.05043343,39.6496383,39.6496383,47.05043343
110+04180,2017,25.15579925,33.84213087,42.35267443,33.79190571,33.79190571,42.35267443
110+04180,2018,24.9034574,33.50265505,41.92782798,33.4529337,33.4529337,41.92782798
110+04180,2019,24.65069638,33.1626153,41.5022758,33.11339861,33.11339861,41.5022758
110+04180,2020,19.37918302,26.07084123,32.6270782,26.03214944,26.03214944,32.6270782
110+04181,2017,25.15579925,33.84213087,42.35267443,33.79190571,33.79190571,42.35267443
110+04181,2018,24.9034574,33.50265505,41.92782798,33.4529337,33.4529337,41.92782798
110+04181,2019,24.65069638,33.1626153,41.5022758,33.11339861,33.11339861,41.5022758
110+04181,2020,19.37918302,26.07084123,32.6270782,26.03214944,26.03214944,32.6270782
110+04182,2017,37.08664393,45.65245783,55.23757035,45.943686,45.943686,55.23757035
110+04182,2018,36.71376755,45.19345908,54.68220103,45.4817592,45.4817592,54.68220103
110+04182,2019,36.34135323,44.73502913,54.12751988,45.0204048,45.0204048,54.12751988
110+04182,2020,28.56963018,35.1682897,42.55216408,35.3926368,35.3926368,42.55216408
110+04183,2017,24.32723318,38.3067744,49.36151665,37.47111756,37.47111756,49.36151665
110+04183,2018,24.08271199,37.92174015,48.86536748,37.09448277,37.09448277,48.86536748
110+04183,2019,23.83856583,37.53729643,48.36997925,36.71842564,36.71842564,48.36997925
110+04183,2020,18.74074906,29.51004092,38.02618203,28.86628356,28.86628356,38.02618203
110+04184,2017,25.32329145,39.06538387,53.2707783,39.19775587,39.19775587,53.2707783
110+04184,2018,25.06888203,38.67291507,52.7355956,38.80395721,38.80395721,52.7355956
110+04184,2019,24.81484729,38.28102428,52.20120108,38.41073851,38.41073851,52.20120108
110+04184,2020,19.50784436,30.09409065,41.03724253,30.19606367,30.19606367,41.03724253
110+04185,2017,23.6383191,38.46534413,52.89117593,38.35071749,38.35071749,52.89117593
110+04185,2018,23.29736783,37.91053277,52.12829115,37.79755946,37.79755946,52.12829115
110+04185,2019,23.87894783,38.8569061,53.42958715,38.74111261,38.74111261,53.42958715
110+04185,2020,21.42686115,34.86675953,47.94299788,34.76285666,34.76285666,47.94299788
110+04186,2017,22.0033975,35.91439833,48.0328625,35.402245,35.402245,48.0328625
110+04186,2018,22.53850534,36.78781235,49.20098943,36.2632038,36.2632038,49.20098943
110+04186,2019,23.07361317,37.66122638,50.36911635,37.1241626,37.1241626,50.36911635
110+04186,2020,19.68472015,32.12980543,42.97124825,31.67162187,31.67162187,42.97124825
110+04187,2017,12.83785114,19.95230078,26.47555703,19.78338838,19.78338838,26.47555703
110+04187,2018,11.79599136,18.33306565,24.32692503,18.17786139,18.17786139,24.32692503
110+04187,2019,10.75413159,16.71383052,22.17829302,16.5723344,16.5723344,22.17829302
110+04187,2020,11.63674839,18.08557378,23.99851753,17.93246474,17.93246474,23.99851753
110+04188,2017,8.385247005,13.03216314,17.29293189,12.92183531,12.92183531,17.29293189
110+04188,2018,8.32557932,12.93942896,17.16987896,12.82988621,12.82988621,17.16987896
110+04188,2019,8.484434845,13.18631866,17.49748741,13.07468579,13.07468579,17.49748741
110+04188,2020,7.365084573,11.44664953,15.18904641,11.34974436,11.34974436,15.18904641
110+04189,2017,7.0111443,12.9512174,16.0577013,12.14162049,12.14162049,16.0577013
110+04189,2018,6.910035483,12.76444585,15.82613066,11.96652426,11.96652426,15.82613066
110+04189,2019,7.08251523,13.08305614,16.22116293,12.26521782,12.26521782,16.22116293
110+04189,2020,6.355161488,11.73946428,14.55529661,11.00561558,11.00561558,14.55529661
110+04190,2017,9.651472405,16.75509957,20.15447105,15.6967408,15.6967408,20.15447105
110+04190,2018,9.55979497,16.59594618,19.9630277,15.54764056,15.54764056,19.9630277
110+04190,2019,9.703646555,16.84567467,20.26342255,15.7815946,15.7815946,20.26342255
110+04190,2020,8.439541435,14.65116939,17.62368335,13.72570825,13.72570825,17.62368335
110+04191,2017,9.544504935,16.31131509,19.3918493,15.25809339,15.25809339,19.3918493
110+04191,2018,9.406409705,16.07531387,19.11127719,15.03733077,15.03733077,19.11127719
110+04191,2019,9.537296668,16.29899635,19.37720405,15.24657006,15.24657006,19.37720405
110+04191,2020,8.270159118,14.13349065,16.8027237,13.22089108,13.22089108,16.8027237
110+04192,2017,7.915057098,13.52663037,16.08125256,12.65321577,12.65321577,16.08125256
110+04192,2018,7.809588763,13.34638768,15.86696946,12.48461136,12.48461136,15.86696946
110+04192,2019,7.847906395,13.41187153,15.94482052,12.54586691,12.54586691,15.94482052
110+04192,2020,6.79094675,11.6055545,13.79736475,10.85618379,10.85618379,13.79736475
110+04193,2017,7.915057098,13.52663037,16.08125256,12.65321577,12.65321577,16.08125256
110+04193,2018,7.809588763,13.34638768,15.86696946,12.48461136,12.48461136,15.86696946
110+04193,2019,7.847906395,13.41187153,15.94482052,12.54586691,12.54586691,15.94482052
110+04193,2020,6.79094675,11.6055545,13.79736475,10.85618379,10.85618379,13.79736475
110+04194,2017,7.630520223,13.04036412,15.50315068,12.19834774,12.19834774,15.50315068
110+04194,2018,7.448416623,12.72915372,15.13316548,11.90723219,11.90723219,15.13316548
110+04194,2019,7.479525988,12.78231883,15.19637129,11.95696444,11.95696444,15.19637129
110+04194,2020,6.463539653,11.04602414,13.13216219,10.3327823,10.3327823,13.13216219
110+04603,2017,60.13018903,54.6337773,60.853009,57.98110399,57.98110399,60.853009
110+04603,2018,59.8194494,54.35144192,60.538534,57.68147037,57.68147037,60.538534
110+04603,2019,60.14498615,54.64722183,60.867984,57.99537226,57.99537226,60.867984
110+04603,2020,47.41235605,43.07846263,47.982296,45.71781314,45.71781314,47.982296
110+04604,2017,61.3168632,60.55525203,61.3549843,61.00135015,61.00135015,61.3549843
110+04604,2018,60.9494553,60.19240767,60.98734798,60.63583279,60.63583279,60.98734798
110+04604,2019,61.58278033,60.81786623,61.62106675,61.26589898,61.26589898,61.62106675
110+04604,2020,52.23655838,51.58773285,52.2690342,51.9677691,51.9677691,52.2690342
110+04605,2017,59.82938308,50.63618328,49.25372795,52.86782456,52.86782456,59.82938308
110+04605,2018,59.47115405,50.33299863,48.95882078,52.55127794,52.55127794,59.47115405
110+04605,2019,60.08938803,50.85623667,49.4677735,53.09757614,53.09757614,60.08938803
110+04605,2020,50.9693136,43.13752495,41.95979595,45.03868484,45.03868484,50.9693136
110+04606,2017,59.43617388,34.88713855,30.844307,40.74605391,40.74605391,59.43617388
110+04606,2018,59.36553333,34.8456748,30.8076482,40.69762678,40.69762678,59.36553333
110+04606,2019,59.29410788,34.80375033,30.77058208,40.64866156,40.64866156,59.29410788
110+04606,2020,59.22346733,34.76228658,30.73392328,40.60023442,40.60023442,59.22346733
110+04607,2017,47.2467808,39.6527072,35.23314223,40.55970967,40.55970967,47.2467808
110+04607,2018,47.19005328,39.6050976,35.19083905,40.51101106,40.51101106,47.19005328
110+04607,2019,47.13398535,39.5580416,35.14902775,40.46287872,40.46287872,47.13398535
110+04607,2020,47.07725783,39.510432,35.10672458,40.41418011,40.41418011,47.07725783
110+04608,2017,64.22034188,59.60731515,56.93013305,60.16041362,60.16041362,64.22034188
110+04608,2018,64.1438869,59.53635202,56.86235715,60.08879201,60.08879201,64.1438869
110+04608,2019,64.06681533,59.4648166,56.79403465,60.01659282,60.01659282,64.06681533
110+04608,2020,63.99036035,59.39385347,56.72625873,59.94497121,59.94497121,63.99036035
110+04609,2017,56.1377457,47.96503388,43.64531943,49.06589027,49.06589027,56.1377457
110+04609,2018,56.07113945,47.90812438,43.59353518,49.00767463,49.00767463,56.07113945
110+04609,2019,56.00386713,47.85064578,43.54123308,48.94887683,48.94887683,56.00386713
110+04609,2020,55.93659483,47.7931672,43.488931,48.89007903,48.89007903,55.93659483
110+04610,2017,54.17480555,46.62373203,46.99690108,48.88780134,48.88780134,54.17480555
110+04610,2018,54.11006985,46.56801942,46.94074255,48.82938329,48.82938329,54.11006985
110+04610,2019,54.04533415,46.51230682,46.88458403,48.77096526,48.77096526,54.04533415
110+04610,2020,53.98059845,46.4565942,46.8284255,48.71254721,48.71254721,53.98059845
110+04611,2017,43.37947445,41.18914242,47.1075932,43.50593751,43.50593751,47.1075932
110+04611,2018,43.32789635,41.14016862,47.05158238,43.45420904,43.45420904,47.05158238
110+04611,2019,43.27631825,41.09119482,46.99557155,43.40248058,43.40248058,46.99557155
110+04611,2020,43.22416708,41.04167687,46.93893838,43.35017736,43.35017736,46.93893838
110+04612,2017,61.78098025,48.31850362,40.88544215,50.04119366,50.04119366,61.78098025
110+04612,2018,65.14008625,50.94563862,43.10843268,52.76199338,52.76199338,65.14008625
110+04612,2019,65.31864813,51.0852907,43.22660143,52.90662445,52.90662445,65.31864813
110+04612,2020,46.7660693,36.57543923,30.9488683,37.87945613,37.87945613,46.7660693
110+04613,2017,68.37154618,52.59388893,46.68966478,55.41486981,55.41486981,68.37154618
110+04613,2018,68.29137603,52.53221912,46.63491805,55.34989221,55.34989221,68.29137603
110+04613,2019,68.21049005,52.46999868,46.57968253,55.28433446,55.28433446,68.21049005
110+04613,2020,68.1296041,52.40777825,46.524447,55.2187767,55.2187767,68.1296041
110+04614,2017,76.60988898,62.9264927,60.3225299,66.09204512,66.09204512,76.60988898
110+04614,2018,76.51969795,62.8524108,60.25151358,66.01423649,66.01423649,76.51969795
110+04614,2019,76.42883383,62.77777605,60.1799673,65.9358472,65.9358472,76.42883383
110+04614,2020,76.33864278,62.70369415,60.10895098,65.85803856,65.85803856,76.33864278
110+04645,2017,45.374615,37.63700417,44.3553825,41.76728679,41.76728679,45.374615
110+04645,2018,45.1404439,37.44276565,44.1264715,41.55173254,41.55173254,45.1404439
110+04645,2019,45.38603798,37.64647922,44.3665489,41.77780163,41.77780163,45.38603798
110+04645,2020,35.77804258,29.67690938,34.9743742,32.93365167,32.93365167,35.77804258
110+04646,2017,45.374615,37.63700417,44.3553825,41.76728679,41.76728679,45.374615
110+04646,2018,45.1404439,37.44276565,44.1264715,41.55173254,41.55173254,45.1404439
110+04646,2019,45.88991833,38.0644342,44.85911075,42.24162296,42.24162296,45.88991833
110+04646,2020,45.9705138,38.13128595,44.93789585,42.31581101,42.31581101,45.9705138
110+04647,2017,58.45202328,48.48435725,57.13903798,53.80502775,53.80502775,58.45202328
110+04647,2018,58.55736853,48.57173827,57.24201693,53.90199795,53.90199795,58.55736853
110+04647,2019,58.6627138,48.65911928,57.34499585,53.99896816,53.99896816,58.6627138
110+04647,2020,49.45833035,41.02433455,48.34736693,45.5263426,45.5263426,49.45833035
110+04648,2017,55.76413848,55.6242082,69.20739118,59.5450977,59.5450977,69.20739118
110+04648,2018,55.4759586,55.33675145,68.84973878,59.23737844,59.23737844,68.84973878
110+04648,2019,55.77798815,55.63802312,69.22457965,59.55988642,59.55988642,69.22457965
110+04648,2020,43.9700706,43.85973545,54.57008678,46.95136016,46.95136016,54.57008678
110+04670,2017,30.18632833,26.49076428,24.66335655,27.02452323,27.02452323,30.18632833
110+04670,2018,29.31340565,25.72470923,23.95014615,26.24303304,26.24303304,29.31340565
110+04670,2019,29.74557593,26.10397103,24.3032454,26.62993654,26.62993654,29.74557593
110+04670,2020,25.72608575,22.57656732,21.01917195,23.03145962,23.03145962,25.72608575
110+04681,2017,17.74763156,18.22293585,17.39904495,17.85173723,17.85173723,18.22293585
110+04681,2018,17.73349706,18.20842282,17.38518807,17.83751981,17.83751981,18.20842282
110+04681,2019,17.96377163,18.44486442,17.61093974,18.06914514,18.06914514,18.44486442
110+04681,2020,15.29294006,15.70250457,14.99256679,15.38264677,15.38264677,15.70250457
110+04682,2017,14.67802649,15.65671078,15.63948853,15.37216606,15.37216606,15.65671078
110+04682,2018,14.60164523,15.57523665,15.55810403,15.29217264,15.29217264,15.57523665
110+04682,2019,14.76388573,15.74829484,15.73097185,15.46208566,15.46208566,15.74829484
110+04682,2020,12.64639628,13.48961791,13.47477944,13.24445788,13.24445788,13.48961791
110+04683,2017,16.55718174,20.94729292,22.91457624,20.25505639,20.25505639,22.91457624
110+04683,2018,16.63870898,21.05043698,23.02740717,20.35479189,20.35479189,23.02740717
110+04683,2019,17.01678561,21.52876005,23.55065236,20.81730801,20.81730801,23.55065236
110+04683,2020,15.31853978,19.38022695,21.2003379,18.7397766,18.7397766,21.2003379
110+04684,2017,15.02502639,18.39333195,20.19515356,17.94576511,17.94576511,20.19515356
110+04684,2018,15.09882462,18.48367423,20.29434584,18.03390909,18.03390909,20.29434584
110+04684,2019,15.66135285,19.17230987,21.05044061,18.70578808,18.70578808,21.05044061
110+04684,2020,15.90083055,19.4654736,21.37232284,18.99181823,18.99181823,21.37232284
110+04686,2017,28.2445061,15.01252116,15.16574378,18.83686617,18.83686617,28.2445061
110+04686,2018,28.9330233,15.37848186,15.53543959,19.29605305,19.29605305,28.9330233
110+04686,2019,23.33848345,12.40487178,12.53147989,15.56493457,15.56493457,23.33848345
110+04686,2020,20.16410409,10.71762552,10.82701305,13.44787298,13.44787298,20.16410409
110+04687,2017,22.12613676,13.70368376,12.64974516,15.80897359,15.80897359,22.12613676
110+04687,2018,22.66626122,14.03820645,12.95854,16.19488883,16.19488883,22.66626122
110+04687,2019,20.24518424,12.53872764,11.57438482,14.46504586,14.46504586,20.24518424
110+04687,2020,17.49178641,10.83342799,10.00023831,12.49776191,12.49776191,17.49178641
110+04688,2017,21.69790375,14.1489151,14.13140116,16.30076501,16.30076501,21.69790375
110+04688,2018,22.22735117,14.49416073,14.47621944,16.69851763,16.69851763,22.22735117
110+04688,2019,22.750505,14.83530241,14.81693884,17.09154213,17.09154213,22.750505
110+04688,2020,19.65642374,12.81769307,12.80182696,14.76708294,14.76708294,19.65642374
110+04689,2017,19.56218586,10.71764378,9.95502126,13.02676366,13.02676366,19.56218586
110+04689,2018,20.03946875,10.97913542,10.19790625,13.34459375,13.34459375,20.03946875
110+04689,2019,25.5781489,14.01364297,13.01649099,17.03288695,17.03288695,25.5781489
110+04689,2020,22.09975516,12.10791601,11.24636756,14.7165705,14.7165705,22.09975516
110+04690,2017,26.3258369,19.00009598,18.44862105,20.93560054,20.93560054,26.3258369
110+04690,2018,26.96835353,19.46381828,18.89888388,21.44656138,21.44656138,26.96835353
110+04690,2019,16.07121115,11.59904453,11.262384,12.7806177,12.7806177,16.07121115
110+04690,2020,13.88574966,10.02173558,9.730856208,11.04263121,11.04263121,13.88574966
110+04691,2017,24.41707352,17.70883792,16.72502256,19.34438656,19.34438656,24.41707352
110+04691,2018,25.0129808,18.14102833,17.13320262,19.81649312,19.81649312,25.0129808
110+04691,2019,26.08228648,18.91655785,17.86564755,20.6636488,20.6636488,26.08228648
110+04691,2020,22.53482327,16.34370854,15.43573301,17.85317688,17.85317688,22.53482327
110+04692,2017,30.23915608,24.61130263,24.93581126,26.31197751,26.31197751,30.23915608
110+04692,2018,30.9766794,25.21156442,25.5439877,26.9537182,26.9537182,30.9766794
110+04692,2019,25.71325393,20.92772273,21.20366207,22.37385716,22.37385716,25.71325393
110+04692,2020,22.21596589,18.08132008,18.31972861,19.33076417,19.33076417,22.21596589
110+04693,2017,30.23915608,24.61130263,24.93581126,26.31197751,26.31197751,30.23915608
110+04693,2018,30.9766794,25.21156442,25.5439877,26.9537182,26.9537182,30.9766794
110+04693,2019,25.71325393,20.92772273,21.20366207,22.37385716,22.37385716,25.71325393
110+04693,2020,22.21596589,18.08132008,18.31972861,19.33076417,19.33076417,22.21596589
110+04694,2017,31.41114688,24.01853688,23.42015318,25.95974439,25.95974439,31.41114688
110+04694,2018,32.17725468,24.6043413,23.99136321,26.59289423,26.59289423,32.17725468
110+04694,2019,26.70983255,20.42367638,19.91485292,22.07434286,22.07434286,26.70983255
110+04694,2020,23.07699877,17.64582963,17.20621181,19.07198714,19.07198714,23.07699877
110+04695,2017,36.3923013,27.82737717,27.13410225,30.07641981,30.07641981,36.3923013
110+04695,2018,35.76356958,27.34661738,26.66531983,29.55680442,29.55680442,35.76356958
110+04695,2019,35.1355647,26.86641338,26.19707935,29.03778974,29.03778974,35.1355647
110+04695,2020,33.89918008,25.92101175,25.2752309,28.01597961,28.01597961,33.89918008
110+04696,2017,34.08816303,26.06551758,25.4161366,28.17216458,28.17216458,34.08816303
110+04696,2018,33.53720505,25.6442275,25.0053423,27.71682531,27.71682531,33.53720505
110+04696,2019,34.07435275,26.05495755,25.40583965,28.16075106,28.16075106,34.07435275
110+04696,2020,29.43990933,22.51122988,21.95039834,24.33061499,24.33061499,29.43990933
110+04697,2017,34.08816303,26.06551758,25.4161366,28.17216458,28.17216458,34.08816303
110+04697,2018,33.53720505,25.6442275,25.0053423,27.71682531,27.71682531,33.53720505
110+04697,2019,34.07435275,26.05495755,25.40583965,28.16075106,28.16075106,34.07435275
110+04697,2020,29.43990933,22.51122988,21.95039834,24.33061499,24.33061499,29.43990933
110+04698,2017,25.28669813,28.37399347,32.96519043,28.80367964,28.80367964,32.96519043
110+04698,2018,24.8779959,27.9153921,32.43238275,28.33813337,28.33813337,32.43238275
110+04698,2019,25.27645363,28.36249818,32.9518351,28.79201028,28.79201028,32.9518351
110+04698,2020,21.83861006,24.50492255,28.470065,24.87601681,24.87601681,28.470065
110+04699,2017,28.15570153,31.59327828,36.70538785,32.07171622,32.07171622,36.70538785
110+04699,2018,27.70062938,31.08264563,36.1121297,31.55335071,31.55335071,36.1121297
110+04699,2019,32.56623483,36.54230098,42.4552121,37.09568525,37.09568525,42.4552121
110+04699,2020,28.13736923,31.57270778,36.68148883,32.0508342,32.0508342,36.68148883
110+04700,2017,27.96249123,31.11939087,38.15537893,32.22770184,32.22770184,38.15537893
110+04700,2018,27.51054188,30.6164175,37.538685,31.70681518,31.70681518,37.538685
110+04700,2019,32.34275853,35.99418007,44.13234133,37.27610569,37.27610569,44.13234133
110+04700,2020,27.94428473,31.0991289,38.1305358,32.20671825,32.20671825,38.1305358
110+04701,2017,29.2716355,34.20470327,43.93909935,35.57651136,35.57651136,43.93909935
110+04701,2018,31.81152915,37.17263817,47.75168575,38.66347776,38.66347776,47.75168575
110+04701,2019,30.33971955,35.45278857,45.54238015,36.87465216,36.87465216,45.54238015
110+04701,2020,25.8384352,30.1929152,38.7855872,31.4038272,31.4038272,38.7855872
110+04702,2017,17.30320858,19.64271392,27.2175721,21.13852901,21.13852901,27.2175721
110+04702,2018,17.02386147,19.32559728,26.77816515,20.79726359,20.79726359,26.77816515
110+04702,2019,16.74451436,19.00848063,26.3387582,20.45599815,20.45599815,26.3387582
110+04702,2020,19.92896946,22.6234946,31.34783708,24.34629955,24.34629955,31.34783708
110+04703,2017,59.824912,65.52773867,66.642224,64.216784,64.216784,66.642224
110+04703,2018,59.31451925,64.96869258,66.07366975,63.66892225,63.66892225,66.07366975
110+04703,2019,58.80355303,64.40901837,65.50447668,63.12044493,63.12044493,65.50447668
110+04703,2020,58.29316028,63.84997228,64.93592243,62.57258318,62.57258318,64.93592243
110+04704,2017,53.1153336,58.58786612,66.61576068,59.31796956,59.31796956,66.61576068
110+04704,2018,52.6618533,58.08766323,66.04701843,58.81153331,58.81153331,66.04701843
110+04704,2019,52.2089267,57.5880711,65.47897058,58.30571541,58.30571541,65.47897058
110+04704,2020,51.7554464,57.08786822,64.91022833,57.79927916,57.79927916,64.91022833
110+04705,2017,47.69886125,53.60364958,61.72421063,54.2367275,54.2367275,61.72421063
110+04705,2018,50.4356591,56.67924403,65.26573515,57.3486458,57.3486458,65.26573515
110+04705,2019,50.01262605,56.20384242,64.71831365,56.86762952,56.86762952,64.71831365
110+04705,2020,43.51104925,48.89741548,56.30501645,49.47491112,49.47491112,56.30501645
110+04706,2017,42.85502718,45.93947578,49.94039615,46.20132485,46.20132485,49.94039615
110+04706,2018,43.42996975,46.5557993,50.61039598,46.82116134,46.82116134,50.61039598
110+04706,2019,43.26012643,46.37373168,50.41247188,46.63805595,46.63805595,50.41247188
110+04706,2020,35.48061383,38.03429627,41.3467457,38.25108684,38.25108684,41.3467457
110+04707,2017,42.71668128,42.0006775,46.8574793,43.59290767,43.59290767,46.8574793
110+04707,2018,41.8218984,41.1208927,45.87595948,42.67977055,42.67977055,45.87595948
110+04707,2019,42.3649224,41.6548147,46.47162223,43.23393334,43.23393334,46.47162223
110+04707,2020,36.07972128,35.47496417,39.5771568,36.81980696,36.81980696,39.5771568
110+04708,2017,33.69848625,38.9628525,44.55159638,39.05553182,39.05553182,44.55159638
110+04708,2018,32.08504358,37.09735835,42.41851995,37.1856003,37.1856003,42.41851995
110+04708,2019,32.50188888,37.57932308,42.96961663,37.66871146,37.66871146,42.96961663
110+04708,2020,27.43533325,31.72127183,36.27129968,31.79672591,31.79672591,36.27129968
110+04709,2017,16.63411181,20.72874645,23.79570941,20.43512597,20.43512597,23.79570941
110+04709,2018,16.47626663,20.53204627,23.56990606,20.24121202,20.24121202,23.56990606
110+04709,2019,16.69002563,20.79842395,23.87569618,20.50381649,20.50381649,23.87569618
110+04709,2020,13.72510913,17.10366687,19.63427396,16.86139525,16.86139525,19.63427396
110+04710,2017,12.07185291,14.06730462,19.34096634,15.00393605,15.00393605,19.34096634
110+04710,2018,13.46772557,15.69391207,21.57736918,16.73884653,16.73884653,21.57736918
110+04710,2019,13.64267996,15.89778605,21.85767304,16.95629488,16.95629488,21.85767304
110+04710,2020,11.50748391,13.40964662,18.43676034,14.30248976,14.30248976,18.43676034
110+04711,2017,5.01434548,5.954197147,7.4096748,6.101518857,6.101518857,7.4096748
110+04711,2018,7.135986798,8.473503152,10.54481423,8.683158786,8.683158786,10.54481423
110+04711,2019,7.228592323,8.583465968,10.68165698,8.795842357,8.795842357,10.68165698
110+04711,2020,5.970619375,7.089707917,8.82275625,7.265125,7.265125,8.82275625
110+04728,2017,33.2338699,33.55231432,41.44260313,35.71569843,35.71569843,41.44260313
110+04728,2018,31.56351675,31.86595595,39.35967438,33.92060716,33.92060716,39.35967438
110+04728,2019,32.22275093,32.53150687,40.18173875,34.62907142,34.62907142,40.18173875
110+04728,2020,27.32660383,27.58844525,34.07624813,29.36729138,29.36729138,34.07624813
110+04729,2017,33.2338699,33.55231432,41.44260313,35.71569843,35.71569843,41.44260313
110+04729,2018,31.56351675,31.86595595,39.35967438,33.92060716,33.92060716,39.35967438
110+04729,2019,32.22275093,32.53150687,40.18173875,34.62907142,34.62907142,40.18173875
110+04729,2020,27.32660383,27.58844525,34.07624813,29.36729138,29.36729138,34.07624813
110+04730,2017,26.43701383,24.82790722,26.08342033,25.64636999,25.64636999,26.43701383
110+04730,2018,26.43579288,24.82676058,26.08221573,25.64518556,25.64518556,26.43579288
110+04730,2019,26.98765775,25.34503583,26.62669945,26.18054599,26.18054599,26.98765775
110+04730,2020,19.65225024,18.45610283,19.38940256,19.0645163,19.0645163,19.65225024
