tmc_code,year,AMP LOTTR,MIDD LOTTR,PMP LOTTR,WE LOTTR,max LOTTR,max WD LOTTR,obs AMP rel_unrel,obs MIDD rel_unrel,obs PMP rel_unrel,obs WE rel_unrel,obs rel_unrel,obs rel_unrel WD
110N09476,2018,1.273504274,1.418032787,1.473282443,1.530973451,1.530973451,1.473282443,Rel,Rel,Rel,Unrel,Unrel,Rel
110N09480,2017,1.997916667,2,2,2.110998991,2.110998991,2,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09480,2018,2.005045409,1.894820717,2,2,2.005045409,2.005045409,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09481,2017,1.13519589,1.13592545,1.215737705,1.19023569,1.215737705,1.215737705,Rel,Rel,Rel,Rel,Rel,Rel
110N09481,2018,1.136480411,1.154819864,1.200064226,1.157753111,1.200064226,1.200064226,Rel,Rel,Rel,Rel,Rel,Rel
110N09481,2019,1.149475208,1.150670047,1.185305827,1.152445961,1.185305827,1.185305827,Rel,Rel,Rel,Rel,Rel,Rel
110N09481,2020,1.141206212,1.165761853,1.168887288,1.14115842,1.168887288,1.168887288,Rel,Rel,Rel,Rel,Rel,Rel
110N09483,2017,1.160868068,1.200133422,1.20319402,1.307665383,1.307665383,1.20319402,Rel,Rel,Rel,Rel,Rel,Rel
110N09483,2018,1.214726152,1.208466738,1.202945402,1.275113756,1.275113756,1.214726152,Rel,Rel,Rel,Rel,Rel,Rel
110N09483,2019,1.140266469,1.160516605,1.182727947,1.269340974,1.269340974,1.182727947,Rel,Rel,Rel,Rel,Rel,Rel
110N09483,2020,1.214231355,1.188567186,1.256277696,1.307838661,1.307838661,1.256277696,Rel,Rel,Rel,Rel,Rel,Rel
110N09485,2017,1.43,1.416666667,1.46875,1.575757576,1.575757576,1.46875,Rel,Rel,Rel,Unrel,Unrel,Rel
110N09485,2018,1.516853933,1.4375,1.387096774,1.516129032,1.516853933,1.516853933,Unrel,Rel,Rel,Unrel,Unrel,Unrel
110N09485,2019,0,0,0,0,0,0,Rel,Rel,Rel,Rel,Rel,Rel
110N09485,2020,0,0,0,0,0,0,Rel,Rel,Rel,Rel,Rel,Rel
110N09487,2017,1.343283582,1.373737374,1.34375,1.474285714,1.474285714,1.373737374,Rel,Rel,Rel,Rel,Rel,Rel
110N09487,2018,1.333333333,1.323232323,1.377777778,1.294117647,1.377777778,1.377777778,Rel,Rel,Rel,Rel,Rel,Rel
110N09487,2019,1.292517007,1.285714286,1.366906475,1.251851852,1.366906475,1.366906475,Rel,Rel,Rel,Rel,Rel,Rel
110N09487,2020,1.263888889,1.283783784,1.362962963,1.28030303,1.362962963,1.362962963,Rel,Rel,Rel,Rel,Rel,Rel
110N09490,2017,1.225625,1.237644585,1.225943971,1.258593337,1.258593337,1.237644585,Rel,Rel,Rel,Rel,Rel,Rel
110N09490,2018,1.199815413,1.218005162,1.266747868,1.249864792,1.266747868,1.266747868,Rel,Rel,Rel,Rel,Rel,Rel
110N09490,2019,1.247058824,1.241263441,1.406290957,1.2,1.406290957,1.406290957,Rel,Rel,Rel,Rel,Rel,Rel
110N09490,2020,1.276434001,1.308481532,1.423635107,1.235294118,1.423635107,1.423635107,Rel,Rel,Rel,Rel,Rel,Rel
110N09491,2017,1.450365726,1.344701583,1.388918487,1.500322789,1.500322789,1.450365726,Rel,Rel,Rel,Unrel,Unrel,Rel
110N09491,2018,1.515171078,1.405313351,1.615235636,1.500369004,1.615235636,1.615235636,Unrel,Rel,Unrel,Unrel,Unrel,Unrel
110N09491,2019,1.495569189,1.457937089,1.532926001,1.529547199,1.532926001,1.532926001,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N09491,2020,1.388929889,1.393357934,1.460285132,1.499601594,1.499601594,1.460285132,Rel,Rel,Rel,Rel,Rel,Rel
110N09492,2017,1.381231672,1.377192982,1.381231672,1.343042071,1.381231672,1.381231672,Rel,Rel,Rel,Rel,Rel,Rel
110N09492,2018,1.443148688,1.426512968,1.457478006,1.333333333,1.457478006,1.457478006,Rel,Rel,Rel,Rel,Rel,Rel
110N09492,2019,1.381262199,1.357950765,1.380853994,1.311892296,1.381262199,1.381262199,Rel,Rel,Rel,Rel,Rel,Rel
110N09492,2020,1.449724518,1.36628734,1.304347826,1.230243161,1.449724518,1.449724518,Rel,Rel,Rel,Rel,Rel,Rel
110N09493,2017,1.53030303,1.385135135,1.434782609,1.528169014,1.53030303,1.53030303,Unrel,Rel,Rel,Unrel,Unrel,Unrel
110N09493,2018,1.518248175,1.466216216,1.529801325,1.583941606,1.583941606,1.529801325,Unrel,Rel,Unrel,Unrel,Unrel,Unrel
110N09493,2019,1.556213018,1.557894737,1.663157895,1.926136364,1.926136364,1.663157895,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09493,2020,1.591463415,1.626373626,1.851648352,2.005494505,2.005494505,1.851648352,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09494,2017,1.577586207,1.556451613,1.475806452,1.822580645,1.822580645,1.577586207,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N09494,2018,1.564516129,1.460869565,1.575,1.8,1.8,1.575,Unrel,Rel,Unrel,Unrel,Unrel,Unrel
110N09494,2019,1.448979592,1.530612245,1.578947368,2.049019608,2.049019608,1.578947368,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09494,2020,1.431578947,1.588785047,1.794117647,2.362068966,2.362068966,1.794117647,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09496,2017,1.405017921,1.454482279,1.523974983,1.545790251,1.545790251,1.523974983,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N09496,2018,1.411847673,1.421087533,1.499674267,1.478581979,1.499674267,1.499674267,Rel,Rel,Rel,Rel,Rel,Rel
110N09496,2019,1.416083916,1.416083916,1.456834532,1.301204819,1.456834532,1.456834532,Rel,Rel,Rel,Rel,Rel,Rel
110N09496,2020,1.422053232,1.446043165,1.368821293,1.301204819,1.446043165,1.446043165,Rel,Rel,Rel,Rel,Rel,Rel
110N09498,2017,1.859504132,1.920634921,2.007633588,2.007633588,2.007633588,2.007633588,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09498,2018,1.758928571,1.888888889,2.068376068,2.087301587,2.087301587,2.068376068,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09498,2019,1.67826087,1.680327869,1.752136752,2.450819672,2.450819672,1.752136752,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09498,2020,1.738095238,1.753731343,1.93129771,2.786259542,2.786259542,1.93129771,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09499,2017,1.143763676,1.134080717,1.157834366,1.171551108,1.171551108,1.157834366,Rel,Rel,Rel,Rel,Rel,Rel
110N09499,2018,1.135129216,1.13161435,1.166402894,1.208283457,1.208283457,1.166402894,Rel,Rel,Rel,Rel,Rel,Rel
110N09499,2019,1.165680473,1.151579444,1.153922052,1.155380577,1.165680473,1.165680473,Rel,Rel,Rel,Rel,Rel,Rel
110N09499,2020,1.125061667,1.111000745,1.121785174,1.14229353,1.14229353,1.125061667,Rel,Rel,Rel,Rel,Rel,Rel
110N09506,2017,1.5125,2.109756098,2.329787234,1.880733945,2.329787234,2.329787234,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09506,2018,1.394736842,2.109756098,2.11627907,2.489361702,2.489361702,2.11627907,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09506,2019,1.440397351,1.411371237,2.148148148,2.43697479,2.43697479,2.148148148,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N09506,2020,1.27027027,1.381756757,1.666666667,2.293209877,2.293209877,1.666666667,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N09509,2019,1.076923077,1.070921986,1.072463768,1.088235294,1.088235294,1.076923077,Rel,Rel,Rel,Rel,Rel,Rel
110N09509,2020,1.070921986,1.070921986,1.072463768,1.072463768,1.072463768,1.072463768,Rel,Rel,Rel,Rel,Rel,Rel
110N09513,2017,1.565656566,1.590834697,1.841874085,1.675862069,1.841874085,1.841874085,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09513,2018,1.458265139,1.616129032,2.04628331,1.6816609,2.04628331,2.04628331,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09514,2017,1.202247191,1.255319149,1.282608696,1.369047619,1.369047619,1.282608696,Rel,Rel,Rel,Rel,Rel,Rel
110N09514,2018,1.255555556,1.146067416,1.351648352,1.263157895,1.351648352,1.351648352,Rel,Rel,Rel,Rel,Rel,Rel
110N09514,2019,0,0,0,0,0,0,Rel,Rel,Rel,Rel,Rel,Rel
110N09514,2020,0,0,0,0,0,0,Rel,Rel,Rel,Rel,Rel,Rel
110N09515,2017,1.374039562,1.369850611,1.436332279,1.478703704,1.478703704,1.436332279,Rel,Rel,Rel,Rel,Rel,Rel
110N09515,2018,1.403141361,1.363824137,1.40002881,1.523227384,1.523227384,1.403141361,Rel,Rel,Rel,Unrel,Unrel,Rel
110N09515,2019,1.333273767,1.31773225,1.364179614,1.449931413,1.449931413,1.364179614,Rel,Rel,Rel,Rel,Rel,Rel
110N09515,2020,1.253009709,1.275294118,1.316801977,1.405392621,1.405392621,1.316801977,Rel,Rel,Rel,Rel,Rel,Rel
110N09517,2017,1.530708661,1.487179487,1.693251534,1.711267606,1.711267606,1.693251534,Unrel,Rel,Unrel,Unrel,Unrel,Unrel
110N09517,2018,1.570274637,1.361423221,1.431127013,1.686507937,1.686507937,1.570274637,Unrel,Rel,Rel,Unrel,Unrel,Unrel
110N09517,2019,1.570940171,1.367676768,1.469902913,1.865217391,1.865217391,1.570940171,Unrel,Rel,Rel,Unrel,Unrel,Unrel
110N09517,2020,1.532142857,1.417177914,1.587002096,2.278131635,2.278131635,1.587002096,Unrel,Rel,Unrel,Unrel,Unrel,Unrel
110N09518,2017,1.193423598,1.178396688,1.189535309,1.160824742,1.193423598,1.193423598,Rel,Rel,Rel,Rel,Rel,Rel
110N09518,2018,1.225531915,1.17812269,1.206732528,1.200244698,1.225531915,1.225531915,Rel,Rel,Rel,Rel,Rel,Rel
110N09518,2019,1.206589492,1.176910299,1.198441984,1.208976157,1.208976157,1.206589492,Rel,Rel,Rel,Rel,Rel,Rel
110N09518,2020,1.194001874,1.156046814,1.174372523,1.1753122,1.194001874,1.194001874,Rel,Rel,Rel,Rel,Rel,Rel
110N09519,2017,1.488817891,1.449494949,1.446969697,1.525974026,1.525974026,1.488817891,Rel,Rel,Rel,Unrel,Unrel,Rel
110N09519,2018,1.541401274,1.371212121,1.350678733,1.561688312,1.561688312,1.541401274,Unrel,Rel,Rel,Unrel,Unrel,Unrel
110N09525,2017,1.991869919,2,1.777173913,2.018518519,2.018518519,2,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09525,2018,2.064220183,2.014925373,1.846994536,2.243902439,2.243902439,2.064220183,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09525,2019,1.525521527,1.449907236,1.603817235,1.542818481,1.603817235,1.603817235,Unrel,Rel,Unrel,Unrel,Unrel,Unrel
110N09525,2020,1.483581384,1.435977514,1.464097046,1.537727474,1.537727474,1.483581384,Rel,Rel,Rel,Unrel,Unrel,Rel
110N09526,2017,1.122420908,1.427807487,2.752645503,1.186956522,2.752645503,2.752645503,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N09526,2018,1.107246377,1.249303621,1.353760446,1.126843658,1.353760446,1.353760446,Rel,Rel,Rel,Rel,Rel,Rel
110N09526,2019,1.111111111,1.179662803,1.190631808,1.118556701,1.190631808,1.190631808,Rel,Rel,Rel,Rel,Rel,Rel
110N09526,2020,1.123450135,1.106010929,1.104638009,1.104503464,1.123450135,1.123450135,Rel,Rel,Rel,Rel,Rel,Rel
110N09527,2017,1.949206349,1.782051282,1.876582278,1.811074919,1.949206349,1.949206349,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09527,2018,1.703583062,1.698961938,1.727891156,1.878378378,1.878378378,1.727891156,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09528,2017,1.748466258,1.623604466,1.769117647,1.656529517,1.769117647,1.769117647,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09528,2018,1.822727273,1.599693252,1.691983122,1.765834933,1.822727273,1.822727273,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09528,2019,1.270276551,1.285655485,1.368212446,1.307931571,1.368212446,1.368212446,Rel,Rel,Rel,Rel,Rel,Rel
110N09528,2020,1.29618212,1.301428267,1.333404482,1.307592641,1.333404482,1.333404482,Rel,Rel,Rel,Rel,Rel,Rel
110N09529,2017,1.450110865,1.614349776,1.632653061,1.837606838,1.837606838,1.632653061,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09529,2018,1.545064378,1.681715576,1.601694915,2,2,1.681715576,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09530,2017,1.578972636,1.550099206,1.548698885,1.499482937,1.578972636,1.578972636,Unrel,Unrel,Unrel,Rel,Unrel,Unrel
110N09530,2018,1.578972636,1.556288032,1.571830986,1.535374868,1.578972636,1.578972636,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09530,2019,1.764308247,1.715637675,1.687398594,1.823474616,1.823474616,1.764308247,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09530,2020,1.697108765,1.680610022,1.714153276,1.770691995,1.770691995,1.714153276,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09531,2017,1.687637162,1.560351134,1.65472561,1.714703731,1.714703731,1.687637162,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09531,2018,1.750379363,1.588149232,1.672989378,1.799561083,1.799561083,1.750379363,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09531,2019,1.785957737,1.615552326,1.84841454,2,2,1.84841454,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09531,2020,1.734204793,1.605890603,1.6918429,2,2,1.734204793,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N09532,2017,1.445121951,1.75,1.481586402,1.798969072,1.798969072,1.75,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N09532,2018,1.494047619,1.723163842,1.465465465,1.896551724,1.896551724,1.723163842,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N10007,2017,1.188679245,1.235849057,1.209090909,1.362745098,1.362745098,1.235849057,Rel,Rel,Rel,Rel,Rel,Rel
110N10013,2017,1.64,1.564885496,1.698924731,1.62992126,1.698924731,1.698924731,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10013,2018,1.549132948,1.589928058,1.711538462,1.648854962,1.711538462,1.711538462,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10014,2017,1.907317073,1.287378641,2.051186017,1.204819277,2.051186017,2.051186017,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N10014,2018,1.805248619,1.296875,2.338301043,1.186602871,2.338301043,2.338301043,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N10014,2019,1.548429106,1.329550415,2.155183516,1.181137309,2.155183516,2.155183516,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N10014,2020,1.289049731,1.22435259,1.263341378,1.168050386,1.289049731,1.289049731,Rel,Rel,Rel,Rel,Rel,Rel
110N10015,2017,1.218062875,1.196868009,1.363833695,1.190559824,1.363833695,1.363833695,Rel,Rel,Rel,Rel,Rel,Rel
110N10015,2018,1.220719117,1.196679438,1.360020485,1.17650933,1.360020485,1.360020485,Rel,Rel,Rel,Rel,Rel,Rel
110N10015,2019,1.210670066,1.201532008,1.3399462,1.16707782,1.3399462,1.3399462,Rel,Rel,Rel,Rel,Rel,Rel
110N10015,2020,1.212591987,1.184172662,1.208098744,1.153971963,1.212591987,1.212591987,Rel,Rel,Rel,Rel,Rel,Rel
110N10016,2017,1.257625631,1.290235081,1.322934974,1.292285228,1.322934974,1.322934974,Rel,Rel,Rel,Rel,Rel,Rel
110N10016,2018,1.298321939,1.384445338,1.36346516,1.290730337,1.384445338,1.384445338,Rel,Rel,Rel,Rel,Rel,Rel
110N10016,2019,1.210015442,1.258736842,1.314462627,1.240582622,1.314462627,1.314462627,Rel,Rel,Rel,Rel,Rel,Rel
110N10016,2020,1.247232472,1.261036468,1.260561599,1.201349528,1.261036468,1.261036468,Rel,Rel,Rel,Rel,Rel,Rel
110N10019,2017,1.765853659,1.926829268,2.196319018,2,2.196319018,2.196319018,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10019,2018,1.756756757,1.990243902,2.057471264,2.219101124,2.219101124,2.057471264,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10019,2019,1.588832487,1.565714286,1.75,1.670731707,1.75,1.75,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10019,2020,1.709923664,1.670886076,1.779220779,1.779220779,1.779220779,1.779220779,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10021,2017,1.218631467,1.208579882,1.229129975,1.218987576,1.229129975,1.229129975,Rel,Rel,Rel,Rel,Rel,Rel
110N10021,2018,1.215683514,1.197293233,1.272877436,1.235439901,1.272877436,1.272877436,Rel,Rel,Rel,Rel,Rel,Rel
110N10021,2019,1.258990503,1.280616645,1.347801059,1.33610873,1.347801059,1.347801059,Rel,Rel,Rel,Rel,Rel,Rel
110N10021,2020,1.355316055,1.287454874,1.318164326,1.346313173,1.355316055,1.355316055,Rel,Rel,Rel,Rel,Rel,Rel
110N10022,2017,1.963609898,2.00148368,2.06200318,2.144674086,2.144674086,2.06200318,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10022,2018,1.761096606,1.75074184,1.838278932,1.981355932,1.981355932,1.838278932,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10022,2019,1.751879699,1.780590717,1.947368421,1.857142857,1.947368421,1.947368421,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10022,2020,1.998632011,1.845170455,1.996332518,1.908571429,1.998632011,1.998632011,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10023,2019,1.44470868,1.467042254,1.57193159,1.555697823,1.57193159,1.57193159,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N10023,2020,1.699300699,1.606995885,1.875171468,1.777615216,1.875171468,1.875171468,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10024,2017,2,1.907272727,2.098181818,2.441904762,2.441904762,2.098181818,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10024,2018,1.754276827,1.955706985,2.142172524,2.157584683,2.157584683,2.142172524,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10024,2019,1.708542714,1.902702703,2.105527638,2.311557789,2.311557789,2.105527638,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10024,2020,1.862068966,2.063583815,2.216931217,2.371859296,2.371859296,2.216931217,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10025,2017,1.431472081,1.24,1.282208589,1.411111111,1.431472081,1.431472081,Rel,Rel,Rel,Rel,Rel,Rel
110N10025,2018,1.354285714,1.335329341,1.24375,1.394285714,1.394285714,1.354285714,Rel,Rel,Rel,Rel,Rel,Rel
110N10026,2017,1.473684211,1.62195122,1.605263158,1.719512195,1.719512195,1.62195122,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10026,2018,1.526315789,1.597560976,1.682926829,1.720930233,1.720930233,1.682926829,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10026,2019,1.5546875,1.634615385,1.62745098,1.7,1.7,1.634615385,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10026,2020,1.679245283,1.762376238,2.203539823,1.711538462,2.203539823,2.203539823,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10027,2017,1.242158672,1.307826957,1.439106616,1.350320102,1.439106616,1.439106616,Rel,Rel,Rel,Rel,Rel,Rel
110N10027,2018,1.242501154,1.336071695,1.404741379,1.378633721,1.404741379,1.404741379,Rel,Rel,Rel,Rel,Rel,Rel
110N10027,2019,1.213069973,1.32780725,1.357706767,1.359886777,1.359886777,1.357706767,Rel,Rel,Rel,Rel,Rel,Rel
110N10027,2020,1.237996307,1.322327791,1.373427499,1.367764149,1.373427499,1.373427499,Rel,Rel,Rel,Rel,Rel,Rel
110N10028,2017,1.374125874,1.214876033,1.43083004,1.408602151,1.43083004,1.43083004,Rel,Rel,Rel,Rel,Rel,Rel
110N10028,2018,1.412903226,1.390625,1.592885375,1.577557756,1.592885375,1.592885375,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N10033,2019,1.235232619,1.254736842,1.348320693,1.340686275,1.348320693,1.348320693,Rel,Rel,Rel,Rel,Rel,Rel
110N10033,2020,1.186227545,1.2655902,1.318789994,1.243467177,1.318789994,1.318789994,Rel,Rel,Rel,Rel,Rel,Rel
110N10035,2017,1.424097273,1.266415224,1.442697309,1.260844307,1.442697309,1.442697309,Rel,Rel,Rel,Rel,Rel,Rel
110N10035,2018,1.42077823,1.221426134,1.426329423,1.254314432,1.426329423,1.426329423,Rel,Rel,Rel,Rel,Rel,Rel
110N10035,2019,1.423831835,1.221838035,1.354218465,1.219055375,1.423831835,1.423831835,Rel,Rel,Rel,Rel,Rel,Rel
110N10035,2020,1.342664998,1.258665082,1.323716748,1.215364696,1.342664998,1.342664998,Rel,Rel,Rel,Rel,Rel,Rel
110N10036,2017,1,2.272727273,1.515625,1.973684211,2.272727273,2.272727273,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10036,2018,0,1,0,0,1,1,Rel,Rel,Rel,Rel,Rel,Rel
110N10036,2019,1.363855422,1.335585586,1.207459207,1.218468468,1.363855422,1.363855422,Rel,Rel,Rel,Rel,Rel,Rel
110N10036,2020,1.360655738,1.177718833,1.213114754,1.241895262,1.360655738,1.360655738,Rel,Rel,Rel,Rel,Rel,Rel
110N10053,2017,1.889862328,1.749742533,1.718543046,2.046987952,2.046987952,1.889862328,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10055,2017,1.419117647,1.475308642,1.428571429,1.46875,1.475308642,1.475308642,Rel,Rel,Rel,Rel,Rel,Rel
110N10056,2017,1.246153846,1.294117647,1.318181818,1.257575758,1.318181818,1.318181818,Rel,Rel,Rel,Rel,Rel,Rel
110N10057,2017,2,2,1.999319265,2.143003064,2.143003064,2,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10057,2018,2.166371681,2,1.799632353,2.166371681,2.166371681,2.166371681,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10057,2019,2.138718663,1.833625219,1.600127348,2,2.138718663,2.138718663,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10057,2020,1.700270636,1.857216762,1.714422159,1.857216762,1.857216762,1.857216762,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10058,2017,1.333333333,1.289577364,1.538091286,1.360090331,1.538091286,1.538091286,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N10058,2018,1.371603856,1.288150648,1.611101383,1.378235174,1.611101383,1.611101383,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N10058,2019,1.340105079,1.285346603,1.661182001,1.354576822,1.661182001,1.661182001,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N10058,2020,1.282281205,1.264620414,1.33828125,1.326479751,1.33828125,1.33828125,Rel,Rel,Rel,Rel,Rel,Rel
110N10059,2019,1.290322581,1.25862069,1.362068966,1.607142857,1.607142857,1.362068966,Rel,Rel,Rel,Unrel,Unrel,Rel
110N10059,2020,1.232142857,1.245614035,1.357142857,1.581818182,1.581818182,1.357142857,Rel,Rel,Rel,Unrel,Unrel,Rel
110N10062,2017,1.293478261,1.340425532,1.307692308,1.620253165,1.620253165,1.340425532,Rel,Rel,Rel,Unrel,Unrel,Rel
110N10062,2018,1.4,1.381443299,1.333333333,1.641975309,1.641975309,1.4,Rel,Rel,Rel,Unrel,Unrel,Rel
110N10063,2017,1.178960097,1.143920596,1.218518519,1.224867725,1.224867725,1.218518519,Rel,Rel,Rel,Rel,Rel,Rel
110N10063,2018,1.196987254,1.151404151,1.282479142,1.273670558,1.282479142,1.282479142,Rel,Rel,Rel,Rel,Rel,Rel
110N10065,2017,1.473684211,1.376470588,1.670103093,1.527777778,1.670103093,1.670103093,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N10065,2018,1.305555556,1.298701299,1.473684211,1.717948718,1.717948718,1.473684211,Rel,Rel,Rel,Unrel,Unrel,Rel
110N10066,2017,1.240963855,1.270440252,1.339869281,1.423357664,1.423357664,1.339869281,Rel,Rel,Rel,Rel,Rel,Rel
110N10066,2018,1.201219512,1.25,1.31372549,1.426470588,1.426470588,1.31372549,Rel,Rel,Rel,Rel,Rel,Rel
110N10067,2017,1.061960276,1.074639525,1.099448685,1.105619025,1.105619025,1.099448685,Rel,Rel,Rel,Rel,Rel,Rel
110N10067,2018,1.063098346,1.075208914,1.107180908,1.10025647,1.107180908,1.107180908,Rel,Rel,Rel,Rel,Rel,Rel
110N10067,2019,1.061505581,1.074711289,1.112109745,1.108248764,1.112109745,1.112109745,Rel,Rel,Rel,Rel,Rel,Rel
110N10067,2020,1.058880779,1.065565809,1.080357143,1.083200425,1.083200425,1.080357143,Rel,Rel,Rel,Rel,Rel,Rel
110N10076,2019,1.899113838,1.947778644,1.874360847,2.33265167,2.33265167,1.947778644,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10076,2020,1.867549669,1.727104533,1.808510638,2.104304636,2.104304636,1.867549669,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10094,2017,1.8359375,2.566878981,1.666666667,2,2.566878981,2.566878981,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10096,2017,1.89787234,2.397849462,2.33490566,2.370212766,2.397849462,2.397849462,Unrel,Unrel,Unrel,Unrel,Unrel,Unrel
110N10097,2017,2.249370277,1.505050505,1.419047619,2,2.249370277,2.249370277,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N10099,2017,1.527300496,1.41663286,1.409387005,1.479661017,1.527300496,1.527300496,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N10099,2018,1.518525148,1.422298587,1.421661578,1.4798868,1.518525148,1.518525148,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N10099,2019,1.466614786,1.48046875,1.439665653,1.583381089,1.583381089,1.48046875,Rel,Rel,Rel,Unrel,Unrel,Rel
110N10099,2020,1.608799267,1.459955506,1.462550983,1.545565253,1.608799267,1.608799267,Unrel,Rel,Rel,Unrel,Unrel,Unrel
