Tmc,year,AMP LIIR,MIDD LIIR,PMP LIIR,WE LIIR
110P05355,2017,0,1.137414822,0.324975663,0.97492699
110P05355,2018,0.649951327,0.649951327,0.649951327,1.137414822
110P05355,2019,0,1.299902654,0.812439158,1.462390485
110P05355,2020,0.162487832,1.137414822,0.812439158,0.487463495
110P05356,2017,0,1.137414822,0.324975663,0.97492699
110P05356,2018,0.649951327,0.649951327,0.649951327,1.137414822
110P05356,2019,0,1.299902654,0.812439158,1.462390485
110P05356,2020,0.162487832,1.137414822,0.812439158,0.487463495
110P05357,2017,0.160279386,1.362374783,0.480838159,0.721257238
110P05357,2018,0.961676317,1.04181601,0.560977852,1.121955703
110P05357,2019,0.320558772,1.04181601,1.362374783,1.121955703
110P05357,2020,0.240419079,0.801396931,1.202095397,1.121955703
110P05358,2017,0.160279386,1.362374783,0.480838159,0.721257238
110P05358,2018,0.961676317,1.04181601,0.560977852,1.121955703
110P05358,2019,0.320558772,1.04181601,1.362374783,1.121955703
110P05358,2020,0.240419079,0.801396931,1.202095397,1.121955703
110P05359,2017,0.264729949,0.705946532,0.970676481,0.705946532
110P05359,2018,0.794189848,1.147163114,0.441216582,1.50013638
110P05359,2019,0.264729949,1.058919798,0.617703215,0.794189848
110P05359,2020,0.352973266,0.794189848,0.794189848,0.705946532
110P05360,2017,0.264729949,0.705946532,0.970676481,0.705946532
110P05360,2018,0.794189848,1.147163114,0.441216582,1.50013638
110P05360,2019,0.264729949,1.058919798,0.617703215,0.794189848
110P05360,2020,0.352973266,0.794189848,0.794189848,0.705946532
110P05361,2017,0.264729949,0.705946532,0.970676481,0.705946532
110P05361,2018,0.794189848,1.147163114,0.441216582,1.50013638
110P05361,2019,0.264729949,1.058919798,0.617703215,0.794189848
110P05361,2020,0.352973266,0.794189848,0.794189848,0.705946532
110P05362,2017,0.264729949,0.705946532,0.970676481,0.705946532
110P05362,2018,0.794189848,1.147163114,0.441216582,1.50013638
110P05362,2019,0.264729949,1.058919798,0.617703215,0.794189848
110P05362,2020,0.352973266,0.794189848,0.794189848,0.705946532
110P05363,2017,0.220601796,0.147067864,0.220601796,0.220601796
110P05363,2018,0.441203592,0.294135728,0.147067864,0.514737524
110P05363,2019,0.36766966,0.955941115,0.588271456,0.514737524
110P05363,2020,0,0.588271456,0.147067864,0.294135728
110P05364,2017,0.220601796,0.147067864,0.220601796,0.220601796
110P05364,2018,0.441203592,0.294135728,0.147067864,0.514737524
110P05364,2019,0.36766966,0.955941115,0.588271456,0.514737524
110P05364,2020,0,0.588271456,0.147067864,0.294135728
110P05365,2017,0.462712541,0.347034406,0.347034406,0.462712541
110P05365,2018,0.462712541,0.578390677,0.231356271,0.694068812
110P05365,2019,0.462712541,0.231356271,0.694068812,0.231356271
110P05365,2020,0.231356271,1.041103218,0.231356271,0.578390677
110P05366,2017,0.462712541,0.347034406,0.347034406,0.462712541
110P05366,2018,0.462712541,0.578390677,0.231356271,0.694068812
110P05366,2019,0.462712541,0.231356271,0.694068812,0.231356271
110P05366,2020,0.231356271,1.041103218,0.231356271,0.578390677
110P05367,2017,0.103689382,0.518446911,0.518446911,0.829515058
110P05367,2018,0.311068147,0.725825676,0.207378765,0.311068147
110P05367,2019,0,0.622136294,0.311068147,1.036893823
110P05367,2020,0.103689382,0.725825676,0.207378765,0.622136294
110P05368,2017,0.103689382,0.518446911,0.518446911,0.829515058
110P05368,2018,0.311068147,0.725825676,0.207378765,0.311068147
110P05368,2019,0,0.622136294,0.311068147,1.036893823
110P05368,2020,0.103689382,0.725825676,0.207378765,0.622136294
110P05369,2017,0.103689382,0.518446911,0.518446911,0.829515058
110P05369,2018,0.311068147,0.725825676,0.207378765,0.311068147
110P05369,2019,0,0.622136294,0.311068147,1.036893823
110P05369,2020,0.103689382,0.725825676,0.207378765,0.622136294
110P05370,2017,0.122579334,0.61289667,0,1.22579334
110P05370,2018,0.122579334,1.22579334,0.122579334,0.61289667
110P05370,2019,0.735476004,0.61289667,0.367738002,0.980634672
110P05370,2020,0.490317336,0.858055338,0.245158668,0.980634672
110P05371,2017,0.320081804,1.066939348,0.320081804,0.746857544
110P05371,2018,1.173633283,1.280327217,0.853551478,0.320081804
110P05371,2019,0.320081804,0.960245413,0.21338787,1.493715087
110P05371,2020,0.106693935,0.640163609,0.320081804,0.746857544
110P05372,2017,0.320081804,1.066939348,0.320081804,0.746857544
110P05372,2018,1.173633283,1.280327217,0.853551478,0.320081804
110P05372,2019,0.320081804,0.960245413,0.21338787,1.493715087
110P05372,2020,0.106693935,0.640163609,0.320081804,0.746857544
110P05373,2017,0.320081804,1.066939348,0.320081804,0.746857544
110P05373,2018,1.173633283,1.280327217,0.853551478,0.320081804
110P05373,2019,0.320081804,0.960245413,0.21338787,1.493715087
110P05373,2020,0.106693935,0.640163609,0.320081804,0.746857544
110P05374,2017,0.53333669,0.320002014,0.53333669,0
110P05374,2018,0.320002014,1.06667338,0.640004028,0.320002014
110P05374,2019,1.280008056,1.173340718,0.320002014,0.320002014
110P05374,2020,0.213334676,0.213334676,0.426669352,0.213334676
110P05375,2017,0.53333669,0.320002014,0.53333669,0
110P05375,2018,0.320002014,1.06667338,0.640004028,0.320002014
110P05375,2019,1.280008056,1.173340718,0.320002014,0.320002014
110P05375,2020,0.213334676,0.213334676,0.426669352,0.213334676
110P05376,2017,0.088740412,0.532442474,0.532442474,0.088740412
110P05376,2018,0.266221237,0.354961649,0.532442474,0.621182887
110P05376,2019,0.443702062,0.532442474,0.532442474,0.798663711
110P05376,2020,0.798663711,0.621182887,0.798663711,0.709923299
110P05377,2017,0,0,0.779006704,0
110P05377,2018,0.779006704,0.779006704,0.779006704,0
110P05377,2019,0,0.779006704,0.779006704,0.779006704
110P05377,2020,0,0,0.389503352,0.389503352
110P05378,2017,0,0,0.779006704,0
110P05378,2018,0.779006704,0.779006704,0.779006704,0
110P05378,2019,0,0.779006704,0.779006704,0.779006704
110P05378,2020,0,0,0.389503352,0.389503352
110P05379,2017,1.249748293,4.374119025,4.374119025,6.717397074
110P05379,2018,1.249748293,4.842774635,2.187059513,5.623867318
110P05379,2019,1.249748293,2.811933659,2.655715122,5.155211708
110P05379,2020,1.718403903,1.874622439,1.405966829,3.905463415
110P05380,2017,1.249748293,4.374119025,4.374119025,6.717397074
110P05380,2018,1.249748293,4.842774635,2.187059513,5.623867318
110P05380,2019,1.249748293,2.811933659,2.655715122,5.155211708
110P05380,2020,1.718403903,1.874622439,1.405966829,3.905463415
110P05381,2017,0.165268823,1.817957053,0.495806469,1.817957053
110P05381,2018,0.330537646,1.322150584,1.487419407,1.487419407
110P05381,2019,0.661075292,1.156881761,1.487419407,2.148494699
110P05381,2020,0.165268823,1.65268823,0.495806469,1.65268823
110P05382,2017,0,0.464750459,0.774584099,1.239334558
110P05382,2018,0.309833639,0.464750459,0.774584099,0.929500918
110P05382,2019,0.464750459,1.084417738,0.774584099,0.464750459
110P05382,2020,0.464750459,1.239334558,0.309833639,0.929500918
110P05383,2017,0,0.167004656,0.167004656,0.167004656
110P05383,2018,0.334009313,0.167004656,0.501013969,0
110P05383,2019,0,0.334009313,0.167004656,1.002027938
110P05383,2020,0.334009313,0,0.501013969,0.167004656
110P05384,2017,0.618738291,1.113728924,0.866233608,1.237476582
110P05384,2018,0.742485949,1.113728924,0.866233608,1.484971899
110P05384,2019,0.123747658,1.361224241,0.742485949,1.113728924
110P05384,2020,0.989981266,0.742485949,0.247495316,0.866233608
110P05389,2017,0.618738291,1.113728924,0.866233608,1.237476582
110P05389,2018,0.742485949,1.113728924,0.866233608,1.484971899
110P05389,2019,0.123747658,1.361224241,0.742485949,1.113728924
110P05389,2020,0.989981266,0.742485949,0.247495316,0.866233608
110P05390,2017,0.618738291,1.113728924,0.866233608,1.237476582
110P05390,2018,0.742485949,1.113728924,0.866233608,1.484971899
110P05390,2019,0.123747658,1.361224241,0.742485949,1.113728924
110P05390,2020,0.989981266,0.742485949,0.247495316,0.866233608
110P05391,2017,0.422291293,0.422291293,0.422291293,0.563055058
110P05391,2018,0.140763764,1.126110116,0.844582587,0.703818822
110P05391,2019,0.140763764,0.140763764,0.844582587,0.281527529
110P05391,2020,0.422291293,0.844582587,0.140763764,1.407637645
110P05392,2017,0.251328112,0.251328112,0.251328112,0.502656224
110P05392,2018,0.251328112,0.251328112,0.251328112,0.62832028
110P05392,2019,0.251328112,0.502656224,0.125664056,0.251328112
110P05392,2020,0.125664056,0.879648392,0.251328112,0.251328112
110P05393,2017,0.251328112,0.251328112,0.251328112,0.502656224
110P05393,2018,0.251328112,0.251328112,0.251328112,0.62832028
110P05393,2019,0.251328112,0.502656224,0.125664056,0.251328112
110P05393,2020,0.125664056,0.879648392,0.251328112,0.251328112
110P05394,2017,0.251328112,0.251328112,0.251328112,0.502656224
110P05394,2018,0.251328112,0.251328112,0.251328112,0.62832028
110P05394,2019,0.251328112,0.502656224,0.125664056,0.251328112
110P05394,2020,0.125664056,0.879648392,0.251328112,0.251328112
110P05395,2017,0.361854395,0.542781593,0.361854395,0.542781593
110P05395,2018,0.271390796,0.633245192,0.452317994,0.995099587
110P05395,2019,0.542781593,0.633245192,0.542781593,1.085563186
110P05395,2020,0.542781593,0.271390796,0.361854395,0.271390796
110P05396,2017,0.361854395,0.542781593,0.361854395,0.542781593
110P05396,2018,0.271390796,0.633245192,0.452317994,0.995099587
110P05396,2019,0.542781593,0.633245192,0.542781593,1.085563186
110P05396,2020,0.542781593,0.271390796,0.361854395,0.271390796
110P05397,2017,0.361854395,0.542781593,0.361854395,0.542781593
110P05397,2018,0.271390796,0.633245192,0.452317994,0.995099587
110P05397,2019,0.542781593,0.633245192,0.542781593,1.085563186
110P05397,2020,0.542781593,0.271390796,0.361854395,0.271390796
110P05398,2017,0.361854395,0.542781593,0.361854395,0.542781593
110P05398,2018,0.271390796,0.633245192,0.452317994,0.995099587
110P05398,2019,0.542781593,0.633245192,0.542781593,1.085563186
110P05398,2020,0.542781593,0.271390796,0.361854395,0.271390796
110P05399,2017,0.121601156,0.364803469,0.486404626,0.243202313
110P05399,2018,0.364803469,0.243202313,0.121601156,0.364803469
110P05399,2019,0.364803469,0.729606939,0.243202313,0.243202313
110P05399,2020,0.364803469,0.486404626,0.243202313,0.486404626
110P05400,2017,0.121601156,0.364803469,0.486404626,0.243202313
110P05400,2018,0.364803469,0.243202313,0.121601156,0.364803469
110P05400,2019,0.364803469,0.729606939,0.243202313,0.243202313
110P05400,2020,0.364803469,0.486404626,0.243202313,0.486404626
110P05401,2017,0.31431494,0.31431494,0.628629879,0.31431494
110P05401,2018,0.31431494,0.104771647,0.209543293,0.838173172
110P05401,2019,0.419086586,0.209543293,0.104771647,0.31431494
110P05401,2020,0.104771647,0.31431494,0.104771647,0.209543293
110P05402,2017,0.31431494,0.31431494,0.628629879,0.31431494
110P05402,2018,0.31431494,0.104771647,0.209543293,0.838173172
110P05402,2019,0.419086586,0.209543293,0.104771647,0.31431494
110P05402,2020,0.104771647,0.31431494,0.104771647,0.209543293
110P05403,2017,0.31431494,0.31431494,0.628629879,0.31431494
110P05403,2018,0.31431494,0.104771647,0.209543293,0.838173172
110P05403,2019,0.419086586,0.209543293,0.104771647,0.31431494
110P05403,2020,0.104771647,0.31431494,0.104771647,0.209543293
110P05404,2017,0.10742439,0.859395117,0.537121948,1.396517065
110P05404,2018,0.322273169,1.181668286,1.503941455,1.718790234
110P05404,2019,0.751970727,1.289092675,1.074243896,0.644546338
110P05404,2020,0.322273169,0.644546338,0.429697558,0.751970727
110P05405,2017,0,0.640505846,0.640505846,0.640505846
110P05405,2018,0.240189692,0.960758769,0.720569077,0.480379384
110P05405,2019,0.480379384,0.400316154,1.12088523,0.640505846
110P05405,2020,0.160126461,0.800632307,0.480379384,0.480379384
110P05406,2017,0,0.640505846,0.640505846,0.640505846
110P05406,2018,0.240189692,0.960758769,0.720569077,0.480379384
110P05406,2019,0.480379384,0.400316154,1.12088523,0.640505846
110P05406,2020,0.160126461,0.800632307,0.480379384,0.480379384
110P05407,2017,0.081761837,0.408809184,0.24528551,0.327047347
110P05407,2018,0.327047347,0.654094694,0.654094694,1.144665715
110P05407,2019,0.490571021,0.572332857,0.327047347,1.389951225
110P05407,2020,0.817618368,1.635236735,0.490571021,0.408809184
110P05408,2017,0.081761837,0.408809184,0.24528551,0.327047347
110P05408,2018,0.327047347,0.654094694,0.654094694,1.144665715
110P05408,2019,0.490571021,0.572332857,0.327047347,1.389951225
110P05408,2020,0.817618368,1.635236735,0.490571021,0.408809184
110P05409,2017,0.081761837,0.408809184,0.24528551,0.327047347
110P05409,2018,0.327047347,0.654094694,0.654094694,1.144665715
110P05409,2019,0.490571021,0.572332857,0.327047347,1.389951225
110P05409,2020,0.817618368,1.635236735,0.490571021,0.408809184
110P05410,2017,0.083244782,0.249734345,0.166489563,0.249734345
110P05410,2018,0.416223908,0.332979127,0.166489563,0.332979127
110P05410,2019,0.416223908,0.49946869,0.249734345,0.249734345
110P05410,2020,0.332979127,0.249734345,0.332979127,0.416223908
110P05411,2017,0.083244782,0.249734345,0.166489563,0.249734345
110P05411,2018,0.416223908,0.332979127,0.166489563,0.332979127
110P05411,2019,0.416223908,0.49946869,0.249734345,0.249734345
110P05411,2020,0.332979127,0.249734345,0.332979127,0.416223908
110P05412,2017,0.461621141,0.276972685,0.461621141,0.646269598
110P05412,2018,0.369296913,0.646269598,0.184648457,0.646269598
110P05412,2019,0.461621141,0.738593826,0.369296913,0.830918055
110P05412,2020,0.55394537,0.55394537,0.461621141,0.55394537
110P05413,2017,0.461621141,0.276972685,0.461621141,0.646269598
110P05413,2018,0.369296913,0.646269598,0.184648457,0.646269598
110P05413,2019,0.461621141,0.738593826,0.369296913,0.830918055
110P05413,2020,0.55394537,0.55394537,0.461621141,0.55394537
110P05414,2017,0.088756771,0.6212974,0.6212974,0.088756771
110P05414,2018,0.177513543,0.6212974,0.266270314,0.710054172
110P05414,2019,0.088756771,0.6212974,0.266270314,0.798810943
110P05414,2020,0.355027086,0.798810943,0.443783857,0.443783857
110P05415,2017,0.088756771,0.6212974,0.6212974,0.088756771
110P05415,2018,0.177513543,0.6212974,0.266270314,0.710054172
110P05415,2019,0.088756771,0.6212974,0.266270314,0.798810943
110P05415,2020,0.355027086,0.798810943,0.443783857,0.443783857
110P05416,2017,0.088756771,0.6212974,0.6212974,0.088756771
110P05416,2018,0.177513543,0.6212974,0.266270314,0.710054172
110P05416,2019,0.088756771,0.6212974,0.266270314,0.798810943
110P05416,2020,0.355027086,0.798810943,0.443783857,0.443783857
110P05417,2017,0.088756771,0.6212974,0.6212974,0.088756771
110P05417,2018,0.177513543,0.6212974,0.266270314,0.710054172
110P05417,2019,0.088756771,0.6212974,0.266270314,0.798810943
110P05417,2020,0.355027086,0.798810943,0.443783857,0.443783857
110P05418,2017,0,0.211698031,0,0
110P05418,2018,0,0.105849015,0.211698031,0.317547046
110P05418,2019,0,0,0.423396062,0.211698031
110P05418,2020,0,0.211698031,0,0.105849015
110P05419,2017,0,0.211698031,0,0
110P05419,2018,0,0.105849015,0.211698031,0.317547046
110P05419,2019,0,0,0.423396062,0.211698031
110P05419,2020,0,0.211698031,0,0.105849015
110P05420,2017,0,0.211698031,0,0
110P05420,2018,0,0.105849015,0.211698031,0.317547046
110P05420,2019,0,0,0.423396062,0.211698031
110P05420,2020,0,0.211698031,0,0.105849015
110P05421,2017,0,0.211698031,0,0
110P05421,2018,0,0.105849015,0.211698031,0.317547046
110P05421,2019,0,0,0.423396062,0.211698031
110P05421,2020,0,0.211698031,0,0.105849015
110P05422,2017,0.093743116,0.468715579,0.374972463,0.187486231
110P05422,2018,0.374972463,0.093743116,0,0.093743116
110P05422,2019,0.562458694,0.093743116,0.374972463,0
110P05422,2020,0.093743116,0.187486231,0.093743116,0.093743116
110P05423,2017,0.093743116,0.468715579,0.374972463,0.187486231
110P05423,2018,0.374972463,0.093743116,0,0.093743116
110P05423,2019,0.562458694,0.093743116,0.374972463,0
110P05423,2020,0.093743116,0.187486231,0.093743116,0.093743116
110P05424,2017,0.100802143,0.403208573,0.403208573,0.201604286
110P05424,2018,0.100802143,0.403208573,0.403208573,0.604812859
110P05424,2019,0.100802143,0.403208573,0.201604286,0.504010716
110P05424,2020,0.100802143,0.100802143,0.100802143,0.201604286
110P05425,2017,0.100802143,0.403208573,0.403208573,0.201604286
110P05425,2018,0.100802143,0.403208573,0.403208573,0.604812859
110P05425,2019,0.100802143,0.403208573,0.201604286,0.504010716
110P05425,2020,0.100802143,0.100802143,0.100802143,0.201604286
110P05426,2017,0,0.07854233,0.15708466,0.07854233
110P05426,2018,0.07854233,0.15708466,0.07854233,0.07854233
110P05426,2019,0.07854233,0.314169319,0,0.15708466
110P05426,2020,0.471253979,0.235626989,0.235626989,0.235626989
110P05427,2017,0,0.07854233,0.15708466,0.07854233
110P05427,2018,0.07854233,0.15708466,0.07854233,0.07854233
110P05427,2019,0.07854233,0.314169319,0,0.15708466
110P05427,2020,0.471253979,0.235626989,0.235626989,0.235626989
110P05428,2017,0,0.07854233,0.15708466,0.07854233
110P05428,2018,0.07854233,0.15708466,0.07854233,0.07854233
110P05428,2019,0.07854233,0.314169319,0,0.15708466
110P05428,2020,0.471253979,0.235626989,0.235626989,0.235626989
110P05429,2017,0,0.07854233,0.15708466,0.07854233
110P05429,2018,0.07854233,0.15708466,0.07854233,0.07854233
110P05429,2019,0.07854233,0.314169319,0,0.15708466
110P05429,2020,0.471253979,0.235626989,0.235626989,0.235626989
110P05430,2017,0,0.167739388,0.167739388,0.167739388
