tmc,year,AMP NPMRDS straight VoverC,MIDD NPMRDS straight VoverC,PMP NPMRDS straight VoverC,WE NPMRDS straight VoverC,AMP TMS straight VoverC,MIDD TMS straight VoverC,PMP TMS straight VoverC,WE TMS straight VoverC,AMP NPMRDS weighted VoverC,MIDD NPMRDS weighted VoverC,PMP NPMRDS weighted VoverC,WE NPMRDS weighted VoverC,AMP TMS weighted VoverC,MIDD TMS weighted VoverC,PMP TMS weighted VoverC,WE TMS weighted VoverC,avg NPMRDS straight VoverC,max NPMRDS straight VoverC,avg TMS straight VoverC,max TMS straight VoverC,avg NPMRDS weighted VoverC,max NPMRDS weighted VoverC,avg TMS weighted VoverC,max TMS weighted VoverC,AMP Hour TMS Vol,AMP TMS Vol,AMP Lane TMS Vol,AMP Hour Lane TMS Vol,AMP Hour NPMRDS Vol,AMP NPMRDS Vol,AMP Lane NPMRDS Vol,AMP Hour Lane NPMRDS Vol,MIDD Hour TMS Vol,MIDD TMS Vol,MIDD Lane TMS Vol,MIDD Hour Lane TMS Vol,MIDD Hour NPMRDS Vol,MIDD NPMRDS Vol,MIDD Lane NPMRDS Vol,MIDD Hour Lane NPMRDS Vol,PMP Hour TMS Vol,PMP TMS Vol,PMP Lane TMS Vol,PMP Hour Lane TMS Vol,PMP Hour NPMRDS Vol,PMP NPMRDS Vol,PMP Lane NPMRDS Vol,PMP Hour Lane NPMRDS Vol,WE Hour TMS Vol,WE TMS Vol,WE Lane TMS Vol,WE Hour Lane TMS Vol,WE Hour NPMRDS Vol,WE NPMRDS Vol,WE Lane NPMRDS Vol,WE Hour Lane NPMRDS Vol
110P05398,2019,0.385204689,0.484775669,0.412538442,0.43568761,0.381360434,0.479937719,0.408421403,0.431339548,0.391479514,0.485986918,0.426897801,0.445680289,0.387572638,0.48113688,0.422637459,0.441232502,0.429551603,0.484775669,0.425264776,0.479937719,0.437511131,0.485986918,0.43314487,0.43314487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05398,2020,0.381083371,0.479589038,0.40812468,0.431026174,0.321324262,0.404382887,0.344125122,0.363435347,0.387291061,0.480787328,0.422330407,0.440911941,0.326558501,0.405393268,0.356103196,0.37177089,0.424955816,0.479589038,0.358316905,0.404382887,0.432830184,0.480787328,0.364956464,0.364956464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05399,2017,0.374949645,0.477985185,0.407413386,0.428383088,0.379034592,0.483192668,0.411852014,0.433050174,0.381552801,0.479009882,0.421701141,0.438622397,0.385709686,0.484228529,0.426295429,0.443401037,0.422182826,0.477985185,0.426782362,0.483192668,0.430221555,0.479009882,0.43490867,0.43490867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05399,2018,0.389143104,0.496078983,0.422835738,0.444599233,0.377390228,0.481096435,0.410065278,0.431171474,0.395996217,0.497142469,0.437664346,0.455226144,0.384036364,0.482127802,0.424446034,0.441477432,0.438164265,0.496078983,0.424930854,0.481096435,0.446507294,0.497142469,0.433021908,0.433021908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05399,2019,0.393487688,0.50161745,0.427556482,0.449562956,0.371574372,0.473682391,0.403745876,0.42452681,0.400417312,0.50269281,0.442550644,0.460308511,0.378118086,0.474697864,0.417905013,0.434673945,0.443056144,0.50161745,0.418382362,0.473682391,0.451492319,0.50269281,0.426348727,0.426348727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05399,2020,0.390285505,0.497535313,0.424077049,0.445904435,0.325411012,0.414833417,0.353585618,0.371784787,0.397158736,0.498601921,0.438949189,0.456562543,0.331141753,0.41572273,0.365985664,0.380671271,0.439450576,0.497535313,0.366403709,0.414833417,0.447818097,0.498601921,0.373380355,0.373380355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05400,2017,0.373847656,0.474525889,0.425948517,0.43188143,0.412122822,0.523108664,0.469557857,0.476098193,0.38211394,0.476131149,0.445203804,0.443774545,0.421235421,0.524878274,0.490784534,0.489208944,0.426550873,0.474525889,0.470221884,0.523108664,0.43680586,0.476131149,0.481526793,0.481526793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05400,2018,0.388172965,0.492709043,0.442270256,0.44843051,0.411968417,0.522912678,0.469381934,0.47591982,0.396756,0.494375815,0.462263378,0.460779351,0.421077602,0.524681625,0.490600658,0.489025659,0.442895694,0.492709043,0.470045712,0.522912678,0.453543636,0.494375815,0.481346386,0.481346386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05400,2019,0.394314834,0.500504935,0.449268079,0.455525804,0.41330659,0.524611224,0.4709066,0.477465722,0.403033674,0.502198079,0.469577543,0.468070035,0.422445364,0.526385917,0.492194247,0.490614132,0.449903413,0.500504935,0.471572534,0.524611224,0.460719833,0.502198079,0.482909915,0.482909915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05400,2020,0.391672801,0.497151395,0.446257842,0.452473638,0.348233662,0.442013973,0.396764857,0.40229128,0.400333222,0.498833194,0.466431226,0.464933819,0.355933585,0.44350925,0.414700877,0.413369543,0.446888919,0.497151395,0.397325943,0.442013973,0.457632865,0.498833194,0.406878314,0.406878314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05401,2017,0.501473964,0.510536255,0.475401627,0.497908564,0.533527893,0.543169441,0.505789028,0.529734595,0.519795854,0.512291495,0.497899249,0.510537509,0.553020908,0.545036874,0.529724685,0.543170775,0.496330103,0.510536255,0.528055239,0.543169441,0.510131027,0.519795854,0.542738311,0.542738311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05401,2018,0.521615824,0.531042105,0.494496284,0.517907219,0.533326676,0.542964587,0.505598272,0.529534808,0.540673619,0.532867844,0.51789753,0.531043409,0.552812339,0.544831316,0.529524902,0.54296592,0.516265358,0.531042105,0.527856086,0.542964587,0.530620601,0.540673619,0.542533619,0.542533619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05401,2019,0.523929824,0.533397922,0.496689975,0.520204767,0.501755668,0.51082305,0.475668685,0.498188266,0.543072163,0.535231761,0.520195035,0.533399232,0.520087851,0.512579276,0.498178946,0.510824305,0.518555622,0.533397922,0.496608917,0.51082305,0.532974548,0.543072163,0.510417595,0.510417595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05401,2020,0.521595702,0.53102162,0.494477208,0.51788724,0.422757724,0.430397509,0.400777955,0.419751983,0.540652762,0.532847288,0.517877552,0.531022924,0.438203631,0.431877229,0.419744131,0.430398566,0.516245443,0.53102162,0.418421293,0.430397509,0.530600132,0.540652762,0.430055889,0.430055889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05402,2017,0.503868451,0.512974014,0.477671621,0.500286027,0.533527893,0.543169441,0.505789028,0.529734595,0.522277826,0.514737634,0.500276667,0.512975273,0.553020908,0.545036874,0.529724685,0.543170775,0.498700028,0.512974014,0.528055239,0.543169441,0.51256685,0.522277826,0.542738311,0.542738311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05402,2018,0.524131041,0.533602776,0.496880731,0.520404553,0.533326676,0.542964587,0.505598272,0.529534808,0.543280732,0.535437318,0.520394818,0.533604086,0.552812339,0.544831316,0.529524902,0.54296592,0.518754775,0.533602776,0.527856086,0.542964587,0.533179239,0.543280732,0.542533619,0.542533619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05402,2019,0.534091302,0.543743031,0.506323144,0.530293998,0.501755668,0.51082305,0.475668685,0.498188266,0.553604902,0.545612436,0.530284077,0.543744366,0.520087851,0.512579276,0.498178946,0.510824305,0.528612869,0.543743031,0.496608917,0.51082305,0.543311445,0.553604902,0.510417595,0.510417595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05402,2020,0.531857789,0.541469156,0.504205754,0.528076365,0.422757724,0.430397509,0.400777955,0.419751983,0.551289785,0.543330743,0.528066486,0.541470485,0.438203631,0.431877229,0.419744131,0.430398566,0.526402266,0.541469156,0.418421293,0.430397509,0.541039375,0.551289785,0.430055889,0.430055889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05403,2017,0.409943027,0.513791641,0.469869714,0.471571487,0.456362388,0.571970164,0.523074795,0.524969265,0.41522672,0.516426233,0.492553294,0.484002271,0.462244373,0.57490308,0.548326921,0.538807634,0.466293967,0.513791641,0.519094153,0.571970164,0.47705213,0.516426233,0.531070502,0.531070502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05403,2018,0.418307806,0.524275424,0.479457281,0.481193778,0.456190274,0.571754449,0.522877519,0.524771276,0.423699311,0.526963774,0.502603714,0.49387821,0.46207004,0.574686258,0.548120122,0.538604425,0.475808572,0.524275424,0.51889838,0.571754449,0.486786252,0.526963774,0.530870211,0.530870211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05403,2019,0.42137145,0.528115164,0.482968777,0.484717992,0.456861521,0.57259574,0.523646892,0.525543435,0.426802441,0.530823202,0.506284732,0.497495323,0.462749939,0.575531864,0.548926637,0.539396939,0.479293346,0.528115164,0.519661897,0.57259574,0.490351425,0.530823202,0.531651345,0.531651345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05403,2020,0.420734625,0.527317015,0.482238859,0.483985431,0.384934747,0.482448151,0.441205649,0.442803606,0.426157409,0.530020962,0.505519577,0.496743451,0.389896111,0.484922021,0.462505434,0.45447606,0.478568983,0.527317015,0.437848038,0.482448151,0.48961035,0.530020962,0.447949907,0.447949907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05404,2017,0.432275783,0.541636594,0.495485539,0.497204632,0.45618163,0.571590345,0.52288703,0.524701194,0.437860403,0.544404531,0.519397205,0.510304269,0.462075092,0.574511355,0.548121067,0.53852527,0.491650637,0.541636594,0.51884005,0.571590345,0.502991602,0.544404531,0.530808196,0.530808196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05404,2018,0.446104183,0.558963421,0.511336004,0.513110091,0.449181002,0.56281864,0.514862732,0.516649055,0.451867454,0.561819903,0.536012599,0.526628781,0.454984022,0.565694823,0.539709524,0.530260985,0.507378425,0.558963421,0.510877857,0.56281864,0.519082184,0.561819903,0.522662339,0.522662339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05404,2019,0.453104811,0.567735127,0.519360302,0.521162229,0.450373702,0.564313078,0.516229835,0.518020901,0.458958523,0.570636435,0.544424142,0.534893066,0.456192131,0.567196899,0.541142601,0.531668975,0.515340617,0.567735127,0.512234379,0.564313078,0.527228042,0.570636435,0.524050152,0.524050152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05404,2020,0.450287274,0.564204786,0.516130769,0.517921492,0.378777161,0.474603434,0.434164052,0.43567039,0.456104587,0.567088053,0.541038755,0.531566946,0.383670626,0.47702881,0.455116401,0.44714881,0.51213608,0.564204786,0.430803759,0.474603434,0.523949585,0.567088053,0.440741162,0.440741162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05405,2017,0.31913631,0.510978692,0.426916119,0.432148705,0.36251393,0.580431897,0.484943377,0.490887186,0.33165457,0.512785716,0.441873928,0.453745164,0.376733696,0.582484535,0.501934281,0.515419077,0.422294957,0.510978692,0.479694098,0.580431897,0.435014845,0.512785716,0.494142897,0.494142897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05405,2018,0.328318828,0.525681096,0.439199788,0.444582931,0.362055478,0.579697856,0.484330096,0.490266388,0.341197276,0.527540113,0.454587978,0.466800785,0.376257261,0.581747898,0.501299512,0.514767255,0.434445661,0.525681096,0.479087455,0.579697856,0.447531538,0.527540113,0.493517982,0.493517982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05405,2019,0.334750635,0.535979255,0.447803767,0.453292367,0.389710902,0.623977782,0.521325404,0.527715137,0.347881373,0.53787469,0.463493415,0.475945472,0.404997481,0.626184416,0.53959102,0.55408749,0.442956506,0.535979255,0.515682306,0.623977782,0.456298738,0.53787469,0.531215102,0.531215102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05405,2020,0.334534893,0.535633824,0.447515164,0.453000227,0.322601665,0.516527176,0.431551806,0.43684121,0.347657169,0.537528038,0.4631947,0.475638732,0.335255855,0.518353821,0.446672035,0.458672175,0.442671027,0.535633824,0.426880464,0.516527176,0.45600466,0.537528038,0.439738472,0.439738472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05406,2017,0.328002742,0.472246058,0.428190092,0.418446263,0.344782678,0.496405182,0.450095405,0.439853102,0.342893124,0.473405436,0.436847859,0.434452178,0.360434822,0.497623871,0.459196085,0.456677846,0.411721289,0.472246058,0.432784092,0.496405182,0.421899649,0.473405436,0.443483156,0.443483156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05406,2018,0.338447229,0.48728364,0.441824814,0.431770715,0.332144521,0.478209237,0.433596965,0.423730097,0.353811761,0.488479935,0.450758267,0.448286301,0.347222928,0.479383254,0.442364056,0.439938123,0.4248316,0.48728364,0.416920205,0.478209237,0.435334066,0.488479935,0.42722709,0.42722709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05406,2019,0.344635342,0.496193053,0.449903066,0.439665139,0.332537417,0.478774914,0.434109869,0.424231331,0.360280797,0.497411221,0.458999857,0.456482694,0.347633661,0.47995032,0.442887331,0.440458529,0.43259915,0.496193053,0.417413383,0.478774914,0.443293642,0.497411221,0.42773246,0.42773246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05406,2020,0.34067364,0.490489143,0.444731275,0.434611037,0.281886565,0.405849714,0.367987882,0.359614005,0.356139245,0.491693308,0.453723495,0.451235268,0.294683405,0.406846087,0.375428393,0.373369537,0.427626274,0.490489143,0.353834542,0.405849714,0.438197829,0.491693308,0.362581856,0.362581856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05407,2017,0.304266367,0.454710544,0.397372246,0.395344123,0.324454116,0.484880104,0.423737472,0.421574784,0.319623815,0.456165425,0.407224364,0.413121175,0.340830515,0.486431515,0.434243266,0.440531324,0.38792332,0.454710544,0.413661619,0.484880104,0.399033695,0.456165425,0.425509155,0.425509155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05407,2018,0.316975361,0.473703488,0.413970209,0.411857372,0.32538285,0.48626805,0.4249504,0.422781522,0.33297428,0.475219137,0.424233842,0.430376959,0.341806126,0.487823901,0.435486267,0.441792324,0.404126608,0.473703488,0.414845706,0.48626805,0.415701055,0.475219137,0.426727155,0.426727155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05407,2019,0.322547767,0.482031163,0.421247777,0.419097797,0.324356354,0.484734005,0.423609795,0.421447759,0.338827945,0.483573458,0.431691845,0.437942957,0.340727819,0.486284947,0.434112424,0.440398587,0.411231126,0.482031163,0.413536978,0.484734005,0.423009051,0.483573458,0.425380944,0.425380944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05407,2020,0.32451929,0.484977504,0.423822589,0.421659467,0.27203766,0.406546388,0.355281516,0.353468216,0.340898979,0.486529226,0.434330494,0.440619815,0.285768406,0.407847163,0.364090071,0.369362275,0.413744713,0.484977504,0.346833445,0.406546388,0.425594629,0.486529226,0.356766979,0.356766979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05408,2017,0.306363173,0.457844114,0.400110678,0.398068578,0.327180621,0.488954727,0.427298291,0.425117429,0.321826455,0.45930902,0.41003069,0.415968137,0.343694637,0.490519174,0.437892369,0.444233268,0.390596636,0.457844114,0.417137767,0.488954727,0.401783576,0.45930902,0.429084862,0.429084862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05408,2018,0.317010139,0.473755462,0.414015629,0.41190256,0.32811716,0.490354336,0.428521411,0.426334307,0.333010813,0.475271278,0.424280389,0.430424179,0.344678446,0.491923262,0.439145815,0.445504864,0.404170948,0.473755462,0.418331804,0.490354336,0.415746665,0.475271278,0.430313097,0.430313097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05408,2019,0.325258252,0.486081845,0.424787674,0.422619627,0.327082038,0.4888074,0.427169541,0.424989337,0.341675239,0.4876371,0.435319507,0.44162315,0.343591078,0.490371376,0.437760428,0.444099416,0.41468685,0.486081845,0.417012079,0.4888074,0.426563749,0.4876371,0.428955575,0.428955575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05408,2020,0.325915472,0.487064027,0.425646005,0.423473576,0.274323691,0.409962744,0.358267075,0.356438538,0.342365631,0.488622425,0.436199118,0.442515498,0.288169822,0.411274451,0.367149651,0.37246616,0.41552477,0.487064027,0.349748012,0.409962744,0.427425668,0.488622425,0.359765021,0.359765021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05409,2017,0.310139424,0.460868446,0.407082184,0.402435508,0.328485607,0.488130948,0.431162981,0.426241431,0.325085971,0.462105614,0.415025649,0.419386997,0.344316311,0.489441301,0.439576337,0.44419568,0.395131391,0.460868446,0.418505242,0.488130948,0.405401058,0.462105614,0.429382407,0.429382407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05409,2018,0.318439672,0.473202648,0.417976907,0.413205872,0.316446954,0.47024146,0.415361309,0.41062013,0.333786232,0.474472927,0.426132962,0.430611033,0.331697479,0.47150379,0.423466325,0.427916374,0.405706275,0.473202648,0.403167463,0.47024146,0.416250789,0.474472927,0.413645992,0.413645992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05409,2019,0.322787421,0.47966342,0.423683667,0.418847491,0.316512829,0.470339351,0.415447775,0.410705609,0.338343512,0.480951043,0.431951079,0.43649029,0.331766529,0.471601944,0.423554479,0.428005453,0.4112455,0.47966342,0.403251391,0.470339351,0.421933981,0.480951043,0.413732101,0.413732101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05409,2020,0.31715511,0.471293783,0.416290819,0.41153903,0.259432155,0.385517238,0.340524939,0.336637986,0.332439763,0.472558938,0.424413973,0.42887398,0.271934967,0.386552132,0.34716966,0.350817936,0.404069686,0.471293783,0.33052808,0.385517238,0.414571664,0.472558938,0.339118674,0.339118674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05410,2017,0.291035625,0.4294509,0.387942352,0.378044094,0.304294978,0.449016344,0.4056167,0.395267484,0.304228835,0.430720667,0.39322385,0.392857827,0.31808926,0.450343961,0.411138818,0.41075612,0.371618243,0.4294509,0.388548877,0.449016344,0.380257795,0.430720667,0.39758204,0.39758204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05410,2018,0.30884241,0.455726515,0.411678299,0.401174423,0.304661964,0.449557867,0.406105881,0.395744184,0.322842836,0.457073971,0.417282941,0.416894523,0.318472882,0.450887084,0.41163466,0.4112515,0.394355412,0.455726515,0.389017474,0.449557867,0.403523568,0.457073971,0.398061532,0.398061532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05410,2019,0.314937563,0.464720497,0.419802969,0.409091794,0.305651229,0.451017623,0.407424545,0.397029203,0.329214295,0.466094546,0.425518221,0.425122138,0.319506993,0.452351157,0.412971276,0.412586872,0.402138206,0.464720497,0.39028065,0.451017623,0.4114873,0.466094546,0.399354075,0.399354075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05410,2020,0.314650357,0.464296697,0.419420131,0.408718724,0.252246831,0.372214325,0.336237974,0.327658941,0.328914069,0.465669493,0.425130171,0.424734449,0.263681669,0.373314859,0.340815562,0.340498322,0.401771477,0.464296697,0.322089518,0.372214325,0.411112046,0.465669493,0.329577603,0.329577603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05411,2017,0.300711269,0.448740958,0.405256748,0.394022701,0.321063627,0.479112073,0.43268482,0.420690445,0.315400735,0.450360502,0.412347663,0.41074797,0.336747287,0.480841229,0.440255653,0.438547692,0.387182919,0.448740958,0.413387741,0.479112073,0.397214218,0.450360502,0.424097965,0.424097965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05411,2018,0.272740722,0.407001484,0.367561942,0.357372826,0.319645178,0.47699537,0.430773232,0.418831847,0.286063853,0.408470387,0.373993298,0.372542401,0.335259547,0.478716887,0.438310617,0.436610202,0.351169244,0.407001484,0.411561407,0.47699537,0.360267485,0.408470387,0.422224313,0.422224313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05411,2019,0.320442059,0.478184529,0.431847158,0.419876003,0.320760812,0.478660192,0.432276728,0.420293665,0.336095356,0.479910337,0.439403334,0.43769868,0.336429679,0.480387718,0.439840421,0.438134071,0.412587437,0.478184529,0.412997849,0.478660192,0.423276927,0.479910337,0.423697972,0.423697972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05411,2020,0.316298275,0.472000903,0.426262742,0.414446392,0.273585417,0.408261993,0.368700304,0.358479631,0.331749151,0.473704394,0.433721206,0.432038595,0.28694981,0.409735445,0.375151578,0.373696187,0.407252078,0.472000903,0.352256836,0.408261993,0.417803337,0.473704394,0.361383255,0.361383255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05412,2017,0.339846466,0.465769442,0.409785186,0.413795947,0.358513425,0.49135305,0.432293712,0.436524774,0.351775123,0.467198139,0.41963347,0.428127372,0.371097294,0.492860222,0.442682939,0.45164339,0.40729926,0.465769442,0.42967124,0.49135305,0.416683526,0.467198139,0.439570961,0.439570961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05412,2018,0.350258181,0.480038999,0.42233958,0.426473217,0.354941768,0.486457991,0.427987026,0.432175937,0.36255229,0.481511467,0.432489582,0.441243707,0.367400272,0.487950148,0.438272752,0.447143936,0.419777494,0.480038999,0.425390681,0.486457991,0.429449262,0.481511467,0.435191777,0.435191777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05412,2019,0.35841234,0.49121451,0.432171824,0.436401694,0.357536273,0.490013835,0.431115467,0.435334998,0.370992661,0.492721258,0.442558123,0.451516047,0.370085845,0.4915169,0.441476379,0.450412408,0.429550092,0.49121451,0.428500143,0.490013835,0.439447022,0.492721258,0.438372883,0.438372883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05412,2020,0.354672209,0.486088553,0.427661993,0.431847723,0.306404307,0.419935992,0.369460796,0.373076883,0.367121252,0.487579577,0.437939908,0.446804354,0.317159139,0.4212241,0.378339973,0.385998042,0.42506762,0.486088553,0.367219495,0.419935992,0.434861273,0.487579577,0.375680314,0.375680314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05413,2017,0.345102866,0.47297349,0.416123327,0.420196122,0.358513425,0.49135305,0.432293712,0.436524774,0.357216023,0.474424285,0.426123935,0.434749211,0.371097294,0.492860222,0.442682939,0.45164339,0.413598951,0.47297349,0.42967124,0.49135305,0.423128364,0.474424285,0.439570961,0.439570961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05413,2018,0.359103085,0.492161196,0.433004721,0.437242743,0.354941768,0.486457991,0.427987026,0.432175937,0.371707651,0.493670847,0.443411036,0.452386225,0.367400272,0.487950148,0.438272752,0.447143936,0.430377936,0.492161196,0.425390681,0.486457991,0.44029394,0.493670847,0.435191777,0.435191777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05413,2019,0.360787828,0.494470186,0.435036176,0.439294081,0.357536273,0.490013835,0.431115467,0.435334998,0.37345153,0.49598692,0.445491313,0.454508609,0.370085845,0.4915169,0.441476379,0.450412408,0.432397068,0.494470186,0.428500143,0.490013835,0.442359593,0.49598692,0.438372883,0.438372883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05413,2020,0.357115088,0.489436588,0.430607604,0.434822164,0.306404307,0.419935992,0.369460796,0.373076883,0.369649875,0.490937882,0.440956309,0.449881811,0.317159139,0.4212241,0.378339973,0.385998042,0.427995361,0.489436588,0.367219495,0.419935992,0.437856469,0.490937882,0.375680314,0.375680314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05415,2017,0.24477048,0.356313703,0.314571434,0.312517848,0.259950587,0.378411466,0.334080437,0.331899492,0.249503578,0.356733254,0.320402269,0.322736994,0.264977221,0.378857036,0.340272887,0.342752407,0.307043366,0.356313703,0.326085496,0.378411466,0.312344024,0.356733254,0.331714888,0.331714888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05415,2018,0.251089695,0.365512618,0.322692694,0.32058609,0.247487043,0.360268218,0.318062677,0.315986299,0.255944987,0.365943,0.328674063,0.331069063,0.252272671,0.360692425,0.323958225,0.326318862,0.314970274,0.365512618,0.310451059,0.360268218,0.320407778,0.365943,0.315810546,0.315810546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110P05415,2019,0.260451927,0.379141269,0.334724744,0.332539593,0.24426914,0.3555839,0.313927128,0.311877748,0.265488255,0.379587699,0.340929137,0.343413438,0.248992544,0.356002591,0.31974602,0.322075963,0.326714383,0.379141269,0.306414479,0.3555839,0.332354632,0.379587699,0.31170428,0.31170428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
